Date,SGD3M.BGN.Curncy,SDO3M.BGN.Curncy,USDSGDV3M.BGN.Curncy,MASB10Y.BGN.Index,MASB2Y.BGN.Index,USGG10YR.BGN.Index,STI.Index,BCOM.Index,XAU.BGN.Curncy,COA.Comdty,CLA.Comdty,CL1.Comdty,DXY.Curncy,VIX.Index,SPX.Index,FEDL01.Index,SORACA3M.Index,SIMSM2.Index,SIMSM3A.Index,USGG5YR.Index,USGG3M.Index,SNEER.Index,USBMMY3M.Index,MASB3M.Index
1999-08-10,-106,-113,,4.99,2.78,6.149,,87.4779,257.55,,,21.3,99.81,28.45,1281.43,4.92,,,,6.026,4.923,,,2.1
1999-08-11,-105,-108,,5.01,2.88,6.092,,87.66,258.95,,,21.52,100.18,25.39,1301.93,5.05,,,,5.945,4.87,,,2.2
1999-08-12,-100,-106,,4.98,2.88,6.082,,86.7676,260.75,,,21.48,100.09,25.03,1298.16,5.1,,,,5.973,4.755,,,2.28
1999-08-13,-107.5,-109,,4.92,2.82,5.979,,87.0918,260.65,,,21.67,100.77,22.31,1327.68,5.01,,,,5.86,4.712,100.86,,2.25
1999-08-16,-115.5,-119.5,,4.86,2.79,5.964,,87.0484,260.05,,,21.36,100.63,23.07,1330.77,5.24,,,,5.856,4.732,,4.736027202,2.2
1999-08-17,-117.5,-120,,4.9,2.83,5.881,,87.7215,261.5,,,21.74,100.84,21.67,1344.16,4.94,,,,5.797,4.821,,,2.23
1999-08-18,-123,-125,,4.82,2.57,5.875,,87.2068,259.65,,,21.52,100.57,23.3,1332.84,4.89,,,,5.776,4.768,,,2.05
1999-08-19,-121.5,-125,,4.83,2.6,5.895,,87.8271,258.5,,,21.77,99.8,24.39,1323.59,4.97,,,,5.808,4.747,,,1.98
1999-08-20,-127.5,-129.5,,4.65,2.35,5.876,,87.5806,257.4,,,21.65,99.55,22.95,1336.61,4.95,,,,5.771,4.828,100.48,,1.65
1999-08-23,-126.5,-131,,4.61,2.26,5.889,,87.5966,254.25,,,21.84,100.74,22.55,1360.22,5.06,,,,5.793,4.9,,4.910867474,1.4
1999-08-24,-126.5,-129,,4.67,2.29,5.816,,87.2902,253.25,,,21.47,100.49,22.4,1363.5,5.08,,,,5.702,4.968,,,1.3
1999-08-25,-121.5,-125,,4.67,2.26,5.719,,86.3602,252.55,,,20.58,101.3,20.96,1381.79,5.2,,,,5.611,4.915,,,1.25
1999-08-26,-124,-129,,4.68,2.29,5.768,,86.2956,252.75,,,20.95,101.21,21.21,1362.01,5.3,,,,5.676,4.925,,,1.5
1999-08-27,-123.5,-125.5,,4.69,2.4,5.864,,86.5506,253.75,,,21.27,101.02,21.83,1348.27,5.24,,,,5.767,4.985,99.94,,1.5
