Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,VNDUSD.Curncy,KHRUSD.Curncy,LAKUSD.Curncy,FXJPEMCS.Index,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDVND.Curncy,USDKHR.Curncy,USDLAK.Curncy,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXEMTD.Index,IDGBFNBN.Index,TBTVNET..Index,JASXMTDN.Index,MATPEMTD.Index,THIVMTDN.Index,VUPHMTDN.Index,IDGBFMTD.Index,MAFDMTDD.Index,TBTVMTDD.Index,PHDBMTDD.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,GT10.Govt,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,ITRX.EXJP.IG.CDSI.S42.5Y.Corp,MXID.Index,MXMY.Index,MXTH.Index,MXPH.Index,MXEF.Index,MXWO.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,CSX.Index,LSXC.Index,.IDRF2.F.Index,..MYRYM.Index,.THBF3.F.Index,.PHPF4.F.index,FEDL01.Index,SORACA3M.Index,MAOPRATE.Index,IDBIRATE.Index,IDBIRRPO.Index,BTRR1DAY.Index,PPCBON.Index
2010-03-16,0.108992,0.3014,0.021873,0.030836,0.7168,5.2633,0.24,0.118,,9175,3.3235,45.72,32.418,1.3951,19080,4183,8474.5,,10.4,38.2,-5.7423,10.76,,0.35,302.236,153.7,659.69,22.66,,,470.04,,,4.208,3.979,,,3.651,158.298,74.249,102.983,162.332,,,,474.67,312.02,589.9,991.48,1193.73,,1298.86,752.2,3085.13,516.08,,,0.3706,0.5171,,,0.2,0.1293,2.25,,,1.25,
2010-03-17,0.109709,0.3036,0.021973,0.030979,0.7181,5.2383,0.24,0.118,,9124,3.2988,45.593,32.265,1.3927,19080,4183,8473.5,108.888,38.5,93.76,0.2165,16.29,,-38.91,411.076,192.2,753.44,22.88,764.31,,431.13,,9.219,4.197,3.979,,,3.638,154.475,68.495,101.055,159.412,,,3870.78,476.73,318.01,589.9,1005.77,1202.51,2756.262,1301.95,765.54,3088.05,510.85,,,0.3203,0.5271,,,0.18,0.1296,2.25,6.5,,1.25,
2010-03-18,0.109589,0.3028,0.021935,0.03096,0.7167,5.2377,0.24,0.118,,9125,3.3073,45.69,32.305,1.3954,18989,4186,8474.5,69.643,1.9,100.05,-1.6658,18.4,111.78,40.8,480.719,194.1,853.49,21.22,793.64,,471.94,,9.117,4.185,3.958,,,3.678,154.044,70.774,99.63,158.042,,,3825.66,476.66,314.33,594.53,1001.51,1196.71,2737.242,1301.94,759.02,3100.95,519.73,,,0.5352,0.5769,,,0.18,0.1295,2.25,,,1.25,
2010-03-19,0.10983,0.303,0.021993,0.030865,0.715,5.2425,0.24,0.118,,9108,3.3035,45.535,32.31,1.3986,18990,4187,8476.5,13.429,13,84.76,2.5762,23.34,13.18,67.89,494.148,207.1,938.25,23.79,806.82,,539.83,,9.052,4.196,3.954,,,3.691,154.029,73.508,101.153,162.406,,,3834.39,473.7,321.85,594.24,997.94,1190.78,2742.974,1296.6,774.59,3097.23,515.99,,,0.4161,0.5265,,,0.18,0.1294,2.25,,,1.25,
2010-03-22,0.109589,0.301,0.021894,0.030921,0.7135,5.2383,0.24,0.118,,9125,3.3185,45.68,32.33,1.4016,19065,4186,8477.5,-38.938,7.4,70.46,-0.1961,22.13,122.66,119.82,455.21,214.5,1008.71,23.6,929.48,,659.64,,9.078,4.199,3.952,,,3.661,168.267,84.333,108.157,172.613,,,3751.74,472.76,320.73,590.61,989.93,1193.45,2702.401,1293.65,772.25,3083.89,511.58,,,0.3923,0.5723,,,0.18,0.1294,2.25,6.5,,1.25,
2010-03-23,0.109709,0.3012,0.021894,0.030917,0.7139,5.237,0.24,0.118,,9115,3.3177,45.59,32.33,1.4007,19068,4186,8477.5,11.108,23.8,58.21,-7.4624,24.94,-32.91,6.75,466.318,238.3,1066.92,16.13,896.57,,666.39,,9.087,4.195,3.951,,,3.687,163.323,79.308,102.344,169.624,,,3780.06,477.49,325.18,601.1,994.12,1200.86,2720.862,1304.85,782.48,3129.24,506.53,,,0.212,0.583,,,0.17,0.1293,2.25,6.5,,1.25,
2010-03-24,0.109529,0.3008,0.021872,0.030855,0.7111,5.2383,0.24,0.1179,,9127,3.3175,45.55,32.36,1.4063,19078,4186,8478.5,32.994,27,80.46,6.5922,26.66,-67.91,19.26,499.312,265.3,1147.38,22.73,828.66,,685.65,,9.072,4.194,3.946,,,3.854,160.154,76.94,101.485,169.142,,,3866.59,479.18,328.12,606.31,992,1190.33,2774.85,1309.45,786.54,3166.6,512.12,,,-0.0416,0.5481,,,0.17,0.1292,2.25,6.5,,1.25,
2010-03-25,0.109529,0.3017,0.021908,0.030821,0.7104,5.2425,0.24,0.1179,,9130,3.3183,45.603,32.445,1.4079,19070,4186,8479.5,54.284,34.9,37.07,3.5303,26.41,122.67,35.32,553.596,300.2,1184.45,26.26,951.33,,720.97,,9.131,4.193,3.97,,,3.88,158.979,78.271,101.403,164.725,,,3911.74,480.05,327.83,609.9,989.95,1191.75,2799.149,1312.48,784.38,3171.14,503.39,,,0.2289,0.5175,,,0.17,0.1289,2.25,6.5,,1.25,
2010-03-26,0.109589,0.3027,0.021954,0.030861,0.7123,5.2383,0.24,0.118,,9120,3.307,45.51,32.4,1.4036,19083,4186,8473.5,13.177,-7.9,31.06,8.1337,29.16,145.75,7.91,566.773,292.3,1215.5,34.39,1097.08,,728.88,,9.139,4.179,3.967,,,3.849,159.837,77.769,105.788,159.676,,,3932.97,481.62,324.97,612.19,993.08,1193.41,2813.082,1315.14,778.86,3180.68,505.3,,,0.1573,0.5209,,,0.17,0.1295,2.25,6.5,,1.25,
2010-03-29,0.110072,0.3061,0.022121,0.030912,0.7148,5.2411,0.24,0.1181,,9090,3.2725,45.3,32.35,1.3991,19055,4186,8467.5,12.296,2.6,10.19,1.1902,30.5,,11.31,579.069,294.9,1225.69,35.58,,,740.19,,9.136,4.166,3.957,,,3.866,159.531,77.385,100.856,168.745,,,3892.57,483.25,319.5,609.84,1003.67,1200.62,2794.771,1319.21,771.4,3177.56,505.67,,,0.2161,0.5586,,,0.16,0.1307,2.25,6.5,,1.25,
2010-03-30,0.109951,0.3058,0.022117,0.030922,0.7144,5.2383,0.24,0.1182,,9091,3.2685,45.288,32.34,1.3996,19090,4186,8462.5,30.096,22.7,40.15,1.1906,28.57,,20.9,609.165,317.6,1265.84,36.77,1264.19,,761.09,,9.077,4.157,3.967,,,3.859,158.191,78.217,98.588,168.119,,,3887.02,483.79,327.4,614.17,1009.33,1201.1,2798.268,1319.35,788.8,3202.17,500.72,,,0.3463,0.5582,,,0.16,0.1315,2.25,6.5,,1.25,
2010-03-31,0.109951,0.3067,0.022176,0.030921,0.7148,5.2397,0.24,0.1174,,9100,3.2638,45.17,32.335,1.399,19069,4186,8470.25,-72.6,-1,106.65,6.8249,33.25,,31.69,536.565,316.6,1372.49,43.59,,2511.31,792.77,-48.38,9.075,4.148,3.944,,,3.828,162.65,79.597,99.799,171.16,,,3849.15,484.36,329.52,605.12,1010.33,1200.53,2777.301,1320.57,787.98,3161.8,499.24,,,0.2832,0.515,,,0.09,0.1323,2.25,6.5,,1.25,
2010-04-01,0.110254,0.3075,0.022176,0.030917,0.7158,5.2397,0.24,0.1182,,9078,3.2575,45.17,32.35,1.3971,19090,4186,8461.95,23.437,12.5,42.87,,10.74,,42.29,23.437,12.5,42.87,,159.87,,42.29,,9.081,4.113,3.9,,,3.87,161.653,78.308,100.012,166.094,,,3933.37,487.41,334.98,,1027.27,1212.14,2829.996,1329.84,801.32,,508.18,,,0.2303,0.5108,,,0.17,0.1326,2.25,6.5,,1.25,
2010-04-02,0.11026,0.3079,0.022222,0.030912,0.714,5.2425,0.24,0.1182,,9055,3.248,45.17,32.35,1.4004,19040,4186,8466.95,,8.6,39.71,,23.58,,-57.17,23.416,21.1,82.57,,,,-14.88,,,4.108,3.875,,,3.947,,78.308,99.754,171.119,,,,489.27,334.47,,1028.54,1212.76,,1335.94,801.15,,510.48,,,0.2193,0.5289,,,0.2,,2.25,,,1.25,
2010-04-05,0.110375,0.31,0.02222,0.030879,0.7157,5.2397,0.24,0.1181,,9062,3.2301,44.995,32.38,1.3972,19078,4186,8466.95,73.152,-4.6,37.33,7.1608,27.99,,-83.48,96.589,16.5,119.91,7.16,,,-98.37,,9.074,4.106,3.875,,,3.988,161.922,77.11,95.14,174.447,,,4032.2,491.04,337.01,611.46,1036.62,1217.36,2887.246,1341.75,808.15,3186.77,514.79,,,0.2962,0.5254,,,0.2,0.1373,2.25,6.5,,1.25,
2010-04-06,0.110546,0.3111,0.022272,0.030893,0.7162,5.2397,0.24,0.1181,,9050,3.2135,44.93,32.365,1.3963,19069,4186,8466.45,40.217,12.2,,14.5693,35.69,,,136.805,28.7,119.81,21.73,138.87,,,,9.042,4.107,,,,3.952,174.667,76.256,98.283,174.039,,,4016.73,491.99,,621.85,1039.27,1218.12,2880.969,1344.37,,3253.48,515.33,,,0.2679,0.5059,,,0.2,0.1374,2.25,6.5,,1.25,
2010-04-07,0.110461,0.3113,0.022283,0.030912,0.7165,5.2383,0.24,0.1181,,9055,3.2113,44.8,32.36,1.3957,19028,4184,8464.95,16.088,6.1,91.45,19.9222,37.73,-40.9,58.44,152.894,34.8,211.36,41.65,-40.9,,-39.93,,9.01,4.119,3.842,,,3.855,162.485,77.201,101.427,168.924,,,4012.15,492.12,342.14,625.91,1042.99,1213.33,2898.582,1345.09,812.63,3270.37,515.82,,,0.5034,0.5486,,,0.19,0.1374,2.25,,,1.25,
2010-04-08,0.110522,0.3127,0.022249,0.030965,0.7171,5.2383,0.24,0.1181,,9069,3.2088,44.95,32.285,1.3946,19025,4184,8466.95,-45.122,-38.3,-43.42,0.9542,37.85,348.14,-37.2,107.772,-3.5,167.94,42.61,307.24,,-77.13,,8.965,4.103,3.792,,,3.892,166.872,81.696,105.35,171.61,,,3914.25,487.48,326.56,622.41,1036.31,1211.27,2850.834,1332.93,783.93,3256.12,515.93,,,0.3859,0.5498,,,0.19,0.1365,2.25,6.5,,1.25,
2010-04-09,0.11084,0.314,0.022346,0.031119,0.7195,5.2521,0.24,0.1181,,9032,3.1898,44.67,32.24,1.3898,19025,4184,8465.95,-25.594,11,-54.5,,46.87,59.83,42.65,82.178,7.5,113.43,,367.07,,-34.48,,8.953,4.091,3.769,,,3.884,158.899,81.696,106.27,169.284,,,3892.45,487.64,327.97,,1044,1223.32,2845.011,1333.98,789.66,,517.42,,,0.3208,0.5516,,,0.19,0.1362,2.25,6.5,,1.25,
2010-04-12,0.110889,0.3117,0.022353,0.030902,0.7189,5.2535,0.24,0.1181,,9020,3.2105,44.74,32.345,1.391,19018,4187,8466.95,22.297,-20.3,-65.16,6.2193,50.83,-36.59,46.06,104.475,-12.8,48.27,48.83,330.48,,11.58,,8.816,4.103,3.713,,,3.844,158.731,74.855,107.647,165.95,,,3956.71,489.93,314.04,630.13,1041.38,1229.35,2881.333,1339.61,760.9,3294.83,519.93,,,0.4103,0.5368,,,0.19,0.1336,2.25,6.5,,1.25,
2010-04-13,0.110739,0.3103,0.022366,0.030907,0.7179,5.2522,0.24,0.1196,,9028,3.224,44.675,32.355,1.3929,19008,4187,8362,15.313,5.6,,-19.0331,52.83,221.41,,119.789,-7.2,48.28,29.79,551.89,,,,8.679,4.089,,,,3.822,154.429,75.068,108.868,160.283,,,3956.43,488.63,,627.2,1033.81,1226.01,2884.7,1334.52,,3299.9,517.98,,,0.4379,0.5583,,,0.2,0.1333,2.25,6.5,,1.25,
2010-04-14,0.111074,0.3125,0.022513,0.031037,0.7283,5.2562,,0.1181,,9013,3.2008,44.525,32.26,1.3732,18993,,8466.95,19.717,12.4,,1.0737,55.13,112.18,,139.506,5.2,48.28,30.87,664.07,,,,8.638,4.089,,,,3.861,151.22,73.932,105.366,157.868,,,3949.66,489.31,,622.69,1046.44,1239.31,2885.015,1335.89,,3299.69,516.21,,,0.3762,0.5781,,,0.2,0.1325,2.25,6.5,,1.25,
2010-04-15,0.110914,0.3125,0.022486,0.031027,0.7278,5.2645,,0.1181,,9008,3.1945,44.355,32.22,1.3741,18994,,8467.45,19.219,-6.3,,94.9661,62.14,45.47,,158.725,-1.1,48.28,125.83,709.54,,,,8.644,4.088,,,,3.834,151.467,74.069,105.864,157.975,,,3964.31,491.08,,620.34,1047.51,1241.7,2900.53,1338.83,,3278.84,521.49,,,0.3794,0.5392,,,0.22,0.1324,2.25,6.5,,1.25,
2010-04-16,0.111012,0.3135,0.022561,0.031014,0.727,5.2632,,0.1196,,9008,3.1905,44.38,32.25,1.3756,18968,,8464.95,-9.98,5.2,-44.96,4.5354,67.8,44.4,15.14,148.745,4.1,3.31,130.37,753.94,,26.72,,8.688,4.09,3.555,,,3.764,152.031,74.069,108.769,161.765,,,3933.53,488.76,305.59,619.1,1032.08,1222.25,2878.671,1332.77,736.16,3265.54,522.03,,,0.6699,0.5341,,,0.21,0.1316,2.25,6.5,,1.25,
2010-04-19,0.110675,0.3108,0.022389,0.031042,0.7256,5.2673,0.24,0.1202,,9040,3.2165,44.63,32.165,1.3782,18975,4187,8314.95,-1.594,-3.3,42.94,-0.4468,69.87,75.13,7.41,147.151,0.8,46.24,129.92,829.07,,34.13,,8.8,4.072,3.58,,,3.799,157.193,83.168,113.519,168.592,,,3882.02,486.03,301.44,607.01,1011.29,1217.51,2840.425,1326.67,726.29,3203.91,516.74,,,0.5316,0.5635,,,0.2,0.1299,2.25,,,1.25,
2010-04-20,0.11108,0.3124,0.022495,0.031085,0.7273,5.2687,0.24,0.1203,,9018,3.206,44.555,32.175,1.3751,18975,4192,8314.95,-8.602,25.2,1.78,65.8131,73.05,1.11,-40.95,138.549,26,48.02,195.73,830.18,,-6.82,,8.794,4.073,3.615,,,3.801,156.392,78.399,111.149,161.558,,,3961.62,489.46,320.4,596.14,1022.86,1228.05,2891.27,1335.9,765.76,3147.5,515.2,,,0.6852,0.549,,,0.2,0.1291,2.25,6.5,,1.25,
2010-04-21,0.111019,0.3127,0.022497,0.03107,0.7286,5.2715,0.24,0.1203,,9017,3.1975,44.37,32.225,1.3727,18963,4192,8314.95,30.985,-5.5,64.21,-4.1359,75.81,,7.34,169.534,20.5,112.23,191.6,,,0.52,,8.613,4.067,3.598,,,3.738,154.61,77.761,114.29,159.666,,,4000.56,489.04,318.01,606.95,1026.89,1225.37,2912.826,1333.64,757.85,3204.47,519.7,,,1.0657,0.5453,,,0.2,0.1283,2.25,,,1.25,
2010-04-22,0.110896,0.3118,0.022526,0.030969,0.7284,5.2701,0.24,0.1202,,9014,3.1963,44.35,32.285,1.3729,18963,4192,8319.95,2.757,-4.4,-4.27,-4.9028,85.3,,36.35,172.291,16.1,107.96,186.7,,,36.87,,8.591,4.053,3.571,,,3.774,158.294,84.041,116.004,163.88,,,4017.86,490.28,317.36,614.54,1020.67,1218.73,2926.532,1337.01,761.18,3237.57,529.31,,,0.6869,0.5366,,,0.2,0.1272,2.25,6.5,,1.25,4
2010-04-23,0.11126,0.3141,0.022549,0.031046,0.7296,5.2966,0.24,0.1205,,9012,3.1916,44.33,32.215,1.3704,18970,4192,8300.95,2.286,27.3,-72.22,3.0753,,,5.16,174.577,43.4,35.74,189.77,1431.97,,42.03,,8.576,4.044,3.518,,,3.811,155.309,82.355,121.029,162.854,,,4013.71,489.85,313.59,618.11,1024.07,1225.38,2924.731,1336.78,754.58,3244.45,,,,0.7985,0.559,,,0.2,0.1263,2.25,6.5,,1.25,
2010-04-26,0.111019,0.3142,0.022622,0.031104,0.7314,5.2618,0.24,0.1201,,9008,3.1825,44.23,32.195,1.3671,18963,4197,8325.95,14.817,1.3,-1.97,1.2331,99.03,,-10.02,189.394,44.7,33.77,191,,,32.01,,8.525,4.042,3.515,,,3.807,155.117,88.94,117.332,158.617,,,4036.91,490.75,318.74,625.78,1035.22,1228.59,2944.709,1340.07,764.34,3292.59,531.21,,,0.7483,0.6429,,,0.2,0.1236,2.25,6.5,,1.25,
2010-04-27,0.111019,0.3133,0.022399,0.030993,0.728,5.2701,0.24,0.1209,,9013,3.1878,44.43,32.265,1.3737,18930,4199,8271.95,-9.753,9.9,-60.32,3.7884,107.42,,84.17,179.641,54.6,-26.55,194.79,1600.72,,116.19,,8.528,4.048,3.538,,,3.69,166.355,87.061,136.784,172.853,,,4009.5,490.61,316.48,628.23,1020.24,1202.48,2939.299,1339.72,762,3307.71,535.72,,,0.7855,0.5635,,,0.2,0.1231,2.25,6.5,,1.25,
2010-04-28,0.110528,0.3109,0.022309,0.030938,0.728,5.2701,,0.1209,,9041,3.218,44.8,32.32,1.3736,18953,,8269.95,-41.472,-19.2,-73.95,-3.0193,117.89,168,60.67,138.169,35.4,-100.5,191.77,998.18,,176.86,,8.574,4.047,3.475,,,3.765,172.533,91.737,138.417,176.536,,,3940.72,487.53,309.82,622.13,1005.27,1194.23,2903.319,1333.17,749.49,3284.78,539.2,,,0.8227,0.6636,,,0.2,0.1237,2.25,6.5,,1.25,
2010-04-29,0.110957,0.314,0.022461,0.030984,0.7301,5.268,0.24,0.1209,,9018,3.198,44.65,32.275,1.3696,18959,4204,8274.95,-30.502,-14.9,-50.31,-4.988,121.56,13.31,12.3,107.666,20.5,-150.81,186.79,1011.49,,189.15,,8.624,4.061,3.465,,,3.726,162.581,87.466,131.928,170.877,,,3969.97,488.54,311.31,622.6,1014.08,1208.26,2926.86,1335.86,753.2,3297,542.37,,,0.6736,0.5468,,,0.19,0.1249,2.25,6.5,,1.25,
2010-04-30,0.110926,0.3135,0.022482,0.031006,0.7296,5.259,0.24,0.1208,,9010,3.1838,44.46,32.395,1.3707,18958,4204,8274.95,61.064,75.4,23.53,11.0537,,,35.4,168.73,95.9,-127.28,197.84,,342.76,224.55,-390.89,8.581,4.063,3.525,,,3.655,162.101,82.994,131.846,169.671,,,4042.84,492.7,316.72,623.62,1020.03,1198.56,2971.252,1346.38,763.51,3290.09,,,,0.7563,0.6686,,,0.2,0.1248,2.25,6.5,,1.25,
2010-05-03,0.110773,0.3116,0.022462,0.030883,0.7296,5.259,,0.1208,,9030,3.2103,44.638,32.358,1.3707,18958,,8287.45,24.612,44.7,,,,,,24.612,44.7,,,-93.05,,,,8.566,4.067,,,,3.684,172.159,84.556,133.402,174.339,,,4037.95,492.85,,,1008.31,1202.32,2960.895,1346.89,,,,,,0.7732,0.6594,,,0.2,0.123,2.25,6.5,,1.25,
2010-05-04,0.110711,0.311,0.022361,0.030941,0.724,5.2715,0.24,0.1207,,9025,3.2123,44.648,32.315,1.3811,18970,4204,8289.45,20.738,16.9,-47.21,6.6827,7.58,39.86,89.02,45.35,61.6,-47.21,6.68,39.86,,89.02,,8.578,4.067,3.674,,,3.592,175.004,89.994,122.31,171.011,,,4020.56,491.13,334.63,622.89,990.64,1171.4,2959.015,1342.89,796.86,3290.68,549.12,,,1.2747,0.6509,,,0.21,0.1226,2.25,6.5,,1.25,
2010-05-05,0.107643,0.3095,0.022204,0.030875,0.7183,5.2701,,0.1206,,9093,3.2328,45.018,32.37,1.3922,18963,,8299,-69.753,-130.5,,11.4651,8.77,19.45,,-24.403,-68.9,-47.21,18.15,59.31,,,,8.766,4.076,,,,3.541,185.363,95.253,129.299,182.287,,,3843.18,488.31,,603.87,970.24,1157.86,2846.239,1335.65,,3176.85,548.01,,,0.8667,0.6104,,,0.21,0.1218,2.25,6.5,,1.25,
2010-05-06,0.105519,0.3061,0.022041,0.031013,0.7127,5.2729,0.24,0.1206,,9188,3.2548,45.385,32.255,1.4031,18965,4204,8289.45,-92.349,-51.8,-175.94,104.214,8.91,102.77,1.97,-116.752,-120.7,-223.15,122.36,162.08,,90.99,,9.265,4.077,3.654,,,3.396,206.288,99.332,131.667,195.414,,,3802.98,486.38,327.07,602.94,948.54,1125.36,2810.616,1331.87,785.25,3167.83,549.51,,,0.8017,0.712,,,0.2,0.1203,2.25,6.5,,1.25,
2010-05-07,0.107707,0.305,0.021875,0.03099,0.7165,5.259,0.24,0.1207,,9216,3.2735,45.558,32.27,1.3959,18990,4204,8289.45,-72.661,-46.6,-160.49,-9.9126,10.96,-65.68,16.81,-189.413,-167.3,-383.64,112.45,96.4,,107.8,,9.294,4.073,3.644,,,3.427,217.809,109.42,138.797,203.606,,,3691.57,486.57,319.66,596.16,927.04,1099.58,2739.333,1332.89,768.55,3142.06,542.03,,,0.7345,0.6354,,,0.2,0.1194,2.25,6.5,,1.25,
2010-05-10,0.110175,0.3121,0.022178,0.031022,0.7242,5.2563,0.24,0.1201,,9075,3.1985,45.37,32.27,1.3811,19005,4204,8331.4,-13.943,11.7,-64.32,,12.12,-99.16,-42.32,-203.356,-155.6,-447.96,,-2.76,,65.49,,8.882,4.074,3.675,,,3.543,174.491,86.769,114.575,163.738,,,3871.41,486.61,323.73,,967.23,1153.48,2850.427,1333.97,779.06,,534.38,,,0.8224,0.777,,,0.2,0.1196,2.25,6.5,,1.25,
2010-05-11,0.10977,0.3119,0.022232,0.030941,0.7248,5.2618,0.24,0.1207,,9113,3.2105,45.005,32.32,1.3797,18995,4204,8279.95,80.804,48.9,-92.01,-25.5917,14.16,-318.33,31.04,-122.552,-106.7,-539.97,86.86,-321.09,,96.53,,8.682,4.072,3.681,,,3.525,174.415,89.722,118.679,166.678,,,3810.43,489.22,319.54,614.77,958.83,1144.89,2812.891,1340.72,772.09,3262.93,534.36,,,0.691,0.7589,,,0.2,0.1197,2.25,6.5,,1.25,
2010-05-12,0.1098,0.3118,0.022237,0.030974,0.7247,5.2563,0.24,0.1208,,9096,3.2045,45.035,32.285,1.38,19010,4204,8279.95,15.391,-1.1,-43.66,-5.7481,15.47,73.57,75.54,-107.161,-107.8,-583.63,81.11,-247.52,,172.07,,8.737,4.072,3.605,,,3.573,168.818,86.308,117.485,160.821,,,3847.63,490.76,320.94,616.45,968,1158.71,2847.622,1344.1,773.72,3269.41,519.6,,,0.8051,0.7045,,,0.2,0.1191,2.25,6.5,,1.25,
2010-05-13,0.109685,0.3136,0.022302,0.030888,0.7228,5.2646,,0.1208,,9091,3.1975,44.805,32.36,1.3833,18985,,8279.95,,21.7,-81,-14.5118,18.95,,14.05,-110.508,-86.1,-664.63,66.6,,,186.12,,,4.052,3.567,,,3.531,162.925,86.333,128.087,157.856,,,,491.48,317,624.3,975.56,1152.64,,1346.92,766.55,3327.69,518.93,,,0.8738,0.5426,,,0.2,0.1176,2.5,6.5,,1.25,
2010-05-14,0.109523,0.3126,0.022193,0.030808,0.7205,5.2618,,0.1208,,9100,3.1925,44.768,32.37,1.388,19013,,8279.95,22.464,-20.7,-173.29,-2.2371,19.38,,43.85,-84.696,-106.8,-837.92,64.36,-344.95,,229.97,,8.745,4.049,3.538,,,3.455,173.21,93.083,144.798,166.39,,,3866.43,488.86,316.43,625.1,959.81,1123.78,2858.385,1339.3,768.79,3330.42,520.72,,,1.0531,0.6555,,,0.2,0.1161,,6.5,,1.25,
2010-05-17,0.109215,0.3098,0.022125,0.030883,0.7197,5.2604,,0.1198,,9143,3.2263,45.2,32.38,1.3895,18993,,8242.5,-40.602,-10.3,-130.19,-1.6287,19.8,-9.83,0.21,-125.298,-117.1,-968.1,62.73,-257.35,,230.18,,8.857,4.039,3.527,,,3.489,176.116,101.849,162.959,172.811,,,3813.19,487.15,309.5,619.25,939.74,1116.02,2819.47,1334.27,753.26,3289.31,511.27,,,0.8962,0.7187,,,0.21,0.1116,2.5,6.5,,1.25,
2010-05-18,0.109619,0.3108,0.022158,0.030941,0.7164,5.2604,0.24,0.1208,,9114,3.2123,45.24,32.32,1.3958,18990,4204,8284.95,1.822,14.8,-81.69,-7.5576,22.53,-2.19,-33.28,-123.476,-102.3,-1049.79,55.17,-259.54,,196.9,,8.857,4.026,3.544,,,3.348,177.312,97.023,148.154,171.14,,,3844.81,485.57,311.52,615.15,939.78,1111.91,2834.186,1330.17,760.11,3265.07,508.3,,,1.0712,0.7133,,,0.21,0.1105,2.5,6.5,,1.25,
2010-05-19,0.108254,0.3071,0.021921,0.030869,0.7154,5.2563,0.24,0.1208,,9181,3.2535,45.753,32.37,1.3982,18998,4204,8282.65,-51.823,-22.6,-145.85,-8.6329,21.34,-100.68,11.48,-175.299,-124.9,-1195.64,46.54,-360.22,,208.38,,8.898,4.003,3.55,,,3.37,185.365,105.47,144.473,177.026,,,3679.44,477.12,314.13,607.56,910.55,1095.69,2729.484,1308.23,765.54,3222.19,494.9,,,1.0024,0.6843,,,0.2,0.1095,2.5,6.5,,1.25,
2010-05-20,0.10773,0.3044,0.021737,0.030802,0.7102,5.2646,0.24,0.1207,,9265,3.273,45.99,32.26,1.4075,18978,4214,8283.45,-100.085,-58.2,,-8.2926,23.27,156.21,,-275.384,-183.1,-1195.87,38.25,-204.01,,,,8.941,3.998,,,,3.214,192.131,110.202,160.33,187.393,,,3628.69,475.88,,603.13,882.42,1063.61,2694.249,1304.16,,3213.8,503.55,,,0.7113,0.7989,,,0.2,0.1085,2.5,6.5,,1.25,
2010-05-21,0.107788,0.3013,0.021478,0.030865,0.7116,5.2646,0.24,0.1207,,9281,3.3205,46.5,32.4,1.4057,18983,4214,8283.45,-82.91,-52.1,,-4.1889,28.64,33.41,,-358.294,-235.2,-1195.87,34.06,-170.6,,,,8.961,3.989,3.564,,,3.24,199.834,112.95,154.76,184.361,,,3543.06,468.94,,597.02,886.66,1073.61,2623.221,1285.73,,3179.36,483.69,,,0.7277,0.9218,,,0.2,0.1075,2.5,6.5,,1.25,
2010-05-24,0.107788,0.3014,0.021455,0.03084,0.7103,5.2618,0.24,0.1207,,9269,3.3195,46.56,32.425,1.4081,18985,4214,8279.95,23.053,-27,-239.3,-4.1331,30.7,,-119.07,-335.242,-262.2,-1434.94,29.93,,,89.31,,9.005,3.979,3.542,,,3.196,202.589,114.447,154.352,184.918,,,3498.73,464.38,304.13,603.59,891.5,1064.01,2609.61,1273.69,744.31,3191.29,486.19,,,0.9857,0.8645,,,0.21,0.1064,2.5,6.5,,1.25,
2010-05-25,0.106327,0.2971,0.021231,0.030731,0.7077,5.2659,0.24,0.1208,,9378,3.363,47.127,32.54,1.413,18978,4214,8279.95,-6.876,-69,-139.01,1.3865,38.95,,12.93,-342.118,-331.2,-1573.95,31.31,-459.42,,102.24,,9.281,3.975,3.489,,,3.16,231.426,135.485,168.449,197.119,,,3388.3,455.67,294.16,588.29,855.52,1048.53,2514.119,1250.13,721.29,3102.59,486.25,,,0.9652,1.0155,,,0.21,0.1065,2.5,6.5,,1.25,
2010-05-26,0.10721,0.301,0.02148,0.030718,0.7088,5.2659,0.24,0.1208,,9320,3.3225,46.71,32.56,1.4107,18985,4214,8279.95,44.352,-130.4,-161.85,-41.7848,41.23,52.62,-41.36,-297.766,-461.6,-1735.81,-10.47,-117.98,,60.88,,9.283,3.978,3.431,,,3.19,201.651,114.637,154.762,181.774,,,3644.99,454.36,297.67,597.95,883.18,1053.25,2696.78,1248.94,728.94,3125.15,492.69,,,1.035,1.085,,,0.2,0.106,2.5,6.5,,1.25,
