Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDIDRV3M.Curncy,USDMYRV3M.Curncy,USDTHBV3M.Curncy,USDPHPV3M.Curncy,USDVNDV3M.Curncy,IHOFX3M.Curncy,MROI3M.Curncy,TBOI3M.Curncy,PPOI3M.Curncy,VDOI3M.Curncy,USSOC.Curncy,JIIN3M.Curncy,KLIB3M.Curncy,BOTH3M.Curncy,PHINBR3M.Curncy,VNCD3MO.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,USGG10YR.Index,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,IDGBFNBN.Index,MATPEMTD.Index,TBTVNET..Index,PHDBMTDD.Index,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXENET.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,SPX.Index
2004-05-18,0.1105,0.2632,0.0179,0.0244,0.579,9050,3.8,55.83,40.835,1.7272,10.25,,5.8,,,6.95,2.6104,,7.72,,1.167,7.5,3,,7.875,,11.698,,4.968,,,4.7341,,58.125,49.1,533.75,,,,,,-9.166,,-34.59,-4.1434,,676.152,783.27,582.51,1476.08,260.79,1091.49
2004-05-19,0.1106,0.2632,0.0179,0.0245,0.5826,9045,3.8,55.74,40.705,1.7161,10.25,,5.75,,,6.95,2.7567,,7.72,,1.184,7.5125,3,,7.8125,,11.631,,4.942,,,4.7717,,56,47.375,522.333,,,,,,15.156,,3.16,-2.4547,,706.797,793.83,614.99,1468.32,261.3,1088.69
2004-05-20,0.110668,0.2632,0.0179,0.0245,0.5818,9036,3.8,55.86,40.815,1.7189,10.25,,5.4,,,,2.6542,,7.625,,1.186,,2.99,,7.8125,,,,4.932,,,4.7004,,56,47.625,532.5,,,,,,,,3.69,-1.1338,,,788.87,599.88,1472.25,261.58,1089.19
2004-05-21,0.1102,0.2632,0.0179,0.02455,0.5813,9055,3.8,55.88,40.775,1.714,10.25,,5.5,,,7,2.6934,,7.565,,1.199,7.50625,2.98,,7.875,,11.885,,4.914,,,4.7558,,56,47.833,537,,,,,,20.573,,3.01,-3.8955,,724.932,791.53,615.41,1484.96,261.13,1093.56
2004-05-24,0.1097,0.2632,0.01795,0.0245,0.5826,9115,3.8,55.97,40.765,1.7165,10.25,,5.3,,,7,2.564,,7.656,,1.203,7.50938,2.98,,7.875,,11.816,,4.934,,,4.732,,56.125,48.833,531.25,,,,,,30.372,,7.66,-0.2855,,732.58,794.39,608.9,1481.91,261.97,1095.41
2004-05-25,0.1079,0.2632,0.0179,0.0245,0.5829,9260,3.8,55.98,40.785,1.7106,10.25,,5.45,,,,2.5611,,7.875,,1.204,7.50938,2.98,,7.875,,11.802,,4.913,,,4.7201,,55.7,49,533.333,,,,,,19.112,,-5.18,-0.4274,,717.135,796.48,601.51,1493.9,258.31,1113.05
2004-05-26,0.1078,0.2632,0.0179,0.02455,0.5838,9246,3.8,55.965,40.765,1.713,7,,5.15,,,6.95,2.6386,,,,1.209,7.5125,2.98,,7.8125,,11.775,5.157,4.917,,,4.6549,,54.8,47,528.167,,,,,,0.862,,36.8,0.0767,,718.005,799.25,609.6,1507.65,253.98,1114.94
2004-05-27,0.1072,0.2632,0.0178,0.0245,0.5883,9250,3.8,55.875,40.665,1.6998,7,,5.25,,,6.95,2.5809,,,,1.217,7.5125,2.98,,7.875,,11.776,,4.739,,,4.5999,,53.167,46.2,518.5,,,,,,19.773,,51.4,-0.4435,,728.313,811.74,630.72,1499.12,251.16,1121.28
2004-05-28,0.1077,0.2632,0.0179,0.0246,0.5885,9265,3.8,55.9,40.57,1.6993,7,,5.2,,,6.95,2.5825,,,,1.237,7.5125,2.97,,7.75,,11.709,5.149,4.766,,,4.6468,,52.2,46.1,513.875,,,,,,11.864,,88.04,1.3309,,733.99,808.44,638.59,1517.2,251.46,1120.68
2004-05-31,0.1078,0.2632,0.0179,0.02465,0.589,9268,3.8,55.77,40.55,1.6976,7,,5.3,,,6.95,2.5892,,,,1.237,7.5125,2.97,,7.75,,11.692,,4.768,,,4.6468,,50.875,45.25,512.5,,,,,382.61,6.452,,-0.43,0.6758,,732.516,810.67,641.05,1511.36,251.99,
2004-06-01,0.1068,0.2632,0.0179,0.0246,0.5861,9363,3.8,55.61,40.665,1.7065,7,,5.2,,,6.95,2.6013,,,,1.249,7.5125,2.97,,7.6875,,11.655,,4.755,,,4.7001,,50.5,44,514.167,,,,,,2.776,,16.26,-0.9749,,731.202,812.27,635.01,1518.55,252.51,1121.2
2004-06-02,0.10615,0.2632,0.0179,0.02455,0.5865,9430,3.8,55.705,40.615,1.7045,7,,5.1,,,7,2.7076,,7.25,,1.278,7.5125,2.96,,7.5,,11.724,,,,,4.7377,,51.167,45,517.5,,,,,,-37.823,,,27.3804,,719.042,806.36,,1526.94,252.12,1124.99
2004-06-03,0.1058,0.2632,0.0179,0.0246,0.5849,9440,3.8,55.815,40.675,1.7095,,,5.1,,,,2.6489,,,,1.292,,2.94,,7.5,,,,4.784,,,4.7099,,51.75,45,514.167,,,,,,,,-14.09,-0.3502,,,798.58,627.54,1532.63,250.99,1116.64
2004-06-04,0.1053,0.2632,0.01785,0.02455,0.5849,9440,3.8,55.88,40.71,1.7098,,,5.1,,,7,2.6708,,7.469,,1.312,7.49688,2.93,,7.8125,,11.776,,4.996,,,4.7715,,51.583,45.25,513.125,,,,,,-47.505,,-13.41,-0.0567,,697.937,802.82,626.47,1524.45,248.99,1122.5
2004-06-07,0.1075,0.2632,0.01795,0.0246,0.587,9305,3.8,55.83,40.565,1.7036,,,4.9,,,7,2.5193,1.2152,,,1.313,7.49688,2.92,,7.9375,,11.96,,5.041,,,4.7596,,51.3,45,505.833,,,,,,-6.976,,-16.19,-0.697,,700.785,815.73,625.83,1517.17,247.37,1140.42
2004-06-08,0.1078,0.2632,0.01795,0.0246,0.5861,9240,3.8,55.685,40.585,1.7071,,,4.9,,,7,2.6262,,7.535,,1.33,7.49688,2.92,,7.875,,12.017,,5.004,,,4.7615,,50.75,44.833,495.625,,,,,,-0.791,,-19.13,0.9615,,703.579,817.39,611.46,1545.63,245.04,1142.18
2004-06-09,0.10775,0.2632,0.01795,0.0246,0.5832,9280,3.8,55.74,40.6,1.7146,,,4.8,,,7,2.6752,,7.535,,1.367,7.49375,2.92,,7.875,,12.031,,4.984,,,4.8055,,50,44.5,493.333,,,,,,10.679,,-25,2.3996,,709.753,818.4,611.61,1543.4,246.64,1131.33
2004-06-10,0.10695,0.2632,0.01795,0.0246,0.5838,9345,3.8,55.795,40.655,1.7128,,,4.8,,,7.05,2.5957,,7.535,,1.4,7.5,2.92,,7.8125,,12.347,,4.979,,,4.7935,,49.375,44.667,495.625,,,,,,5.967,,-45.52,0.2622,,706.841,823.91,612.21,1533.73,247.41,1136.47
2004-06-11,0.1067,0.2632,0.0179,0.0246,0.5824,9370,3.8,55.88,40.725,1.717,,,4.8,,,7.05,2.5046,,,,1.426,7.50313,2.92,,7.8125,,12.338,,4.967,,,4.7995,,50.667,45,497.5,,,,,,-3.409,,-0.59,-1.1794,,704.125,824.32,613.13,1518,248.44,
2004-06-14,0.10655,0.2632,0.0179,0.0244,0.5817,9381,3.8,55.91,40.86,1.7188,,,5.1,,,7.15,2.9103,1.0977,7.535,,1.467,7.53438,2.92,,7.8125,,12.368,,5,,,4.8698,,50.3,45.563,500,,,,,,-6.834,,-15.9,0.2402,,696.338,817.61,614,1536.83,254.26,1125.29
2004-06-15,0.10615,0.2632,0.01785,0.02435,0.5838,9403,3.8,55.95,41,1.7128,,,5.2,,,7.15,2.3701,,7.655,,1.423,7.53438,2.91,,7.9375,,12.333,,5.024,,,4.676,,50.8,45,508,,,,,,-1.328,,-17.33,1.2426,,707.411,810.03,613.76,1547.25,253.54,1132.01
2004-06-16,0.10625,0.2632,0.01785,0.0244,0.5815,9397,3.8,56.25,40.965,1.7195,,,4.85,,,7.15,2.33,,7.785,,1.404,7.53438,2.91,,7.9375,,12.35,5.169,5.026,,,4.7216,,50.4,45.875,507.25,,,,,,62.534,,-20.07,0.8808,,707.887,818.16,624.36,1543.47,251.99,1133.56
2004-06-17,0.1063,0.2632,0.01775,0.0244,0.5821,9390,3.8,56.34,40.875,1.7175,,,5.1,8.5,,7.2,2.361,1.0983,7.785,,1.408,7.53438,2.91,,8,,12.39,,5.028,,,4.6779,,49.5,45.375,511.667,,,,,,-1.777,,4.69,0.3763,,700.137,821.3,623.72,1539.93,249.28,1132.05
2004-06-18,0.10625,0.2632,0.01775,0.02445,0.5827,9390,3.8,56.43,40.945,1.7165,,,5,8.5,,7.2,2.3596,,7.845,,1.413,7.53438,2.89,,8.0625,,12.383,,,,,4.7096,,48.75,45.583,511.667,,,,,,-3.135,,-1.77,0.0283,,692.715,821.93,622.71,1532.75,249.29,1135.02
2004-06-21,0.1064,0.2632,0.0178,0.0245,0.5811,9395,3.8,56.17,40.895,1.7204,,,4.975,8.5,,7.15,2.4237,1.0626,7.845,,1.418,7.53438,2.88,,7.9375,,12.393,,,,,4.6837,,45.375,44.667,511,,,,,,-1.932,,-7.62,-0.9812,,689.615,825.56,630.03,1540.52,249.95,1130.3
2004-06-22,0.1063,0.2632,0.0178,0.0244,0.5809,9400,3.8,56.24,40.945,1.7214,,,5.15,8.5,,7.15,2.4459,,7.785,,1.424,7.53438,2.88,,8,,12.396,,5.034,,,4.7175,,48.75,45.25,512,,,,,,-3.785,,-9.96,-0.0243,,691.093,818.47,629.36,1542.82,249.26,1134.41
2004-06-23,0.10595,0.2632,0.0178,0.02435,0.5815,9418,3.8,56.225,40.985,1.7199,,,5.3,8.5,,7.2,2.4397,,7.785,,1.44,7.53438,2.88,,7.9375,,12.389,,5.054,,,4.6956,,46.25,44.75,507,,,,,,-2.991,,3.87,0.7605,,699.756,822.09,627.24,1573.47,249.4,1144.06
2004-06-24,0.10625,0.2632,0.0178,0.0244,0.5844,9412,3.8,56.035,40.84,1.7111,,,5.35,8.5,,7.15,2.4291,,7.785,,1.45,7.53438,2.87,,7.875,,12.406,,5.068,,,4.644,,49.438,45.563,504.375,,,,,,9.272,,19.64,0.8511,,709.351,826.8,637.03,1573.77,250,1140.65
2004-06-25,0.10615,0.2632,0.01785,0.02445,0.5856,9415,3.8,56.04,40.855,1.7082,,,5.35,8.5,,7.2,2.4193,,7.655,,1.469,7.45,2.87,,7.8125,,12.406,,5.069,,,4.6459,,48.5,45.063,496.167,,,,,,8.601,,68.36,0.8481,,720.232,824.23,644,1579.51,249.82,1134.43
2004-06-28,0.1062,0.2632,0.0178,0.02435,0.5843,9418,3.8,56.14,40.875,1.7111,,,5.1,8.5,,7.15,2.9607,,7.595,,1.491,7.53438,2.86,,7.875,,12.393,,5.073,,,4.7354,,48,44.333,488.167,,,,,,11.859,,29.12,-0.0994,,720.539,822.22,651.86,1580.35,249.38,1133.35
2004-06-29,0.1061,0.2632,0.0178,0.0244,0.5829,9433,3.8,56.325,40.89,1.7157,,,5.1,8.5,,7.15,2.4659,,7.655,,1.503,7.55625,2.87,,7.875,,12.396,,5.107,,,4.6855,,47.4,44.813,493.5,,,,,,5.109,,39.38,0.2429,,722.293,823.28,649.62,1586.35,248.04,1136.2
2004-06-30,0.10635,0.2632,0.0178,0.0244,0.5821,9400,3.8,56.12,40.93,1.7177,,,4.975,8.5,,7.25,2.4638,,7.655,,1.467,7.55625,2.87,,7.8125,,12.393,,5.108,,,4.5806,,46.833,44.167,490.5,,,,,-134.65,13.258,,41.07,0.5488,,732.401,819.86,646.64,1579.4,249.7,1140.84
2004-07-01,0.1063,0.2632,0.0177,0.02445,0.5834,9290,3.8,55.97,40.775,1.7142,,,5.05,8.5,,7.35,2.475,,7.655,,1.488,7.57188,2.87,,8,,12.39,,,,,4.5629,,46.167,44.583,486.833,,,,,,1.107,,,0.3728,,729.808,828.1,,1593.6,248.55,1128.94
2004-07-02,0.1093,0.2632,0.0179,0.0245,0.5843,9145,3.8,55.97,40.695,1.7114,,,4.9,,,7.25,2.5869,,7.655,,1.462,7.57188,2.86,,7.875,,12.373,,5.083,,,4.4589,,44.75,43.688,482,,,,,,1.832,,19.69,-0.6854,,745.025,830.68,647.57,1590.64,248.13,1125.38
2004-07-05,0.1093,0.2632,0.0179,0.02455,0.5826,9148,3.8,55.775,40.765,1.716,,,5,8.5,,,2.6022,,7.72,,1.463,,2.86,,8.125,,,5.086,5.05,,,4.4549,,42.25,43.583,483.25,,,,,,,,8.56,1.1742,,,843.61,655.87,1589.93,247.61,
2004-07-06,0.1112,0.2632,0.0179,0.0245,0.5826,8985,3.8,55.945,40.785,1.7163,,,4.95,8.5,,7.15,2.4466,1.2509,7.72,,1.464,7.56563,2.86,,8.0625,,12.258,5.075,5.049,,,4.4743,,43.625,43.5,478.125,,,,,,50.505,,74.99,0.2347,,768.255,851.8,664.69,1590.95,247.27,1116.21
2004-07-07,0.11105,0.2632,0.0179,0.0245,0.5857,9005,3.8,55.93,40.785,1.7075,,,4.8,8.5,,7.2,2.432,,7.655,,1.479,7.56563,2.86,,8,,12.241,5.074,5.048,,,4.4743,,42.833,43,478.333,,,,,,24.852,,35.42,0.3673,,771.664,855.08,666.43,1598.39,247,1118.33
2004-07-08,0.11125,0.2632,0.0179,0.02445,0.5858,8980,3.8,55.85,40.825,1.7075,16,,4.575,8.5,,7.2,2.4627,,7.785,,1.488,7.55938,2.86,,7.8125,,12.249,5.073,5.04,,,4.4704,,43.167,43,479.167,,,,,,-0.195,,19.29,-0.0603,,759.742,851.77,659.14,1595.47,246.47,1109.11
2004-07-09,0.1121,0.2632,0.01795,0.0245,0.5875,8910,3.8,55.79,40.745,1.7021,,,4.55,,,7.2,2.4568,,7.5,,1.476,7.55547,2.86,,7.8125,,12.179,5.069,5.013,,,4.4565,,45.25,42.75,486.25,,,,,,0.052,,-12.84,0.6479,,761.14,854.06,666.59,1592.46,246.32,1112.81
2004-07-12,0.1131,0.2632,0.0179,0.02455,0.5896,8800,3.8,55.795,40.685,1.6958,,,4.7,,,7.2,2.6723,,7.625,,1.489,7.55547,2.86,,7.8125,,12.191,5.067,5.001,,,4.4447,,46.125,43.75,485.625,,,,,,20.353,,0.82,-0.209,,757.575,851.13,661.49,1586.25,245.51,1114.35
2004-07-13,0.1123,0.2632,0.0179,0.0245,0.588,8928,3.8,55.76,40.765,1.7009,15.5,,4.6,5.5,,7.2,2.6697,,7.75,,1.5,7.55547,2.86,,7.875,,12.196,5.066,4.993,,,4.47,,45.833,44,485,,,,,,4.786,,4.52,-0.2299,,756.582,851.82,663,1573.03,244.63,1115.14
2004-07-14,0.1114,0.2632,0.0179,0.0245,0.5873,8952,3.8,55.85,40.765,1.7028,15.5,,4.7,5.5,,7.25,2.6638,,7.72,,1.505,7.54453,2.86,,7.9375,,12.21,5.091,5.002,,,4.4797,,42.875,43.625,477.5,,,,,,-7.693,,-2.14,-0.7795,,744.316,845.02,652.79,1565.34,243.48,1111.47
2004-07-15,0.1115,0.2632,0.0179,0.02445,0.5858,8965,3.8,55.98,40.815,1.7071,15.5,,4.6,5.5,,7.25,2.6948,1.2865,7.72,,1.517,7.54766,2.86,,7.9375,,12.195,5.081,5.005,,,4.4797,,44.75,43.875,479.375,,,,,,-11.225,,-20.05,-0.2863,,745.34,838.6,646.76,1549.98,242.24,1106.69
2004-07-16,0.1122,0.2632,0.0177,0.0245,0.5882,8905,3.8,55.99,40.805,1.7003,15.5,,4.5,5.5,,7.2,2.7035,,7.69,,1.498,7.54766,2.86,,7.9375,,12.198,,4.976,,,4.3491,,42.875,44,478.125,,,,,,8.545,,-27.06,-0.1499,,756.095,842.65,646.11,1551.23,245.57,1101.4
2004-07-19,0.1116,0.2632,0.0179,0.02455,0.5883,8963,3.8,55.89,40.775,1.6999,,,4.4,,,7.2,2.7035,,7.69,,1.503,7.54766,2.86,,7.875,,12.199,,4.958,,,4.3509,,44.5,43.75,472.5,,,,,,-1.068,,-48.39,-0.1947,,754.273,843.15,642.12,1544.26,243.08,1100.91
2004-07-20,0.1115,0.2632,0.0179,0.02445,0.5862,8973,3.8,55.9,40.855,1.706,,,4.45,,,7.2,2.7058,1.3944,7.535,,1.525,7.51953,2.86,,7.75,,12.199,5.06,4.957,,,4.4441,,43,43.5,466.667,,,,,,1.224,,-3.18,-0.2517,,756.667,838.64,645.58,1533,244.24,1108.67
2004-07-21,0.1109,0.2632,0.0179,0.0244,0.5834,9010,3.8,55.935,40.995,1.7143,,,4.45,,,7.2,2.7045,,7.465,,1.535,7.49141,2.86,,7.75,,12.189,,4.959,,,4.4656,,42.875,43.5,471.667,,,,,,2.979,,11.68,0.234,,761.239,840.88,655.82,1539.32,244.02,1093.88
2004-07-22,0.1103,0.2632,0.01785,0.02435,0.5825,9044,3.8,55.98,40.985,1.7167,,,4.5,,,7.2,2.6663,,7.405,,1.54,7.48828,2.86,,7.5625,,12.19,,,,,4.444,,43.1,43.375,474.375,,,,,,6.756,,-43.34,1.0328,,761.518,839.37,650.12,1552.79,244.13,1096.85
2004-07-23,0.1102,0.2632,0.01785,0.0244,0.5798,9075,3.8,56.055,41.07,1.7246,,,4.225,,,7.2,2.7326,,7.22,,1.547,7.48516,2.86,,7.5625,,12.11,5.102,4.984,,,4.4301,,43.125,43.667,475.5,,,,,,1.172,,-13.5,0.4054,,766.367,838.2,648.47,1559.22,243.55,1086.2
2004-07-26,0.1093,0.2632,0.01785,0.0243,0.5806,9130,3.8,56.08,41.215,1.7221,,,4.325,,,7.2,2.6804,,7.345,,1.562,7.48203,2.86,,7.5625,,12.117,5.079,5.016,,,4.4848,,42.125,43.333,473,,,,,,-2.668,,-26.09,-0.5714,,761.804,838.49,633.42,1543.26,241.84,1084.07
2004-07-27,0.1101,0.2632,0.01785,0.0242,0.5798,9083,3.8,56.01,41.305,1.7249,11,,4.5,5.5,,7.2,2.6886,,7.31,,1.57,7.48828,2.86,,7.625,,12.096,5.067,5.046,,,4.6132,,42.75,42.625,473.333,,,,,,-0.658,,-15.12,0.7374,,759.279,836.15,633.21,1560.9,240.94,1094.83
2004-07-28,0.1096,0.2632,0.0177,0.0241,0.5787,9115,3.8,55.985,41.435,1.7278,11,,4.6,5.5,,7.2,2.7099,,7.315,,1.577,7.48828,2.86,,7.5625,,12.096,,5.066,,,4.5834,,41.9,42.5,473.75,,,,,,-0.978,,14.29,2.822,,760.2,838.64,634.73,1583.41,240.31,1095.42
2004-07-29,0.109,0.2632,0.0177,0.02415,0.5799,9175,3.8,56.025,41.375,1.7244,11,,5.3,5.5,,7.2,2.712,1.4886,7.31,,1.591,7.50078,2.86,,7.5625,,12.073,,5.055,,,4.5754,,40.5,41.875,471.75,,,,,,-3.756,,-18.13,2.4382,,760.973,833.5,631.42,1599.06,235.3,1100.43
2004-07-30,0.1092,0.2632,0.0177,0.0242,0.5819,9130,3.8,55.95,41.32,1.719,11,,5.6,5.5,,7.25,2.72,1.4579,7.315,,1.589,7.50391,2.87,,7.5625,,12.083,,5.055,,,4.4747,,40.4,40.75,464.375,,,,,,-1.091,,5.53,-0.6003,,756.983,833.98,636.7,1584.7,238.44,1101.72
2004-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.96,,,,,,,,,,,
2004-08-02,0.10965,0.2632,0.0179,0.0242,0.5826,9125,3.8,55.78,41.315,1.7169,11,,5.2,5.5,,7.25,2.7097,,7.314,,1.575,7.49453,2.87,,7.5625,,12.062,5.08,,,,4.4491,,40.6,40.75,467.5,,,,,,1.464,,,-2.5591,,749.458,827.49,,1564.47,237.16,1106.62
2004-08-03,0.109,0.2632,0.01795,0.0242,0.5816,9175,3.8,55.81,41.355,1.7189,11,,5.15,5.5,,7.2,2.7196,,6.97,,1.591,7.50391,2.87,,7.375,,12.067,,5.046,,,4.4236,,39.7,40.5,466.25,,,,,,1.588,,-6.46,-1.4847,,757.295,825.53,630.81,1562.03,234.05,1099.69
2004-08-04,0.1084,0.2632,0.0179,0.02415,0.5806,9220,3.8,55.9,41.485,1.7226,11,,4.95,5.5,,7.2,2.7015,,6.97,,1.585,7.50391,2.87,,7.5625,,12.081,5.084,5.042,,,4.4176,,39.667,40.667,465.833,,,,,,3.123,,-16.54,2.0797,,758.304,824.88,619.19,1572.91,231.51,1098.63
2004-08-05,0.1088,0.2632,0.0179,0.02415,0.5801,9185,3.8,55.78,41.475,1.724,11,,4.9,5.5,,7.23,2.6731,,7.251,,1.597,7.50083,2.87,,7.5625,,12.069,,5.05,,,4.4,,39.9,39.875,465.625,,,,,,14.228,,-31.1,1.5352,,762.011,824.37,618.9,1577.8,228.64,1080.7
2004-08-06,0.1085,0.2632,0.01795,0.0241,0.5823,9170,3.8,55.715,41.355,1.7172,11,,4.9,5.5,,7.23,2.5709,,7.064,,1.561,7.47578,2.86,,7,,12.068,5.083,5.056,,,4.2196,,40,39.875,459.5,,,,,,4.683,,-13.03,2.2426,,753.932,820.1,610.94,1576.85,224.14,1063.97
2004-08-09,0.1092,0.2632,0.018,0.02415,0.5828,9175,3.8,55.71,41.415,1.7161,11,,5,5.5,,7.2,2.6316,1.4536,6.782,,1.575,7.48203,2.86,,7.0625,,12.05,5.086,5.023,,,4.2561,,41.375,39.833,462.833,,,,,,-4.998,,-18.88,-0.1056,,750.04,816.81,607.47,1578.21,213.74,1065.22
2004-08-10,0.1084,0.2632,0.0179,0.0242,0.5831,9200,3.8,55.66,41.445,1.7154,11,,4.9,5.5,,7.2,2.6504,,6.72,,1.604,7.47891,2.86,,7.0625,,12.054,,5.019,,,4.2888,,41.5,39.875,463.375,,,,,,5.403,,-17.72,1.9247,,752.443,820.78,606.94,1579.26,222.46,1079.04
2004-08-11,0.108,0.2632,0.0179,0.0241,0.5841,9270,3.8,55.69,41.527,1.7122,11,,4.85,5.5,,7.2,2.6264,,6.72,,1.623,7.47578,2.86,,7,,12.034,,5.007,,,4.2713,,41.2,39.875,455,,,,,,5.514,,-22.11,2.1051,,763.947,821.45,595.6,1592.4,227.22,1075.8
2004-08-12,0.1081,0.2632,0.018,0.024,0.583,9235,3.8,55.67,41.495,1.7155,11,,4.5,5.5,,7.2,2.6498,,6.657,,1.625,7.48828,2.86,,6.9375,,11.97,,,,,4.2538,,40.7,39.875,448,,,,,,-0.137,,,1.2761,,758.179,819.85,,1594.48,224.48,1063.23
2004-08-13,0.108,0.2632,0.01795,0.024,0.5837,9240,3.8,55.69,41.535,1.7134,11,,4.6,5.5,,7.25,2.6666,,6.657,,1.625,7.49141,2.86,,7,,11.818,5.082,4.999,,,4.2268,,40.6,39.875,449.625,,,,,,0.336,,-31,0.4946,,755.92,815.62,588.87,1590.63,223.2,1064.8
2004-08-16,0.10765,0.2632,0.0179,0.0241,0.5835,9278,3.8,55.73,41.535,1.7141,11,,4.6,5.5,,7.25,2.7147,1.5297,6.626,,1.638,7.48828,2.86,,7,,11.746,,4.978,,,4.2616,,40.7,39.875,444,,,,,,-5.313,,-4.07,1.796,,751.95,809.12,596.98,1594.83,221,1079.34
2004-08-17,0.10765,0.2632,0.01795,0.0241,0.5837,9278,3.8,55.715,41.51,1.713,11,,4.5,5.5,,,2.7259,,6.814,,1.625,,2.86,,7.25,,,,,,,4.1901,,40.2,39.25,442.375,,,,,,,,18.81,-1.0874,,,808.51,602.75,1566.83,222.19,1081.71
2004-08-18,0.1079,0.2632,0.01795,0.02415,0.584,9272,3.8,55.78,41.505,1.7123,11,,4.5,5.5,,7.3,2.7088,,6.877,,1.634,7.49141,2.86,,7.25,,11.738,,,,,4.2364,,39.5,38.813,435.625,,,,,,-1.419,,8.6,-2.3805,,754.254,809.56,605.3,1556.37,223.61,1095.17
2004-08-19,0.10805,0.2632,0.0179,0.0241,0.585,9250,3.8,55.76,41.48,1.7095,11,,4.4,5.5,,7.3,2.7357,,6.908,,1.651,7.49453,2.86,,7.5625,,11.736,5.09,,,,4.2132,,38.863,38.667,426.667,,,,,,-0.754,,16.68,0.4435,,753.689,810.15,602.54,1573.27,226.93,1091.23
2004-08-20,0.108,0.2632,0.0179,0.02415,0.5856,9227,3.8,55.72,41.46,1.708,11,,4.375,5.5,,7.3,2.7108,1.6155,7.158,,1.6615,7.49453,2.86,,7.5,,11.687,5.083,,,,4.2325,,38.6,38.833,430.625,,,,,,-3.459,,8.52,0.3243,,750.472,808.47,598.55,1582.84,229.16,1098.35
2004-08-23,0.1078,0.2632,0.01795,0.0241,0.5845,9274,3.8,55.85,41.485,1.7099,11,,4.2,5.5,,7.3,2.7133,,7.126,,1.68,7.49453,2.86,,7.4375,,11.645,5.081,,,,4.2829,,38.35,37.85,432.2,,,,,,-5.742,,-9.73,0.9653,,749.371,808.61,599.55,1576.18,237.3,1095.68
2004-08-24,0.107956,0.2632,0.0179,0.024125,0.584,9258,3.8,55.975,41.445,1.7126,11,,4.2,,,7.3,2.7142,,7.176,,1.691,7.49453,2.86,,7.4375,,11.606,5.084,,,,4.2712,,37.625,37.813,435.5,,,,,,-5.889,,-34.16,-0.3901,,738.866,804.89,600.03,1542.01,231.85,1096.19
2004-08-25,0.10795,0.2632,0.01785,0.024021,0.584,9270,3.8,56.045,41.63,1.7123,11,,4.2,,,7.3,2.7253,,7.176,,1.705,7.49453,2.86,,7.4375,,11.623,,,,,4.2615,,37.313,36,439,,,,,,-9.069,,8.36,-1.2793,,731.716,807.56,607.69,1548.08,231.74,1104.96
2004-08-26,0.107556,0.2632,0.01785,0.023987,0.5836,9300,3.8,56.055,41.655,1.7133,11,,4.6,,,7.3,2.7537,,7.189,,1.705,7.49453,2.86,,7.4375,,11.651,,,,,4.2092,,36.938,36.333,435.833,,,,,,0.317,,31.34,-0.5114,,735.254,818.53,617.07,1561.33,232.71,1105.09
2004-08-27,0.10721,0.2632,0.017809,0.024075,0.5841,9312,3.8,56.15,41.6,1.7114,11,,4.6,,,7.3,2.7715,,7.189,,1.7015,7.49453,2.86,,7.625,,11.719,,,,,4.2265,,35.9,35.833,434.167,,,,,,6.928,,40.86,-0.0821,,746.76,821.49,620.12,1582.04,233.91,1107.77
2004-08-30,0.107135,0.2632,0.017792,0.024001,0.5834,9336,3.8,56.21,41.655,1.714,15,,4.5,,,7.3,2.7762,,7.314,,1.6925,7.49141,2.86,,7.5625,,11.718,5.086,,,,4.1763,,35.25,35.125,435.25,,,,,,3.191,,0.98,0.5171,,753.025,827.98,612.45,1580.41,232.48,1099.15
2004-08-31,0.106752,0.2632,0.017797,0.024012,0.5845,9370,3.8,56.16,41.625,1.7106,14.5,,4.5,6,,7.3,2.7805,1.7483,7.376,,1.7,7.49453,,,7.625,,11.702,,,,,4.1167,,35.688,35.125,437,,,,,503.34,9.121,,13.18,0.9649,,754.704,,624.59,1579.83,232.38,1104.24
2004-09-01,0.106752,0.2632,0.017785,0.024056,0.586,9317,3.8,56.25,41.58,1.7065,19,,4.5,6,,7.3,2.7116,,7.376,,1.7,7.49453,2.86,,7.625,,11.677,5.086,,,,4.1128,,36.625,36.125,441.667,,,,,,28.405,,28.86,2.4208,,775.096,828.38,628.81,1592.74,231.51,1105.91
