Date,USDSGD.Curncy,EURUSD.Curncy,USDJPY.Curncy,EURJPY.Curncy,EURGBP.Curncy,BCOM.Index,STI.Index,USGG10YR.Index,MASB2Y.Index,MASB5Y.Index,MASB10Y.Index,SDBS10.Curncy,SGD3M.Curncy,SDO3M.Curncy,CTTWBRSG.Index,CTTWBSGD.Index,USDSGDV3M.Curncy,USDSGDV6M.Curncy,USDSGDV1Y.Curncy,EURUSDV3M.Curncy,EURUSDV6M.Curncy,EURUSDV1Y.Curncy,USDJPYV3M.Curncy,USDJPYV6M.Curncy,USDJPYV1Y.Curncy,SDSOAA.Curncy,SDSOAC.Curncy,SIBF1M.Index,SIBF3M.Index,EUR003M.Index,USOSFRA.Curncy,USOSFRC.Curncy,US0001M.Index,US0003M.Index,SIBCSORA.Index,FEDL01.Index,SOFRRATE.Index,US00O.N.Index,EUBS1.Curncy,JYBS1.Curncy,XAUUSD.Curncy,GDBR10.Index,SDSOA5.Curncy,SDSW5.Curncy,SDSOA10.Curncy,SDSW10.Curncy,VIX.Index,VIX3M.Index,V2X.Index,MOVE.Index,DXY.Curncy,DBS.SP.Equity,OCBC.SP.Equity,UOB.SP.Equity,EUXOQQ1.BGN.Curncy,JYBSS12M.Curncy
1995-03-21,1.4153,1.3221,89.35,118.13,0.83344,94.6587,,7.181,,,,,-133.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.97,,,,,383.5,7.136,,,,,11.53,,,102.55,83.61,6.318,3.121,8.488,,
1995-03-22,1.4145,1.3238,89.03,117.86,0.83388,96.0234,,7.192,,,,,-134.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.97,,,,,383.1,7.19,,,,,11.29,,,102.8,83.37,6.286,3.091,8.565,,
1995-03-23,1.415,1.3277,88.15,117.04,0.83246,95.7623,,7.183,,,,,-129,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.01,,,,,383.75,7.171,,,,,11.43,,,103.26,83.39,6.318,3.121,,,
1995-03-24,1.4215,1.3214,88.89,117.46,0.82924,95.2189,,7.078,,,,,-122.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.03,,,,,382.3,7.148,,,,,11.19,,,101.7,83.87,6.254,3.181,8.797,,
1995-03-27,1.4202,1.3277,89.35,118.63,0.83111,95.5334,,7.047,,,,,-120.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.13,,,,,382.1,7.163,,,,,11.83,,,101.5,83.45,6.254,3.091,8.72,,
1995-03-28,1.414,1.333,88.91,118.52,0.8327,95.4316,,7.137,,,,,-74.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.1,,,,,382.3,7.159,,,,,11.33,,,103.02,82.73,6.286,3.121,8.72,,
1995-03-29,1.4125,1.3499,88.34,119.25,0.83688,95.2274,,7.13,,,,,-81.5,,,,,,,,,,,,,,,,,,,,6.125,6.30469,,6.07,,,,,382.4,7.172,,,,,12.51,,,102.88,82.47,6.286,3.091,8.565,,
1995-03-30,1.4175,1.3261,89.55,118.75,0.827,95.8323,,7.161,,,,,-76.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.16,,,,,386.4,7.159,,,,,12.62,,,101.29,83.61,6.286,3.091,8.411,,
1995-03-31,1.4115,1.3615,86.55,117.84,0.83965,96.0444,,7.196,,,,,-118.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.3,,,,,391.4,7.189,,,,,13.37,,,101.93,81.9,6.415,3.091,8.488,,
1995-04-03,1.4082,1.355,85.85,116.33,0.83693,96.3553,,7.13,,,,,-120,,,,,,,,,,,,,,,,,,,,6.1875,6.3125,,6.28,,,,,392,7.108,,,,,13.5,,,104.4,81.85,6.447,3.121,8.411,,
1995-04-04,1.407,1.345,86.2,115.94,0.83706,96.7958,,7.125,,,,,-105.5,,,,,,,,,,,,,,,,,,,,6.1875,6.3125,,6.08,,,,,392.3,7.049,,,,,12.62,,,104.24,82.04,6.383,3.091,8.488,,
1995-04-05,1.405,1.3474,86.15,116.08,0.83819,97.3859,,7.101,,,,,-94.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.98,,,,,394.4,7.03,,,,,12.96,,,104.03,81.64,6.512,3.091,8.643,,
1995-04-06,1.4045,1.3556,84.84,115.01,0.84261,97.5611,,7.066,,,,,-105.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.95,,,,,394.25,7.044,,,,,12.81,,,104.81,81.72,6.641,3.121,8.488,,
1995-04-07,1.4027,1.355,83.85,113.62,0.83885,97.5631,,7.103,,,,,-105.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.94,,,,,392.9,7.08,,,,,12.85,,,106.87,81.44,6.447,3.121,8.488,,
1995-04-10,1.3985,1.3342,83.9,111.94,0.83753,97.2297,,7.111,,,,,-125.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6,,,,,389.9,7.114,,,,,12.79,,,103.95,82.65,6.383,3.091,8.025,,
1995-04-11,1.4025,1.3365,83.53,111.64,0.83887,97.6858,,7.081,,,,,-129.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.91,,,,,390.3,7.149,,,,,12.73,,,104.12,82.4,6.383,3.091,8.18,,
1995-04-12,1.4003,1.3328,83.75,111.62,0.83692,97.2439,,7.05,,,,,-129.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.17,,,,,390.2,7.102,,,,,12.04,,,98.5,82.37,6.415,3.091,8.334,,
1995-04-13,1.3945,1.3488,83.5,112.62,0.83802,96.3056,,7.017,,,,,-145,,,,,,,,,,,,,,,,,,,,6.125,6.25,,6.17,,,,,389.5,7.061,,,,,11.48,,,97.54,81.74,6.512,3.121,8.411,,
1995-04-14,1.394,,83.3,,0.84089,,,7.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,,,,,389.5,,,,,,,,,98.54,,,,,,
1995-04-17,1.3945,,81.95,,0.83054,97.3704,,7.025,,,,,-140.5,,,,,,,,,,,,,,,,,,,,,,,6.14,,,,,394,,,,,,12.33,,,99.54,80.84,6.512,3.121,8.334,,
1995-04-18,1.392,1.363,80.63,109.9,0.84569,97.7994,,7.036,,,,,-143.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.98,,,,,395.2,7.038,,,,,12.96,,,98.9,80.27,6.415,3.091,8.334,,
1995-04-19,1.3937,1.3701,81.35,111.46,0.85237,97.5178,,7.034,,,,,-153.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.92,,,,,394.7,7.117,,,,,13.09,,,97.79,81.22,6.351,3.091,8.257,,
1995-04-20,1.3995,1.3552,83.17,112.71,0.84226,97.5999,,6.999,,,,,-142.5,,,,,,,,,,,,,,,,,,,,6.125,6.25,,5.96,,,,,392.5,7.093,,,,,12.1,,,98.59,81.97,6.415,3.061,8.334,,
1995-04-21,1.3945,1.3512,82.73,111.78,0.83795,97.9581,,6.999,,,,,-139.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,5.93,,,,,390.4,7.089,,,,,11.86,,,100.03,81.38,6.641,3.211,8.488,,
1995-04-24,1.395,1.3589,83.03,112.83,0.8464,97.7809,,6.988,,,,,-142.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,5.98,,,,,390.45,7.061,,,,,11.92,,,99.41,81.61,6.447,3.121,8.643,,
1995-04-25,1.391,1.3661,81.83,111.79,0.84677,97.5868,,6.99,,,,,-143.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,5.97,,,,,390.2,7.081,,,,,12.41,,,98.58,80.96,6.576,3.181,8.565,,
1995-04-26,1.3945,1.3499,83.8,113.12,0.83492,96.8775,,7.009,,,,,-142.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6.23,,,,,386.7,7.036,,,,,12.28,,,98.53,81.21,6.512,3.181,8.488,,
1995-04-27,1.393,1.3581,83.66,113.62,0.83999,97.6293,,7.04,,,,,-145.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6.04,,,,,387.25,7.049,,,,,11.93,,,99.07,81.4,6.447,3.121,8.488,,
1995-04-28,1.394,1.3521,84.34,114.04,0.83851,97.5306,,7.055,,,,,-146.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6.06,,,,,387.1,7.039,,,,,11.75,,,99.01,81.8,6.512,3.211,8.643,,
1995-05-01,1.3905,1.3459,83.5,112.38,0.8326,98.0514,,7.063,,,,,-147.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6.1,,,,,388.1,,,,,,12.14,,,97.69,81.75,,,,,
1995-05-02,1.39,1.3578,83.62,113.54,0.84027,97.4476,,7.017,,,,,-149.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6.01,,,,,389,7.063,,,,,11.88,,,95.21,81.41,6.447,3.121,8.643,,
1995-05-03,1.389,1.3585,83.7,113.71,0.84065,97.2147,,6.932,,,,,-147.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6,,,,,389.9,7.004,,,,,11.69,,,97.68,81.28,6.512,3.181,8.643,,
1995-05-04,1.3905,1.3643,83.89,114.45,0.8445,97.3495,,6.859,,,,,-153.5,,,,,,,,,,,,,,,,,,,,6.0625,6.1875,,6.01,,,,,390.7,6.963,,,,,12.64,,,98.46,81.27,6.641,3.181,8.72,,
1995-05-05,1.3913,1.3648,83.97,114.6,0.85444,96.8861,,6.681,,,,,-157.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,5.98,,,,,390,6.945,,,,,12.06,,,101.94,81.3,6.641,3.181,8.797,,
1995-05-08,1.39,,83.26,,0.85034,96.5521,,6.693,,,,,-170,,,,,,,,,,,,,,,,,,,,,,,6.04,,,,,389.7,6.901,,,,,12.22,,,105.23,80.8,6.576,3.211,8.427,,
1995-05-09,1.3913,1.3691,83.37,114.14,0.86405,95.4808,,6.596,,,,,-172.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,5.95,,,,,383.8,6.86,,,,,12.75,,,106.91,81.32,6.576,3.241,8.519,,
1995-05-10,1.393,1.3578,83.81,113.8,0.85681,95.6962,,6.672,,,,,-170.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.03,,,,,383.8,6.849,,,,,13.08,,,108.62,81.55,,,,,
1995-05-11,1.404,1.3355,85.72,114.48,0.85433,95.2354,,6.675,,,,,-177.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,6,,,,,383.8,6.874,,,,,12.98,,,125.57,83.49,6.77,3.301,8.704,,
1995-05-12,1.4087,1.312,86.75,113.82,0.8378,95.5152,,6.664,,,,,-147.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,5.99,,,,,383.7,6.899,,,,,11.84,,,120.22,84.04,7.092,3.361,8.843,,
1995-05-15,1.405,1.3115,86.45,113.38,0.83328,96.1159,,6.616,,,,,-142,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,6.17,,,,,385.1,6.924,,,,,12.38,,,115.89,83.71,,,,,
1995-05-16,1.4027,1.3144,86.65,113.89,0.84035,96.6238,,6.543,,,,,-156.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,6.01,,,,,384.8,6.84,,,,,12.2,,,114.55,83.86,6.963,3.361,8.89,,
1995-05-17,1.4,1.3132,86.88,114.09,0.83744,96.4282,,6.543,,,,,-162.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,5.97,,,,,383.6,6.842,,,,,12.36,,,115.74,84.17,6.899,3.451,8.89,,
1995-05-18,1.3937,1.2958,86.87,112.57,0.82069,97.1021,,6.593,,,,,-157.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,5.98,,,,,383.6,6.855,,,,,13.13,,,115.85,84.01,6.963,3.451,8.843,,
1995-05-19,1.394,1.3098,86.86,113.77,0.8341,97.1187,,6.627,,,,,-158.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,5.94,,,,,383.5,6.867,,,,,12.81,,,115.58,84.24,6.705,3.361,8.751,,
1995-05-22,1.3935,1.3019,87.38,113.76,0.82702,97.5653,,6.629,,,,,-161.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,6,,,,,382.3,6.832,,,,,11.68,,,114.81,84.15,6.77,3.391,8.797,,
1995-05-23,1.3927,1.3077,87.16,113.98,0.83319,98.1695,,6.553,,,,,-165.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,5.96,,,,,383.3,6.818,,,,,11.55,,,105.82,84.43,6.834,3.421,8.843,,
1995-05-24,1.3935,1.3099,87.16,114.17,0.83205,97.9186,,6.414,,,,,-163.5,,,,,,,,,,,,,,,,,,,,6.0625,6.125,,6.16,,,,,384.2,6.742,,,,,11.26,,,102.37,84.11,6.834,3.391,8.658,,
1995-05-25,1.39,1.3398,84.84,113.67,0.8331,97.6527,,6.377,,,,,-167.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.04,,,,,385.3,,,,,,11.63,,,105.91,82.21,6.77,3.361,8.612,,
1995-05-26,1.39,1.3605,82.91,112.8,0.84819,97.2024,,6.394,,,,,-175,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,5.97,,,,,386,6.699,,,,,12.2,,,110.05,81.1,6.705,3.391,8.612,,
1995-05-29,1.3898,,82.8,,0.84919,,,6.398,,,,,-169.5,,,,,,,,,,,,,,,,,,,,,,,5.97,,,,,387,6.686,,,,,,,,109.26,,6.641,3.361,8.519,,
1995-05-30,1.3905,1.3552,82.92,112.37,0.84678,96.1484,,6.277,,,,,-165.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.07,,,,,385.5,6.624,,,,,12.52,,,108.47,81.48,6.641,3.361,8.519,,
1995-05-31,1.3915,1.3374,84.62,113.17,0.84309,96.3569,,6.284,,,,,-162.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.17,,,,,384.3,6.647,,,,,12.85,,,117.62,82.57,6.705,3.361,8.519,,
1995-06-01,1.3905,1.3289,84.81,112.7,0.83097,97.1629,,6.199,,,,,-155.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.04,,,,,385.05,6.619,,,,,12.21,,,114.37,82.54,6.705,3.421,8.704,,
1995-06-02,1.3915,1.343,84.33,113.26,0.84248,97.1086,,6.097,,,,,-166.5,,,,,,,,,,,,,,,,,,,,6.05469,6,,6.02,,,,,383.6,6.542,,,,,12.98,,,115.54,82.53,6.576,3.361,8.751,,
1995-06-05,1.391,1.3455,84.78,114.07,0.84315,97.326,,6.074,,,,,-165.5,,,,,,,,,,,,,,,,,,,,6,5.875,,5.99,,,,,384.6,,,,,,13.45,,,120.56,82.38,6.447,3.391,8.751,,
1995-06-06,1.3923,1.3357,84.77,113.23,0.83916,96.9054,,6.088,,,,,-160.5,,,,,,,,,,,,,,,,,,,,6.00781,5.9375,,5.96,,,,,384.5,6.484,,,,,13,,,126.54,82.55,6.512,3.361,8.473,,
1995-06-07,1.3917,1.3416,84.97,114,0.84542,96.9458,,6.186,,,,,-154.5,,,,,,,,,,,,,,,,,,,,6.00781,5.9375,,6.15,,,,,386.4,6.529,,,,,12.84,,,131.76,82.4,6.318,3.241,8.38,,
1995-06-08,1.3915,1.331,84.55,112.54,0.83432,96.8793,,6.264,,,,,-149.5,,,,,,,,,,,,,,,,,,,,6.0625,6.03906,,6.08,,,,,385.5,6.571,,,,,12.89,,,130.79,82.31,6.415,3.301,8.473,,
1995-06-09,1.3915,1.3495,84.34,113.82,0.84687,96.8993,,6.394,,,,,-147.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.02,,,,,388.5,6.739,,,,,12.76,,,132.72,82.18,6.383,3.301,8.565,,
1995-06-12,1.3923,1.3435,84.06,112.93,0.84247,96.6032,,6.357,,,,,-157.5,,,,,,,,,,,,,,,,,,,,6.07031,6.0625,,6.02,,,,,387.4,6.824,,,,,11.91,,,129.2,82.29,6.318,3.271,8.565,,
1995-06-13,1.394,1.3414,84.68,113.59,0.84153,96.5431,,6.117,,,,,-155.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,5.97,,,,,386.8,6.714,,,,,11.29,,,124.6,82.48,6.318,3.301,8.473,,
1995-06-14,1.3945,1.3501,84.34,113.87,0.83716,97.1012,,6.152,,,,,-157.5,,,,,,,,,,,,,,,,,,,,6.0625,6,,5.99,,,,,388.1,6.746,,,,,11.29,,,133.56,82.01,6.318,3.271,8.427,,
1995-06-15,1.3968,1.3387,84.58,113.23,0.83731,97.3817,,6.177,,,,,-153.5,,,,,,,,,,,,,,,,,,,,6.0625,6,,6.1,,,,,391.4,,,,,,11.23,,,133.45,82.41,6.286,3.271,8.519,,
1995-06-16,1.395,1.3466,84.7,114.06,0.83905,96.8171,,6.196,,,,,-165,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.02,,,,,390,6.791,,,,,10.75,,,130.16,82.12,6.286,3.271,8.473,,
1995-06-19,1.3963,1.3479,84.62,114.06,0.84122,96.892,,6.137,,,,,-157.5,,,,,,,,,,,,,,,,,,,,6.0625,6.0625,,6.05,,,,,391.7,6.701,,,,,11.21,,,127.81,82.17,6.351,3.271,8.427,,
1995-06-20,1.3967,1.3543,84.53,114.48,0.84332,96.946,,6.162,,,,,-156.5,,,,,,,,,,,,,,,,,,,,6.0625,6.03125,,6.01,,,,,391,6.686,,,,,11.16,,,127.51,81.8,6.351,3.271,8.427,,
1995-06-21,1.4005,1.3547,84.05,113.86,0.84111,96.5209,,6.116,,,,,-145.5,,,,,,,,,,,,,,,,,,,,6.0625,6,,5.77,,,,,391,6.698,,,,,11.32,,,126.87,81.5,6.351,3.241,8.427,,
1995-06-22,1.3993,1.3628,84.49,115.14,0.85318,96.7133,,6.022,,,,,-143.5,,,,,,,,,,,,,,,,,,,,6.0625,6,,5.99,,,,,390.1,6.627,,,,,11.44,,,127.12,82.04,6.351,3.211,8.427,,
1995-06-23,1.3977,1.3617,84.33,114.83,0.84814,96.5963,,6.049,,,,,-146.5,,,,,,,,,,,,,,,,,,,,6.0625,5.9375,,5.94,,,,,390.3,6.757,,,,,11.12,,,133.24,81.43,6.351,3.151,8.288,,
1995-06-26,1.3975,1.3541,84.29,114.14,0.85372,95.8186,,6.115,,,,,-139.5,,,,,,,,,,,,,,,,,,,,6.0625,5.9375,,5.99,,,,,389.9,6.804,,,,,11.8,,,136.41,81.71,,3.151,8.288,,
1995-06-27,1.3975,1.3617,84.22,114.68,0.85987,95.6668,,6.142,,,,,-117.5,,,,,,,,,,,,,,,,,,,,6.0625,6,,5.94,,,,,389.5,6.782,,,,,12.37,,,137.55,81.56,6.351,3.151,8.241,,
1995-06-28,1.402,1.3569,85.56,116.1,0.86086,96.0873,,6.084,,,,,-118.5,,,,,,,,,,,,,,,,,,,,6.11719,6,,5.92,,,,,387.3,6.798,,,,,11.74,,,137.6,82.3,6.351,3.151,8.241,,
1995-06-29,1.397,1.3572,84.33,114.45,0.8492,95.6613,,6.246,,,,,-118,,,,,,,,,,,,,,,,,,,,6.06641,6,,5.96,,,,,388.1,6.904,,,,,11.59,,,142.07,81.46,6.318,3.181,8.288,,
1995-06-30,1.3975,1.3605,84.63,115.14,0.85271,94.9608,,6.203,,,,,-123.5,,,,,,,,,,,,,,,,,,,,6.125,6.05859,,6.11,,,,,384.6,6.94,,,,,11.38,,,140.15,81.58,6.254,3.151,8.334,,
1995-07-03,1.396,1.3678,84.72,115.88,0.85567,94.9712,,6.209,,,,,-118.5,,,,,,,,,,,,,,,,,,,,6.125,6,,5.89,,,,,385,6.925,,,,,11.57,,,140.36,81.57,6.351,3.241,8.195,,
1995-07-04,1.396,1.3652,84.79,115.76,0.85394,,,6.211,,,,,-117.5,,,,,,,,,,,,,,,,,,,,6.125,6,,5.89,,,,,385.15,6.894,,,,,,,,140.36,81.46,6.447,3.181,8.241,,
1995-07-05,1.3968,1.3644,84.88,115.81,0.85451,94.5502,,6.182,,,,,-120,,,,,,,,,,,,,,,,,,,,6.0625,6,,7.41,,,,,384.3,6.792,,,,,12.1,,,141.54,81.38,6.447,3.211,8.334,,
1995-07-06,1.3973,1.3659,84.97,116.06,0.8531,95.0231,,6.033,,,,,-113.5,,,,,,,,,,,,,,,,,,,,6.0625,5.94922,,6.06,,,,,385.2,6.863,,,,,11.52,,,138.15,81.33,6.415,3.211,8.38,,
1995-07-07,1.4005,1.3585,86.7,117.78,0.85097,94.7122,,6.045,,,,,-113.5,,,,,,,,,,,,,,,,,,,,5.875,5.8125,,5.77,,,,,385.9,6.732,,,,,11.77,,,137.07,81.86,6.447,3.241,8.427,,
1995-07-10,1.4039,1.3543,86.91,117.7,0.84951,95.3257,,6.041,,,,,-82.5,,,,,,,,,,,,,,,,,,,,5.87891,5.875,,5.78,,,,,386.25,6.682,,,,,12.19,,,134.58,81.89,6.447,3.271,8.427,,
1995-07-11,1.403,1.3525,87.62,118.51,0.85261,95.4613,,6.116,,,,,-59.5,,,,,,,,,,,,,,,,,,,,5.90625,5.875,,5.75,,,,,385.3,6.727,,,,,12.25,,,126.1,82.32,6.415,3.241,8.38,,
1995-07-12,1.399,1.3504,87.28,117.86,0.84845,96.0643,,6.089,,,,,-94.5,,,,,,,,,,,,,,,,,,,,5.87891,5.875,,5.74,,,,,389.2,6.708,,,,,12.31,,,120.49,82.29,6.415,3.241,8.427,,
1995-07-13,1.397,1.3613,87.3,118.84,0.85028,95.4003,,6.086,,,,,-80.5,,,,,,,,,,,,,,,,,,,,5.875,5.8125,,5.75,,,,,389.25,6.749,,,,,12.56,,,120.03,81.87,6.383,3.271,8.38,,
1995-07-14,1.3975,1.3622,87.85,119.67,0.85377,96.0634,,6.158,,,,,-75.5,,,,,,,,,,,,,,,,,,,,5.875,5.8125,,5.68,,,,,388.9,6.755,,,,,12.08,,,119.94,81.91,6.383,3.241,8.427,,
1995-07-17,1.4005,1.3578,89.09,120.97,0.85171,96.6587,,6.221,,,,,-75.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.76,,,,,389.4,6.744,,,,,12.26,,,117.93,82.16,6.318,3.271,8.427,,
1995-07-18,1.397,1.3637,88.35,120.48,0.85638,96.7012,,6.298,,,,,-72.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.67,,,,,390,6.773,,,,,12.68,,,114.18,81.87,6.351,3.241,8.427,,
1995-07-19,1.3985,1.3626,87.35,119.02,0.85258,95.5938,,6.405,,,,,-75.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.82,,,,,388.1,6.814,,,,,13.49,,,117.35,81.39,6.318,3.211,8.38,,
1995-07-20,1.3993,1.3736,88.13,121.06,0.86151,95.1743,,6.409,,,,,-74.5,,,,,,,,,,,,,,,,,,,,5.875,5.92188,,5.8,,,,,386.5,6.848,,,,,12.78,,,128.03,81.67,6.254,3.211,8.427,,
1995-07-21,1.399,1.3671,88.45,120.92,0.85539,95.7286,,6.529,,,,,-60,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.74,,,,,386.6,6.867,,,,,12.37,,,127.25,81.8,6.222,3.211,8.427,,
1995-07-24,1.399,1.3699,87.68,120.11,0.85908,95.6815,,6.444,,,,,-52.5,,,,,,,,,,,,,,,,,,,,5.92188,5.9375,,5.75,,,,,387.4,6.786,,,,,12.55,,,130.92,81.64,6.189,3.211,8.38,,
1995-07-25,1.3985,1.3615,87.93,119.72,0.85623,95.8019,,6.403,,,,,-65.5,,,,,,,,,,,,,,,,,,,,5.88672,5.93359,,5.73,,,,,387,6.782,,,,,12.77,,,130.9,81.9,6.286,3.211,8.427,,
1995-07-26,1.3975,1.3706,87.93,120.52,0.86017,96.8078,,6.461,,,,,-72.5,,,,,,,,,,,,,,,,,,,,5.875,5.88281,,5.76,,,,,386.9,6.75,,,,,13.18,,,133.05,81.58,6.318,3.211,8.427,,
1995-07-27,1.3935,1.3691,88.15,120.69,0.85777,96.4882,,6.422,,,,,-74.5,,,,,,,,,,,,,,,,,,,,5.875,5.91797,,5.78,,,,,383.3,6.759,,,,,13.18,,,128.38,81.49,6.286,3.211,8.427,,
1995-07-28,1.3939,1.377,88.15,121.38,0.8604,96.4253,,6.472,,,,,-82.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.77,,,,,383.5,6.789,,,,,13.18,,,133.78,81.41,6.286,3.211,8.427,,
1995-07-31,1.3937,1.3765,88.45,121.75,0.86192,96.3518,,6.426,,,,,-77.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.97,,,,,382.6,6.785,,,,,13.49,,,130.37,81.57,6.351,3.211,8.473,,
1995-08-01,1.3935,1.3765,88.09,121.26,0.8564,95.9494,,6.472,,,,,-72.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.55,,,,,383.5,6.774,,,,,13.56,,,129.57,81.16,6.286,3.181,8.427,,
1995-08-02,1.3975,1.3637,91.17,124.33,0.85231,96,,6.433,,,,,-67.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,6.21,,,,,383.25,6.709,,,,,13.66,,,127.45,82.22,6.318,3.211,8.427,,
1995-08-03,1.3975,1.3706,90.34,123.82,0.8522,96.0928,,6.518,,,,,-67.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.79,,,,,384.3,6.69,,,,,13.78,,,129.72,81.89,6.286,3.241,8.427,,
1995-08-04,1.399,1.3695,91.43,125.21,0.85284,95.8589,,6.489,,,,,-68.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.72,,,,,384.1,6.675,,,,,13.21,,,129.09,82.08,6.286,3.211,8.427,,
1995-08-07,1.3995,1.3587,91.46,124.27,0.84871,95.6709,,6.461,,,,,-65.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.76,,,,,384.5,6.662,,,,,13.1,,,122.35,82.56,6.254,3.181,8.195,,
1995-08-08,1.397,1.355,91.5,123.98,0.84587,95.8674,,6.459,,,,,-63.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.7,,,,,385.05,6.666,,,,,13.06,,,115.82,82.64,6.093,3.151,8.056,,
1995-08-09,1.3975,1.3547,91.58,124.06,0.84705,95.9764,,6.476,,,,,-64.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.67,,,,,384.9,6.681,,,,,12.75,,,115.11,82.64,,,,,
1995-08-10,1.396,1.343,92.77,124.59,0.84385,95.9792,,6.504,,,,,-72.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.68,,,,,384.5,6.658,,,,,13,,,112.9,83.16,6.125,3.151,7.964,,
1995-08-11,1.3987,1.3344,94.04,125.49,0.85047,95.9595,,6.612,,,,,-81.5,,,,,,,,,,,,,,,,,,,,5.875,5.875,,5.67,,,,,384,6.692,,,,,12.9,,,116.37,84.09,6.125,3.151,8.195,,
1995-08-14,1.3975,1.3325,93.63,124.76,0.84775,95.9659,,6.577,,,,,-80.5,,,,,,,,,,,,,,,,,,,,5.875,5.9375,,5.76,,,,,384.7,6.756,,,,,13.24,,,115.97,84.02,6.222,3.121,8.056,,
1995-08-15,1.416,1.2987,97.24,126.29,0.83706,95.9997,,6.552,,,,,-102,,,,,,,,,,,,,,,,,,,,5.88281,5.9375,,5.9,,,,,385.7,6.809,,,,,12.35,,,115.75,85.91,6.222,3.121,8.056,,
1995-08-16,1.422,1.3004,98.05,127.5,0.84315,96.0015,,6.539,,,,,-93,,,,,,,,,,,,,,,,,,,,5.9375,5.94141,,5.86,,,,,382.8,6.81,,,,,12.45,,,117.11,86.12,6.222,3.121,8.056,,
1995-08-17,1.421,1.2994,97.26,126.38,0.84092,96.5536,,6.564,,,,,-107.5,,,,,,,,,,,,,,,,,,,,5.9375,5.9375,,5.76,,,,,384.75,6.799,,,,,12.13,,,118.88,85.82,6.286,3.121,8.102,,
