Date,USDJPY.Curncy,JPYI3M.Curncy,JPYI12M.Curncy,JPYI5Y.Curncy,JPYI10Y.Curncy,JPYI30Y.Curncy,JPY3M.Curncy,JPY12M.Curncy,JPY5Y.Curncy,JPY10Y.Curncy,JPY30Y.Curncy,JYSOC.Curncy,JYSO1.Curncy,JYSO5.Curncy,JYSO10.Curncy,JYSO30.Curncy,I01803M.Index,I01801Y.Index,I01805Y.Index,I01810Y.Index,I01830Y.Index,USOSFRC.Curncy,USOSFR1.Curncy,USOSFR5.Curncy,USOSFR10.Curncy,USOSFR30.Curncy,I02503M.Index,I02501Y.Index,I02505Y.Index,I02510Y.Index,I02530Y.Index,USDCHF.Curncy,CHFI3M.Curncy,CHFI12M.Curncy,CHFI5Y.Curncy,CHFI10Y.Curncy,CHF3M.Curncy,CHF12M.Curncy,CHF5Y.Curncy,CHF10Y.Curncy,SFSNTC.Curncy,SFSNT1.Curncy,SFSNT5.Curncy,SFSNT10.Curncy,I08203M.Index,I08201Y.Index,I08205Y.Index,I08210Y.Index,USDCNH.Curncy,USDCNY.Curncy,CNHI3M.Curncy,CNHI12M.Curncy,CNHI5Y.Curncy,CNHI10Y.Curncy,CNH3M.Curncy,CNH12M.Curncy,CNH5Y.Curncy,CNH10Y.Curncy,CCSWNIC.Curncy,CCSWNI1.Curncy,CCSWNI5.Curncy,CCSWNI10.Curncy,I29903M.Index,I29901Y.Index,I29905Y.Index,I29910Y.Index,AUDUSD.Curncy,AUDI3M.Curncy,AUDI12M.Curncy,AUDI5Y.Curncy,AUDI10Y.Curncy,AUD3M.Curncy,AUD12M.Curncy,AUD5Y.Curncy,AUD10Y.Curncy,ADSOC.Curncy,ADSO1.Curncy,ADSO5.Curncy,ADSO10.Curncy,I00103M.Index,I00101Y.Index,I00105Y.Index,I00110Y.Index,USDSGD.Curncy,SGDI3M.BGN.Curncy,SGDI12M.BGN.Curncy,SGDI5Y.BGN.Curncy,SGDI10Y.BGN.Curncy,SGD3M.BGN.Curncy,SGD12M.BGN.Curncy,SGD5Y.BGN.Curncy,SGD10Y.BGN.Curncy,SIBF3M.Index,SDSW1.CMPN.Curncy,SDSW5.CMPN.Curncy,SDSW10.CMPN.Curncy,SDSOAC.BGN.Curncy,SDSOA1.BGN.Curncy,SDSOA5.BGN.Curncy,SDSOA10.BGN.Curncy,SDBSC.CMPN.Curncy,SDBS1.CMPN.Curncy,SDBS5.CMPN.Curncy,SDBS10.CMPN.Curncy,SDSF63M.BGN.Curncy,SDSF61Y.BGN.Curncy,SDSF65Y.BGN.Curncy,SDSF610Y.BGN.Curncy,I10703M.Index,I10701Y.Index,I10705Y.Index,I10710Y.Index,EURUSD.Curncy,EURI3M.Curncy,EURI12M.Curncy,EURI5Y.Curncy,EURI10Y.Curncy,EUR3M.Curncy,EUR12M.Curncy,EUR5Y.Curncy,EUR10Y.Curncy,EUR003M.Index,EUSA1.Curncy,EUSA5.Curncy,EUSA10.Curncy,I01603M.Index,I01601Y.Index,I01605Y.Index,I01610Y.Index,GBPUSD.Curncy,GBPI3M.Curncy,GBPI12M.Curncy,GBPI5Y.Curncy,GBPI10Y.Curncy,GBP3M.Curncy,GBP12M.Curncy,GBP5Y.Curncy,GBP10Y.Curncy,BPSWSC.Curncy,BPSWS1.Curncy,BPSWS5.Curncy,BPSWS10.Curncy,I02203M.Index,I02201Y.Index,I02205Y.Index,I02210Y.Index,NZDUSD.Curncy,NZDI3M.Curncy,NZDI12M.Curncy,NZDI5Y.Curncy,NZDI10Y.Curncy,NZD3M.Curncy,NZD12M.Curncy,NZD5Y.Curncy,NZD10Y.Curncy,I09403M.Index,NDSW1.Curncy,NDSW5.Curncy,NDSW10.Curncy,I04903M.Index,I04901Y.Index,I04905Y.Index,I04910Y.Index,USDCAD.Curncy,CADI3M.Curncy,CADI12M.Curncy,CADI5Y.Curncy,CADI10Y.Curncy,CAD3M.Curncy,CAD12M.Curncy,CAD5Y.Curncy,CAD10Y.Curncy,CDSOC.Curncy,CDSO1.Curncy,CDSO5.Curncy,CDSO10.Curncy,I00703M.Index,I00701Y.Index,I00705Y.Index,I00710Y.Index
2026-04-07,159.62,0.6206,0.7998,1.3666,1.7597,,-122.04,-452.74,-1688.61,-3030.44,,0.846505,1.08125,1.77,2.2,3.087,0.847,1.111,1.833,2.446,4.012,3.673,3.7011,3.6103,3.84715,4.0935,3.673,3.623,3.9,4.315,4.949,0.798,-0.2636,-0.0827,0.2321,0.4814,-78.65,-295.07,-1236,-2286.25,-0.04125,0.12082,0.398,0.6265,-0.038,0.089,0.27,0.449,6.8554,6.8629,1.1497,1.2705,1.3347,1.4399,-433.26,-1629.37,-7342,-14739.45,,1.4755,1.59,1.73,1.158,1.233,1.543,1.83,0.6974,4.3,4.681,4.6719,4.9393,-9.91,-61.84,-355.85,-695.5,4.255,4.6264,4.653,4.8369,4.335,4.584,4.646,4.96,1.2826,1.1592,1.2291,,,-81.25,-311.98,,,,,,,1.125,1.2615,1.9535,2.2735,,,,,4.5,-2.25,-15,-28.25,1.452,1.424,1.908,2.197,1.1595,2.083,2.4506,2.6759,2.9196,46.38,143.62,567.5,1193.25,2.17,2.8,2.962,3.136,2.147,2.574,2.777,3.075,1.3291,3.877,4.2609,4.1645,4.3734,-5,-64.7,-344,-611.27,3.857,4.23675,4.2011,4.426,3.983,4.307,4.414,4.959,0.573,2.4192,2.7824,3.9318,4.4106,19.15,54.45,-84.01,-282.06,2.525,2.873,3.9375,4.3375,2.583,2.944,4.146,4.717,1.3888,2.1464,2.4506,2.8849,3.3099,-54.12,-174.62,-499.9,-773.43,2.2896,2.568,2.9176,3.2313,2.299,2.613,3.104,3.512
2026-04-08,158.57,0.655,0.8374,1.397,1.7617,,-119.82,-447.11,-1657.39,-3008.25,,0.860615,1.09625,1.752,2.169,3.039,0.852,1.111,1.811,2.404,3.964,3.6715,3.7066,3.6085,3.84565,4.11036,3.668,3.659,3.895,4.314,4.969,0.7914,-0.2382,-0.142,0.1496,0.3977,-77.49,-299.22,-1253,-2314.66,-0.04875,0.038,0.313,0.563,-0.047,-0.006,0.181,0.384,6.833,6.8327,1.1449,1.3376,1.4229,1.5215,-432.41,-1590.5,-7046.11,-14250,1.47,1.473,1.585,1.715,1.179,1.237,1.549,1.83,0.7044,4.2942,4.6712,4.6612,4.9276,-9.93,-61.72,-355.93,-695.5,4.247,4.568,4.607,4.8008,4.315,4.52,4.538,4.834,1.2742,1.1639,1.2559,,,-80.54,-309.01,,,,,,,1.0995,1.2175,1.8515,2.1805,,,,,4.5,-1.75,-15.5,-27.75,1.35,1.426,1.835,2.128,1.1663,2.0345,2.3234,2.5109,2.7733,48.02,160.7,669.25,1384.5,2.162,2.662,2.7887,2.991,2.065,2.38,2.601,2.944,1.3394,3.8258,4.0744,3.9997,4.2163,-3.4,-40.83,-241,-415.5,3.802,4.03615,4.01875,4.2615,3.93,4.114,4.216,4.775,0.5822,2.4312,2.8163,3.8796,4.3282,18.65,53.25,-70.32,-241.66,2.515,2.915,3.8925,4.258,2.586,2.9,4.121,4.681,1.3846,2.1371,2.4089,2.864,3.3046,-54.22,-180.16,-511.75,-780.27,2.2766,2.5237,2.889,3.217,2.269,2.556,3.073,3.496
2026-04-09,158.96,0.6658,0.8422,1.3991,1.7708,,-119.68,-443.25,-1641.95,-2986.51,,0.87161,1.1075,1.771,2.19,3.053,0.849,1.113,1.821,2.422,3.966,3.6718,3.6945,3.58425,3.8315,4.112,3.658,3.649,3.87,4.299,4.975,0.7904,-0.2373,-0.1308,0.1839,0.429,-77.38,-295.51,-1234.4,-2287.74,-0.04555,0.04822,0.344,0.5797,-0.047,0.02,0.21,0.405,6.8281,6.8307,1.1427,1.2911,1.3716,1.4422,-432.48,-1603.81,-7127.38,-14598.79,1.475,1.4875,1.5925,1.717,1.153,1.232,1.552,1.826,0.7082,4.3095,4.6561,4.6421,4.9147,-10.26,-61.6,-360.34,-700.5,4.2517,4.581,4.592,4.7927,4.327,4.546,4.585,4.887,1.273,1.1424,1.2147,,,-81.14,-310.63,,,,,,,1.092,1.223,1.8495,2.175,,,,,4.5,-1.75,-15,-27.75,1.321,1.406,1.818,2.108,1.1699,2.0394,2.3371,2.5448,2.8209,48.03,157.34,637.38,1309.5,2.15,2.6295,2.796,3.01765,2.072,2.399,2.635,2.987,1.3436,3.8205,4.0771,4.0283,4.2677,-3.25,-42.75,-276,-500.29,3.80112,4.043,4.05395,4.3065,3.928,4.093,4.247,4.818,0.5858,2.4495,2.902,3.9676,4.411,18.49,48.06,-103.51,-296.55,2.525,2.9909,3.98,4.3375,2.634,2.946,4.174,4.714,1.3815,2.1273,2.3892,2.8446,3.292,-54.45,-181.71,-506.9,-776.2,2.273,2.5052,2.8711,3.205,2.245,2.542,3.06,3.486
2026-04-10,159.27,0.6639,0.8497,1.449,1.8274,,-120.05,-444.41,-1637.5,-2965,,0.867915,1.111,1.811,2.243,3.101,0.855,1.123,1.858,2.467,3.974,3.6741,3.70505,3.6256,3.86695,4.1307,3.662,3.666,3.915,4.341,4.997,0.7887,-0.2282,-0.1077,0.2026,0.466,-77.14,-294.05,-1238.05,-2282.74,-0.04075,0.07675,0.3625,0.6125,-0.049,0.037,0.221,0.425,6.8258,6.8292,1.1438,1.2867,1.3772,1.4472,-432.53,-1613.01,-7232.5,-14750,1.475,1.4875,1.595,1.725,1.16,1.237,1.547,1.829,0.7064,4.3183,4.6844,4.7039,4.9647,-10.34,-62.6,-365.7,-707.29,4.26205,4.61295,4.6556,4.84335,4.341,4.58,4.633,4.943,1.2737,1.1344,1.2109,,,-81.52,-312.52,,,,,,,1.092,1.2225,1.8325,2.1524,,,,,4.5,-1.75,-15,-27.75,1.323,1.416,1.771,2.046,1.1723,2.0486,2.3767,2.6109,2.8883,47.94,154.37,623.5,1274.24,2.198,2.687,2.867,3.091,2.075,2.457,2.706,3.055,1.3462,3.8407,4.1452,4.109,4.3436,-3.85,-50.19,-302,-551.5,3.81801,4.11937,4.133,4.3834,3.921,4.175,4.322,4.905,0.5838,2.4581,2.8946,3.9578,4.4028,18.33,48.93,-86,-271.32,2.535,2.998,3.9675,4.328,2.641,2.96,4.189,4.721,1.3841,2.1326,2.3972,2.8496,3.3053,-54.47,-181.32,-532.5,-806.3,2.27555,2.5145,2.8826,3.22,2.217,2.538,3.071,3.504
2026-04-13,159.45,0.6324,0.8323,1.4455,1.8539,,-121.68,-446.39,-1626.3,-2917,,0.831765,1.091705,1.821,2.269,3.125,0.855,1.111,1.868,2.494,4.043,3.67957,3.6965,3.6039,3.85264,4.1352,3.674,3.658,3.884,4.319,4.994,0.7838,-0.2196,-0.0983,0.2212,0.4784,-76.54,-290.71,-1216,-2253,-0.04175,0.0855,0.379,0.625,-0.046,0.06,0.252,0.448,6.8197,6.8302,1.1473,1.2744,1.3736,1.4023,-432.5,-1614.5,-7160.75,-14904.39,1.48,1.4875,1.585,1.715,1.166,1.225,1.546,1.808,0.7095,4.3319,4.6944,4.6948,4.9571,-10.51,-64.14,-371.47,-714,4.2708,4.636,4.64,4.832,4.361,4.599,4.676,4.994,1.2733,1.1336,1.1965,,,-81.68,-313.1,,,,,,,1.086,1.225,1.8475,2.1665,,,,,4.5,-1.75,-15.5,-28.25,1.329,1.411,1.76,2.026,1.1759,2.0658,2.3993,2.6257,2.912,47.73,150.97,601,1233.25,2.204,2.69205,2.879,3.11177,2.065,2.512,2.749,3.089,1.3506,3.8417,4.1643,4.1148,4.3655,-3.69,-54,-321,-597.75,3.8254,4.13192,4.13685,4.3925,3.933,4.218,4.361,4.938,0.5868,2.4919,2.9617,3.9846,4.4496,18.01,44.8,-102.74,-305.5,2.565,3.0529,3.998,4.365,2.677,3.005,4.198,4.728,1.3792,2.1393,2.4019,2.8535,3.2973,-54.21,-179.04,-513.42,-797.2,2.278,2.5175,2.8819,3.213,2.245,2.552,3.072,3.501
2026-04-14,158.79,0.6459,0.8407,1.4243,1.8211,,-120.57,-441.3,-1604.55,-2896.45,,0.83875,1.09,1.784,2.221245,3.078,0.82,1.098,1.838,2.455,3.979,3.6776,3.68465,3.56096,3.81255,4.10304,3.665,3.655,3.84,4.275,4.96,0.7809,-0.1988,-0.1083,0.1967,0.4712,-75.82,-289.49,-1205.53,-2227.5,-0.045,0.0565,0.3455,0.6025,-0.031,0.024,0.217,0.425,6.8108,6.8158,1.1445,1.2613,1.3456,1.388,-432.05,-1613,-7113.69,-14750,1.475,1.4825,1.58,1.709,1.17,1.224,1.54,1.803,0.7126,4.3231,4.6623,4.628,4.8966,-10.45,-63.1,-365,-703,4.268,4.594,4.569,4.768,4.355,4.557,4.609,4.928,1.2717,1.1432,1.1903,,,-81.2,-311.96,,,,,,,1.08,1.211,1.7835,2.1045,,,,,4.5,-1.5,-15.1,-27.625,1.425,1.414,1.733,1.997,1.1796,2.0399,2.3351,2.5659,2.8598,48.58,157.68,615,1249.32,2.243,2.65385,2.8187,3.054,2.031,2.418,2.67,3.025,1.3567,3.8175,4.0849,4.0498,4.305,-2.97,-45.51,-308,-574.5,3.799,4.04915,4.07,4.33621,3.909,4.12,4.271,4.852,0.59,2.5019,2.9477,3.8896,4.357,17.94,45.36,-88.47,-278.5,2.555,3.0384,3.91,4.275,2.664,2.976,4.107,4.636,1.3767,2.1378,2.3794,2.8197,3.2647,-54.11,-179.98,-506.54,-784.2,2.27655,2.4924,2.85,3.183,2.234,2.533,3.035,3.465
2026-04-15,159,0.6266,0.8314,1.423,1.8113,,-121.35,-446.2,-1629.55,-2955.72,,0.825205,1.086,1.7825,2.21125,3.06375,0.801,1.102,1.844,2.456,3.955,3.67505,3.68825,3.5918,3.84625,4.1381,3.684,3.658,3.868,4.312,4.997,0.782,-0.2069,-0.1101,0.1955,0.4747,-76.02,-291.82,-1217.4,-2246.15,-0.0425,0.0575,0.343,0.6055,-0.055,0.018,0.216,0.42,6.8181,6.819,1.1602,1.2903,1.373,1.4268,-429.41,-1606.5,-7131,-14740.78,1.47,1.475,1.57,1.703,1.165,1.202,1.522,1.795,0.717,4.3266,4.6751,4.6676,4.9599,-10.63,-64.46,-370.3,-727,4.27625,4.588,4.6168,4.8133,4.352,4.543,4.587,4.91,1.2713,1.1379,1.2109,,,-81.25,-311.45,,,,,,,1.088,1.2125,1.7925,2.1195,,,,,4,-1.5,-15,-27.75,1.379,1.435,1.736,2.009,1.1799,2.0389,2.3367,2.5803,2.8763,48.54,158.81,625.54,1272.86,2.24,2.654,2.83412,3.07664,2.009,2.417,2.683,3.046,1.3561,3.8242,4.1115,4.0791,4.3424,-3.3,-48.74,-307,-578,3.808,4.07815,4.09613,4.3655,3.915,4.154,4.299,4.886,0.5912,2.4779,2.9387,3.8946,4.3824,18.29,45.95,-81.36,-273.9,2.545,3.0358,3.9075,4.29,2.654,2.962,4.151,4.694,1.3741,2.1454,2.391,2.8728,3.3208,-53.64,-178.66,-491.6,-756.85,2.2801,2.505,2.8969,3.233,2.25,2.544,3.078,3.507
2026-04-16,159.17,0.6335,0.8284,1.4227,1.8159,,-122.38,-444.9,-1648.48,-2988.13,,0.823535,1.078,1.776,2.21,3.067,0.8,1.086,1.831,2.447,3.965,3.67045,3.68833,3.61525,3.8726,4.1696,3.679,3.653,3.894,4.341,5.035,0.7838,-0.2087,-0.1232,0.1729,0.4525,-76.14,-291.91,-1235.6,-2278.8,-0.0425,0.0405,0.3255,0.5885,-0.134,-0.002,0.2,0.407,6.8229,6.8226,1.1825,1.3155,1.4197,1.4789,-425.22,-1582.4,-7068,-14616.47,1.465,1.475,1.57,1.7,1.17,1.197,1.515,1.799,0.7161,4.3643,4.7068,4.6775,4.9845,-11.35,-66.14,-365.4,-725,4.288,4.6093,4.6398,4.8455,4.335,4.558,4.613,4.934,1.2729,1.1343,1.2089,,,-81.36,-310.52,,,,,,,1.0675,1.195,1.7798,2.1055,,,,,4,-1.5,-15,-28,1.336,1.353,1.727,2.001,1.1781,2.0323,2.339,2.5762,2.8618,48.55,157.54,638.61,1324.17,2.238,2.635,2.8431,3.07475,1.992,2.382,2.663,3.035,1.3527,3.8155,4.0962,4.082,4.3647,-3.13,-46.31,-293,-571,3.79396,4.059,4.103,4.40569,3.916,4.145,4.31,4.926,0.5891,2.4648,2.9283,3.8822,4.374,18.35,46.45,-70.71,-253.79,2.535,3.0284,3.9025,4.3,2.641,2.941,4.133,4.698,1.3704,2.1578,2.4112,2.8967,3.3479,-52.94,-176.51,-489.21,-754.63,2.2845,2.51775,2.921,3.264,2.251,2.554,3.102,3.538
2026-04-17,158.64,0.6654,0.8554,1.3965,1.8011,,-119.15,-432.2,-1612.5,-2933.19,,0.81875,1.092,1.76375,2.20125,3.05625,0.807,1.086,1.839,2.455,3.961,3.66468,3.6414,3.5518,3.8196,4.13347,3.669,3.602,3.823,4.28,4.995,0.7817,-0.2016,-0.1549,0.14,0.4415,-75.68,-290.22,-1222.53,-2250.28,-0.045,-5e-04,0.284,0.571,-0.171,-0.033,0.168,0.392,6.816,6.8182,1.1393,1.2793,1.3686,1.4158,-430.99,-1574.71,-7023.75,-14667.65,1.46,1.464,1.5595,1.688,1.164,1.197,1.503,1.785,0.7174,4.3623,4.6574,4.6335,4.9151,-11.47,-66.07,-372,-713.44,4.29,4.568,4.553,4.7625,4.342,4.568,4.646,4.974,1.2694,1.1273,1.1689,,,-81.2,-309.16,,,,,,,1.0615,1.19,1.7878,2.1153,,,,,4.5,-1.5,-15,-27.875,1.328,1.387,1.742,2.022,1.1765,2.0106,2.2313,2.4827,2.7941,48.92,164.54,657.83,1342.5,2.204,2.5415,2.72904,2.992,1.954,2.292,2.581,2.967,1.3516,3.7975,4.0061,3.9825,4.2799,-2.75,-40.75,-269,-528,3.77803,3.97131,3.99104,4.30263,3.896,4.074,4.215,4.845,0.5883,2.4645,2.9107,3.8938,4.4084,18.23,44.7,-92.2,-300.5,2.535,3.00585,3.905,4.315,2.617,2.921,4.115,4.705,1.3691,2.1584,2.3716,2.8432,3.2988,-52.64,-174.66,-483.19,-751.2,2.27975,2.4775,2.8644,3.212,2.235,2.511,3.045,3.485
2026-04-20,158.81,0.6206,0.8224,1.4037,1.7958,,-121.12,-439.5,-1619,-2937.81,,0.805925,1.069065,1.75375,2.18625,3.041,0.789,1.081,1.82,2.435,3.929,3.66565,3.6529,3.55835,3.81963,4.12515,3.665,3.618,3.833,4.282,4.985,0.7784,-0.2081,-0.1444,0.1453,0.4361,-75.52,-289,-1218,-2242.29,-0.045,0.01525,0.29,0.5725,-0.163,-0.025,0.171,0.393,6.8158,6.8173,1.1013,1.2578,1.3384,1.3822,-437.71,-1596,-7134,-14837.51,1.4625,1.4675,1.565,1.695,1.165,1.194,1.509,1.782,0.7178,4.3697,4.6651,4.627,4.9025,-11.57,-65.94,-367.61,-707.51,4.299,4.582,4.5645,4.7678,4.35,4.532,4.586,4.92,1.2699,1.1421,1.1686,,,-80.75,-310.41,,,,,,,1.0575,1.184,1.7615,2.0945,,,,,,,-15.125,-27.75,1.317,1.383,1.744,2.028,1.1788,2.0194,2.2713,2.5075,2.8078,48.8,161.45,649,1318.07,2.194,2.577,2.759,3.0123,1.993,2.327,2.605,2.987,1.3535,3.8059,4.0574,4.05,4.343,-2.99,-46.03,-309,-610.5,3.78907,4.024,4.06987,4.3725,3.886,4.113,4.284,4.918,0.5891,2.4703,2.8874,3.8122,4.3087,18.19,46.68,-66.7,-246.35,2,2.973,3.825,4.2275,2.595,2.887,4.044,4.623,1.3644,2.1617,2.3627,2.828,3.2874,-52.4,-176.48,-495.17,-759.91,2.2825,2.46665,2.852,3.202,2.255,2.505,3.036,3.477
2026-04-21,159.37,0.6219,0.8272,1.4202,1.8105,,-121.6,-445.8,-1645.14,-2968.5,,0.808775,1.0685,1.769,2.2,3.0525,0.766,1.08,1.82,2.434,3.919,3.6677,3.68905,3.6061,3.85018,4.1328,3.661,3.652,3.886,4.32,4.997,0.781,-0.2066,-0.1169,0.1643,0.4381,-75.77,-290.45,-1230.91,-2265,-0.0425,0.03834,0.312,0.5825,-0.153,0.003,0.192,0.406,6.8286,6.8265,1.1304,1.276,1.3297,1.3655,-434,-1610.5,-7316.14,-15106.4,1.46,1.46,1.555,1.685,1.134,1.187,1.505,1.767,0.7152,4.373,4.6868,4.6502,4.9164,-11.54,-64.64,-358.06,-695.5,4.3075,4.585,4.5745,4.7831,4.354,4.52,4.555,4.89,1.2743,1.1582,1.2324,,,-80.58,-307.97,,,,,,,1.0775,1.21,1.8049,2.1399,,,,,4.5,-1.375,-13.5,-26.125,1.373,1.394,1.76,2.054,1.1744,2.0424,2.3791,2.5676,2.8426,48,152.29,638.5,1313.91,2.168,2.61075,2.80508,3.039,1.999,2.384,2.647,3.007,1.3508,3.83,4.1525,4.1076,4.3579,-3.7,-53.44,-315,-587.3,3.81387,4.11543,4.14085,4.41785,3.902,4.191,4.35,4.964,0.5894,2.5073,2.9931,3.8723,4.3497,17.69,43.07,-70.49,-253.37,2.54,3.0725,3.89,4.27,2.649,2.957,4.116,4.682,1.3664,2.1689,2.406,2.8727,3.3249,-52.32,-175.79,-497.45,-751.5,2.287,2.515,2.904,3.2435,2.268,2.542,3.088,3.519
2026-04-22,159.48,0.6299,0.8213,1.4042,1.7926,,-121.32,-450.26,-1668.73,-3001.56,,0.809385,1.063645,1.75625,2.1875,3.036,0.766,1.078,1.823,2.44,3.933,3.66645,3.6951,3.6221,3.8585,4.13,3.66,3.658,3.903,4.331,4.996,0.7847,-0.2044,-0.0926,0.1837,0.4535,-76.09,-291.99,-1234,-2269.78,-0.0375,0.05975,0.33,0.593,-0.072,0.023,0.206,0.408,6.832,6.8289,1.1277,1.2762,1.337,1.3842,-434.5,-1623.5,-7348.7,-15047.78,1.455,1.458,1.548,1.682,1.136,1.18,1.491,1.753,0.716,4.3664,4.7041,4.6752,4.9254,-11.46,-66.04,-362.58,-698,4.309,4.61,4.605,4.797,4.365,4.559,4.606,4.939,1.2756,1.1542,1.2149,,,-80.79,-312.89,,,,,,,1.068,1.1875,1.805,2.1425,,,,,4.5,-1.25,-14.5,-26.75,1.322,1.38,1.761,2.058,1.1705,2.0371,2.3501,2.5812,2.8505,47.98,156.7,636.5,1311,2.161,2.63,2.828,3.05,2.013,2.416,2.666,3.01,1.3502,3.8375,4.2007,4.1547,4.3968,-3.99,-59.23,-336,-633,3.82167,4.16761,4.1842,4.44093,3.907,4.254,4.4,4.981,0.5904,2.5168,3.0238,3.8956,4.3685,17.56,41.3,-73.04,-260.12,2.575,3.12,3.91,4.29,2.663,2.979,4.119,4.694,1.3672,2.1679,2.4037,2.8872,3.3303,-52.34,-176.91,-498.1,-753.11,2.286,2.507,2.916,3.247,2.271,2.536,3.106,3.527
2026-04-23,159.71,0.6356,0.8212,1.434,1.8292,,-121.42,-450.69,-1672.65,-2982,,0.80825,1.0625,1.78,2.221,3.077,0.764,1.076,1.839,2.463,3.974,3.6707,3.71,3.6517,3.87675,4.1345,3.664,3.669,3.935,4.351,4.997,0.7864,-0.2014,-0.0842,0.1977,0.4656,-76.25,-291.5,-1244,-2278.63,-0.04,0.06675,0.331,0.593,-0.182,0.03,0.21,0.41,6.8356,6.8313,1.1331,1.2746,1.3833,1.4031,-434.5,-1626.5,-7305,-15050,1.465,1.461,1.555,1.688,1.137,1.177,1.49,1.767,0.7128,4.3842,4.7444,4.7183,4.955,-11.65,-66.86,-363.49,-702.41,4.315,4.649,4.6524,4.836,4.323,4.601,4.664,4.979,1.2784,1.1519,1.2286,,,-81.15,-312.02,,,,,,,1.069,1.1935,1.8435,2.1805,,,,,4.5,-1.125,-13.5,-25.5,1.287,1.389,1.781,2.088,1.1683,2.0354,2.3716,2.5898,2.8413,48.05,154.79,649.5,1337.58,2.165,2.65075,2.8271,3.038,2.01,2.418,2.672,3.01,1.3467,3.8542,4.2544,4.1992,4.3915,-4.4,-63.64,-343.4,-602.2,3.83275,4.204,4.223,4.4726,3.929,4.283,4.425,5.011,0.5854,2.5286,3.0551,3.9446,4.4167,17.3,40.03,-78,-275,2,3.148,3.9575,4.3375,2.677,3.001,4.158,4.737,1.3701,2.1894,2.4337,2.8882,3.3144,-51.86,-176.3,-518.9,-797,2.292,2.535,2.918,3.235,2.269,2.542,3.109,3.518
2026-04-24,159.38,0.6269,0.8151,1.425,1.8261,,-121.35,-444.95,-1648.85,-2955.87,,0.80825,1.059,1.776,2.22375,3.0875,0.765,1.068,1.839,2.473,4.007,3.66727,3.671,3.61425,3.857,4.1313,3.663,3.638,3.893,4.33,5.004,0.785,-0.2059,-0.0903,0.2164,0.4813,-76.13,-288.79,-1222.28,-2256,-0.04,0.06575,0.3425,0.6005,-0.145,0.025,0.217,0.425,6.8346,6.832,1.12,1.2335,1.31,1.3657,-436,-1628.5,-7408.5,-15150,1.445,1.45,1.55,1.68,1.138,1.177,1.485,1.775,0.7152,4.3843,4.717,4.6667,4.926,-11.74,-67.93,-361.36,-697.49,4.3279,4.6464,4.6133,4.7992,4.389,4.604,4.655,4.953,1.2753,1.1466,1.177,,,-81.06,-313.09,,,,,,,1.073,1.195,1.8405,2.1739,,,,,4.5,-1.125,-13.5,-26.5,1.29,1.388,1.779,2.103,1.1722,2.0285,2.3446,2.5631,2.8307,48.3,153.99,644.95,1334.9,2.163,2.6585,2.815,3.0316,2.002,2.396,2.652,2.996,1.3532,3.8462,4.2363,4.1807,4.3771,-4.28,-66.75,-357.2,-608.5,3.8285,4.2005,4.2095,4.4625,3.914,4.255,4.402,4.983,0.5881,2.5531,3.0744,3.9491,4.4158,16.97,36.96,-89.85,-285.8,2.59,3.165,3.9625,4.3275,2.701,3.022,4.144,4.708,1.3668,2.1824,2.4097,2.8579,3.2935,-51.86,-172.96,-513.27,-799.59,2.291,2.5135,2.887,3.2127,2.264,2.545,3.078,3.496
2026-04-27,159.42,0.6281,0.8196,1.4612,1.8775,,-122.51,-446.42,-1646,-2943.9,,0.808925,1.06125,1.808,2.2675,3.118,0.794,1.081,1.859,2.509,4.029,3.66341,3.68523,3.64723,3.8961,4.17221,3.665,3.656,3.928,4.371,5.043,0.7855,-0.2023,-0.0926,0.2086,0.4853,-76.05,-290.02,-1237.6,-2277.97,-0.03975,0.06335,0.34,0.6025,-0.132,0.028,0.218,0.426,6.8262,6.8266,1.139,1.2575,1.3505,1.3926,-431.61,-1619.41,-7376.03,-15200,1.445,1.46,1.555,1.685,1.129,1.186,1.512,1.782,0.7186,4.3853,4.7505,4.7233,4.9929,-11.89,-69.6,-371.04,-718,4.332,4.664,4.675,4.8688,4.4,4.607,4.656,4.954,1.2743,1.1441,1.1976,,,-80.93,-311.83,,,,,,,1.085,1.1925,1.7975,2.1345,,,,,,,-14,-26.5,1.283,1.386,1.776,2.097,1.1721,2.0287,2.3703,2.6012,2.8672,48.19,152.55,643,1340,2.17,2.685,2.847,3.065,2.013,2.42,2.686,3.036,1.3535,3.8481,4.265,4.2245,4.4714,-4.47,-68.64,-362,-677.22,3.83298,4.2314,4.244,4.5005,3.919,4.292,4.448,5.047,0.5908,2.5612,3.0903,3.9502,4.4181,17.04,37.36,-81,-265.4,2.62,3.1675,3.96,4.325,2.708,3.035,4.166,4.729,1.3627,2.1646,2.4125,2.8935,3.3321,-52.17,-173.91,-509.75,-799,2.292,2.52015,2.9236,3.2529,2.277,2.552,3.114,3.537
