Date,SPX.Index,STI.Index,FBMKLCI.Index,JCI.Index,SET.Index,PCOMP.Index
2001-08-03,1214.35,1590.92,659.25,435.15,315.95,1328.17
2001-08-06,1200.48,1603.22,654.02,430.81,314.06,1333.05
2001-08-07,1204.4,1602.69,657.65,432.936,316.63,1332.03
2001-08-08,1183.53,1589.02,656.82,442.526,323.09,1308.41
2001-08-09,1183.43,,652.09,430.693,316.77,1278.4
2001-08-10,1190.16,1589.83,648.06,435.674,315.87,1294.23
2001-08-13,1191.29,1576.43,648.32,441.181,,1303.65
2001-08-14,1186.73,1597.18,657.72,441.897,314.25,1303.06
2001-08-15,1178.02,1596.14,656.26,436.406,317.77,1325.16
2001-08-16,1181.66,1588.95,655.15,435.319,317.77,1316.22
2001-08-17,1161.97,1590.71,655.76,,323.25,1306.17
2001-08-20,1171.41,1578.52,654.42,437.869,319.7,1311.13
2001-08-21,1157.26,1584.47,653.77,437.197,319.14,1306.66
2001-08-22,1165.31,1583.86,657.11,441.978,321.31,1294.43
2001-08-23,1162.09,1588.69,669.86,439.69,324.9,1278.14
2001-08-24,1184.93,1574.1,682.87,441.219,332.17,1286.07
2001-08-27,1179.21,1593.99,694.22,441.307,338.57,1287.48
2001-08-28,1161.51,1592.28,691.47,440.94,335.49,1282.49
2001-08-29,1148.6,1587.84,689.05,437.841,338.02,1270.57
2001-08-30,1129.03,1572.84,687.16,434.318,331.62,1262.91
2001-08-31,1133.58,1583.11,,435.552,335.57,1265.44
2001-09-03,,1579.84,690.45,432.772,341.65,1253.61
2001-09-04,1132.94,1582.27,687.73,441.163,339.76,1252.58
2001-09-05,1131.74,1583.37,688.9,442.232,338.21,1254.33
2001-09-06,1106.4,1563.89,688,448.69,342.56,1283.74
2001-09-07,1085.78,1530.47,696.65,443.806,342.32,1297.35
2001-09-10,1092.54,1511.86,695.28,443.601,331.65,1297.19
2001-09-11,,1529.14,690.54,445.477,330.37,1294.09
2001-09-12,,1443.11,,429.847,,1241.39
2001-09-13,,1430.99,664.52,432.567,308.17,1243.76
2001-09-14,,1389.79,644.53,425.653,288.1,1236.42
2001-09-17,1038.77,1323.08,609,407.25,270.61,1178.11
2001-09-18,1032.74,1312.53,607.64,413.833,274.21,1206.38
2001-09-19,1016.1,1328.8,633.52,422.45,287.13,1187.05
2001-09-20,984.54,1297.08,629.74,422.346,279.8,1177.43
2001-09-21,965.8,1225.36,607.91,414.427,274.6,1162.85
2001-09-24,1003.45,1280.94,605.44,410.394,279.49,1145.09
2001-09-25,1012.27,1275.82,605.95,409.087,276.72,1161.74
2001-09-26,1007.04,1270.36,602.51,401.018,275.67,1144.28
2001-09-27,1018.61,1299.88,612.64,395.044,274.76,1141.59
2001-09-28,1040.94,1313.78,615.34,392.479,277.04,1126.63
2001-10-01,1038.55,1327.89,613.95,388.675,273.09,1125.06
2001-10-02,1051.33,1341.47,616.74,377.232,276.49,1105.01
2001-10-03,1072.28,1326.89,616.72,371.488,276.09,1089.28
2001-10-04,1069.63,1371.27,611.05,381.241,283.02,1094.93
2001-10-05,1071.38,1379.38,609,381.588,280.88,1088.44
2001-10-08,1062.44,1346.07,599.77,367.073,277.28,1048.67
2001-10-09,1056.75,1377.76,609.66,369.797,286.6,1033.19
2001-10-10,1080.99,1359.75,603.9,368.297,286.72,991.35
2001-10-11,1097.43,1388.31,609.39,370.589,286.42,990.03
2001-10-12,1091.65,1406.09,611.32,378.598,284.97,1017.87
2001-10-15,1089.98,1411.79,618.9,,282.06,1040.8
2001-10-16,1097.54,1419.42,616.85,378.88,283.42,1035.91
2001-10-17,1077.09,1433.07,621.58,381.369,287.83,1043.01
2001-10-18,1068.61,1396.87,620.77,385.165,286.15,1028.4
2001-10-19,1073.48,1381.46,615.02,387.854,284.72,1019.44
2001-10-22,1089.9,1382.3,609.09,391.76,283.43,1001.1
2001-10-23,1084.78,1403.17,613.62,391.785,,988.04
2001-10-24,1085.2,1413.97,616.4,385.961,284.06,979.34
2001-10-25,1100.09,1402.29,615.11,390.435,280.62,989.97
2001-10-26,1104.61,1406.64,612.41,387.822,280.6,1002.52
2001-10-29,1078.3,1388.06,605.8,384.328,278.16,994.84
2001-10-30,1059.79,1376.45,603.19,378.362,273.6,995.14
2001-10-31,1059.78,1361.86,600.07,383.735,275.09,993.35
2001-11-01,1084.1,1337.2,596.02,381.999,273.64,
2001-11-02,1087.2,1330.21,596.65,380.652,274.22,
2001-11-05,1102.84,1329.44,592.85,375.214,272.99,997.5
2001-11-06,1118.86,1327.95,592.75,375.429,271.44,988.56
2001-11-07,1115.8,1320.47,592.26,377.501,265.22,988.79
2001-11-08,1118.54,1330.71,598.57,381.837,268.34,996.02
2001-11-09,1120.31,1363.15,599.45,377.34,268.11,999.79
2001-11-12,1118.33,1365.75,603.68,371.362,271.75,993.23
2001-11-13,1139.09,1364.33,612.72,369.248,270.9,989.96
2001-11-14,1141.21,,,372.789,267.2,997.52
2001-11-15,1142.24,1431.11,632.5,378.377,268.28,1015.86
2001-11-16,1138.65,1421,635.31,378.67,275.54,1033.34
2001-11-19,1151.06,1455.23,628.14,382.787,276.97,1042.02
2001-11-20,1142.66,1446.63,625.38,381.838,283.84,1025.47
2001-11-21,1137.03,1463.15,632.91,382.094,291.21,1033.86
2001-11-22,,1447.15,,380.834,293.14,1067.06
2001-11-23,1150.34,1454.65,639.53,382.704,296.77,1088.46
2001-11-26,1157.42,1472.1,640.48,381.428,292.56,1088.37
2001-11-27,1149.5,1500.36,638.35,380.976,296.46,1111.52
2001-11-28,1128.52,1478.03,641.06,382.901,292.98,1120.57
2001-11-29,1140.2,1455.49,641.95,380.193,297.87,1128.47
2001-11-30,1139.45,1471.84,638.02,380.308,302.62,
2001-12-03,1129.9,1488.99,643.35,380.8,302.2,1105.06
2001-12-04,1144.8,1537.92,647.51,377.557,303.81,1096.55
2001-12-05,1170.35,1593.93,653.01,377.942,,1121.97
2001-12-06,1167.1,1623.42,656.38,379.355,305.25,1133.34
2001-12-07,1158.31,1636.24,661.52,377.211,304.05,1130.2
2001-12-10,1139.93,1624.44,667.11,373.863,,1120.83
2001-12-11,1136.76,1614.03,668.09,371.246,294.86,1116.56
2001-12-12,1137.07,1608.93,669.22,372.853,297.71,1108.62
2001-12-13,1119.38,1583.57,662.01,374.69,294.61,1107.73
2001-12-14,1123.09,1572.64,664.12,,294,1126.01
2001-12-17,1134.36,,,,293.51,
2001-12-18,1142.92,1598.97,,,292.87,1124.4
2001-12-19,1149.56,1610.09,,375.074,295.34,1129.41
2001-12-20,1139.93,1608.01,662.45,377.828,297.92,1139.87
2001-12-21,1144.89,1589.36,665.05,378.251,296.69,1145.97
2001-12-24,1144.65,1595.27,669.58,,302.01,
2001-12-25,,,,,301.81,
2001-12-26,1149.37,1599.14,679.3,377.968,304.44,1145.49
2001-12-27,1157.13,1624.07,687.72,379.967,301.17,1152.86
2001-12-28,1161.02,1636.6,691.64,392.036,303.85,1168.08
2001-12-31,1148.08,1634.44,696.09,,,
2002-01-02,1154.67,1639.3,682.83,383.458,305.19,1169.57
2002-01-03,1165.27,1669.98,683.48,381.512,312.05,1174.29
2002-01-04,1172.51,1699.03,693.47,385.201,315.73,1189.89
2002-01-07,1164.89,1718,697.11,388.724,317.69,1192.03
2002-01-08,1160.71,1724.24,692.21,387.694,318.64,1186.97
2002-01-09,1155.14,1706.21,700.47,391.498,319.24,1183.68
2002-01-10,1156.55,1727.62,704.99,402.069,319.3,1189.48
2002-01-11,1145.6,1722.88,703.04,411.775,322.55,1191.6
2002-01-14,1138.41,1747.9,698.45,415.837,325.66,1192.73
2002-01-15,1146.19,1711.95,700.47,421.254,323.39,1184.84
2002-01-16,1127.57,1686.78,700.62,423.585,319.57,1194.58
2002-01-17,1138.88,1672.71,697.87,425.042,319.18,1214.1
2002-01-18,1127.58,1672.94,698.53,426.411,317.52,1257.48
2002-01-21,,1680.71,695.94,426.151,314.38,1290.63
2002-01-22,1119.31,1671.91,690.23,428.472,317.27,1277.91
2002-01-23,1128.19,1675.2,688.56,433.975,326.92,1317.39
2002-01-24,1132.16,1675.22,685.95,445.856,333.96,1339.64
2002-01-25,1133.28,1744.4,693.58,452.459,338.99,1337.15
2002-01-28,1133.06,1787.9,705.61,441.567,337.49,1319.23
2002-01-29,1100.64,1784.22,706.32,446.84,339.69,1304.39
2002-01-30,1113.57,1770.11,710,444.424,340.4,1307.11
2002-01-31,1130.21,1802.61,718.82,451.636,340.82,1361.94
2002-02-01,1122.2,1798.29,,454.282,336.65,1386.31
2002-02-04,1094.44,1772.2,723.54,451.172,336.15,1383.42
2002-02-05,1090.02,1743.21,720.33,450.49,343.37,1372.74
2002-02-06,1083.51,1761.41,715.22,446.21,348.17,1367.48
2002-02-07,1080.17,1728.49,707.68,433.17,346.77,1339.94
2002-02-08,1096.22,1747.02,710.92,436.98,353.59,1344.35
2002-02-11,1111.94,1749.97,,438.847,356.94,1365.96
2002-02-12,1107.5,,,,353.69,1382.41
2002-02-13,1118.51,,,436.789,361.99,1388.64
2002-02-14,1116.48,1786.01,714.81,439.402,365.3,1407.49
2002-02-15,1104.18,1780.01,721.98,449.381,373.02,1416.83
2002-02-18,,1772.3,721.13,462.349,375.63,1438.83
2002-02-19,1083.34,1750.82,729.73,460.695,370.19,1469.07
2002-02-20,1097.98,1738.86,722.79,458.458,376.31,1453.17
2002-02-21,1080.95,1740.42,717.39,459.387,361.49,1443.44
2002-02-22,1089.84,1697.75,710.61,,351.32,1396.38
2002-02-25,1109.44,1675.78,701.31,449.316,356.65,
2002-02-26,1109.38,1690.99,701.09,448.688,,1396.79
2002-02-27,1109.89,1709.85,703.92,454.502,372.22,1403.7
2002-02-28,1106.73,1723.43,708.91,453.246,371.81,1406.22
2002-03-01,1131.78,1727.49,717.57,452.162,380.65,1410.42
2002-03-04,1153.84,1818.83,724.9,455.187,391,1429.35
2002-03-05,1146.14,1816.47,736.69,459.271,384.55,1428.24
2002-03-06,1162.77,1811.25,737.05,476.961,391.71,1418.54
2002-03-07,1157.54,1808.2,741.72,472.39,391.67,1432.56
2002-03-08,1164.31,1814.14,747.63,475.115,390.65,1432.19
2002-03-11,1168.26,1817.81,761.01,474.026,387.78,1409.41
2002-03-12,1165.58,1795.8,753.62,469.366,384.74,1388.86
2002-03-13,1154.09,1796.64,754.51,474,378.61,1382.6
2002-03-14,1153.04,1792.15,751.64,467.991,382.16,1366.13
2002-03-15,1166.16,1793.4,,,377.39,1379.61
2002-03-18,1165.55,1802.9,757.44,469.676,374.73,1381.33
2002-03-19,1170.29,1826.26,754.27,471.643,375.9,1390.94
2002-03-20,1151.85,1820.58,754.95,477.286,383.34,1407.54
2002-03-21,1153.59,1810.72,756.22,480.647,386.33,1415.47
2002-03-22,1148.7,1817.23,752.63,484.732,389.31,1417.75
2002-03-25,1131.87,1814.55,746.26,479.428,387.12,1413.31
2002-03-26,1138.49,1810.77,751.3,481.862,384.8,1407.13
2002-03-27,1144.58,1814.15,756.51,481.286,377.1,1403.62
2002-03-28,1147.39,1821.21,755.05,481.775,379.55,
2002-03-29,,,756.1,,373.95,
2002-04-01,1146.55,1809.08,757.39,486.668,375.52,1396.1
2002-04-02,1136.77,1814.05,755.42,489.089,370.82,1422.75
2002-04-03,1125.4,1796.46,755.47,488.157,364.11,1419.72
2002-04-04,1126.34,1791.51,752.41,502.5,361.95,1426.27
2002-04-05,1122.73,1794,761.42,508.994,369.99,1432.86
2002-04-08,1125.29,1777.57,772.26,515.08,,
2002-04-09,1117.8,1762.31,775.88,520.001,370.86,1421.3
2002-04-10,1130.46,1719.36,774.58,533.808,372.67,1410.04
2002-04-11,1103.69,1746.39,774.76,531.513,377.95,1414.78
2002-04-12,1111.01,1756.9,776.21,539.27,379.63,1405.34
2002-04-15,1102.55,1757.31,784.54,549.838,,1396.38
2002-04-16,1128.37,1771.66,782.12,551.607,,1393.27
2002-04-17,1126.07,1776.86,792.14,542.274,390.73,1404.41
2002-04-18,1124.47,1751.57,787.23,534.838,387.48,1401.78
2002-04-19,1125.17,1734.11,798.35,532.781,386.51,1401.36
2002-04-22,1107.83,1729.29,807.3,535.685,386.92,1373.79
2002-04-23,1100.96,1743.14,808.07,543.061,381.43,1369.36
2002-04-24,1093.14,1737.02,799.51,544.262,380.76,1354.82
2002-04-25,1091.48,1729.61,,544.587,373.04,1328.5
2002-04-26,1076.32,1733.65,801.37,539.963,376.44,1323.96
2002-04-29,1065.46,1717.12,790.75,525.859,371.01,1315.01
2002-04-30,1076.92,1729.9,793.99,534.062,371.42,1346.09
2002-05-01,1086.46,,,534.72,,
2002-05-02,1084.56,1744.54,795.35,539.7,369.86,1363.32
2002-05-03,1073.43,1743.66,794.66,544.083,374.05,1375.59
2002-05-06,1052.67,1722.83,795.1,539.808,,1357.65
2002-05-07,1049.49,1720.18,789.93,544.886,374.65,1343.83
2002-05-08,1088.85,1734.89,794.47,547.741,382.48,1345.79
2002-05-09,1073.01,1731.65,794.66,,380.7,1356.8
2002-05-10,1054.99,1732.59,788.54,543.905,382.09,1350.77
2002-05-13,1074.56,1728.86,786.03,537.144,380.67,1353.5
2002-05-14,1097.28,1738.46,785.51,538.628,382.09,1347.54
2002-05-15,1091.07,1745.87,786.75,538.887,375.83,1357.66
2002-05-16,1098.23,1731.21,786.38,529.745,376.18,1355.74
2002-05-17,1106.59,1731.16,787.85,531.578,378.23,1349.63
2002-05-20,1091.88,1721.51,784.56,526.934,381.02,1344.02
2002-05-21,1079.88,1727.32,781.72,525.335,385.64,1328.7
2002-05-22,1086.02,1736.02,772.94,511.631,386.97,1319.58
2002-05-23,1097.08,1715.74,767.59,503.669,392.85,1323.94
2002-05-24,1083.82,1719.13,765.86,506.955,392.09,1335.12
2002-05-27,,,,512.794,,1333.09
2002-05-28,1074.55,1705.51,761.3,513.584,403.04,1325.12
2002-05-29,1067.66,1679.35,763.14,520.691,409.11,1323.42
2002-05-30,1064.66,1678.23,759.33,522.549,407.41,1328.55
2002-05-31,1067.14,1669.29,741.76,530.79,407.96,1315
2002-06-03,1040.68,1673.18,749,523.87,406.77,1321.26
2002-06-04,1040.69,1645.61,750.56,518.935,402.54,1327.29
2002-06-05,1049.9,1651.31,746.93,520.465,411.07,1311.7
2002-06-06,1029.15,1648.63,752.88,513.726,417.76,1302.68
2002-06-07,1027.53,1646.37,755.21,514.028,417.33,1274.87
2002-06-10,1030.74,1656.95,755.23,511.366,423.65,1284.8
2002-06-11,1013.6,1651.05,750.39,516.821,418.85,1274.36
2002-06-12,1020.26,1635.35,750.57,523.965,423.61,
2002-06-13,1009.56,1630.88,753.39,540.08,426.45,1262.22
2002-06-14,1007.28,1594.53,748.51,545.004,422.44,1265.75
2002-06-17,1036.17,1587.04,746.79,544.513,417.39,1250.81
2002-06-18,1037.14,1588.69,747.42,539.816,418.52,1250.57
2002-06-19,1019.99,1551.59,743.9,534.52,406.47,1220.34
2002-06-20,1006.29,1560.98,746.27,530.002,403.31,1217.28
2002-06-21,989.14,1530.5,743.35,525.863,395.46,1214.15
2002-06-24,992.72,1522.37,726.5,518.811,393.88,1214.26
2002-06-25,976.14,1554.26,717.21,516.959,398.53,1197.89
2002-06-26,973.53,1517.16,705.04,503.5,381.21,1164.49
2002-06-27,990.64,1518.94,711.58,506.866,383.02,1157.81
2002-06-28,989.81,1542.2,725.44,505.009,389.1,1156.35
2002-07-01,968.65,1539.13,724.65,492.266,,1195.37
2002-07-02,948.09,1540.71,743.36,483.78,390.78,1190.11
2002-07-03,953.99,1575.02,739.35,478.534,395.15,1141.55
2002-07-04,,1590.41,741.55,488.724,397.79,1136.6
2002-07-05,989.03,1636.03,744.62,492.78,401.1,1119.72
2002-07-08,976.98,1614.38,735.78,484.615,398.75,1121.23
2002-07-09,952.83,1637.92,743.58,480.309,403.22,1138.43
2002-07-10,920.47,1626.24,743.17,477.375,402.97,1153.12
2002-07-11,927.37,1600.77,738.85,470.819,397.97,1139.14
2002-07-12,921.39,1609.09,739.85,479.613,400.66,1161.69
2002-07-15,917.93,1604.63,739.13,480.902,399.36,
2002-07-16,901.05,1582.79,734.36,481.767,392.55,1168.73
2002-07-17,906.04,1579.36,731.17,479.377,394.32,1157.34
2002-07-18,881.56,1575.12,733.87,488.22,397.91,1156.6
2002-07-19,847.76,1554.31,726.48,484.85,394.27,1167.56
2002-07-22,819.85,1529.19,716.57,475.274,383.07,1157.87
2002-07-23,797.7,1561.93,724.32,477.081,387.96,1158.05
2002-07-24,843.42,1514.44,715.1,460.028,374.44,1149.03
2002-07-25,838.68,1510.72,718.85,453.155,,1141.31
2002-07-26,852.84,1483.32,717.71,441.875,366.47,1129.42
2002-07-29,898.96,1496.1,720.98,455.086,366.48,1118.03
2002-07-30,902.78,1507.14,721.9,462.819,374.08,1122.39
2002-07-31,911.62,1500.56,721.59,463.669,376.02,1123.24
2002-08-01,884.66,1505.19,723.57,461.283,376.68,1125.16
2002-08-02,864.24,1495.66,719.53,456.315,370.46,1119.07
2002-08-05,834.6,1464.3,721.15,449.873,362.14,1115.31
2002-08-06,859.57,1448.57,719.18,440.932,362.66,1085.21
2002-08-07,876.77,1479.21,721.65,447.061,367.04,1091.16
2002-08-08,905.46,1468.56,722.5,446.465,360.03,1093.25
2002-08-09,908.64,,723.18,450.236,367.07,1102.37
2002-08-12,903.8,1469.18,724.03,448.518,,1098.58
2002-08-13,884.21,1514.35,729.29,450.971,366.47,1128.16
2002-08-14,919.62,1510.81,729.99,447.68,371.19,1134.31
2002-08-15,930.25,1514.34,734.07,448.733,371.62,1133.09
2002-08-16,928.77,1505.2,736.6,450.985,373.03,1143.57
2002-08-19,950.72,1517.15,736.54,451.449,370.21,1136.89
2002-08-20,937.43,1519.01,733.98,456.751,373.25,1128.88
2002-08-21,949.36,1520.52,730.79,457.224,372.22,1104.73
2002-08-22,962.7,1530.05,730.01,454.345,368.32,1098.5
2002-08-23,940.86,1519.86,729.99,458.271,367.01,1087.26
2002-08-26,947.95,1504.38,728.49,456.409,369.02,1092.86
2002-08-27,934.82,1495.82,728.73,452.064,370.14,1098.91
2002-08-28,917.87,1491.57,724.72,442.969,365.13,1109.11
2002-08-29,917.8,1475.47,715.14,438.924,362.14,1105.96
2002-08-30,916.07,1471.32,711.36,443.674,361.16,1103.36
2002-09-02,,1437.51,713.4,439.989,357.36,1098.29
2002-09-03,878.02,1434.4,712.95,429.988,355.59,1098.09
2002-09-04,893.41,1433.98,707.85,420.442,351.94,1113.96
2002-09-05,879.15,1420.43,705.95,427.119,350.05,1118.45
2002-09-06,893.92,1417.31,694.09,427.8,353.55,1121.31
2002-09-09,902.96,1397.65,683.2,430.271,353.23,1133.46
2002-09-10,909.58,1423.95,687.82,429.336,360.61,1133.59
2002-09-11,909.45,1424.97,689.7,430.121,361.35,1153.41
2002-09-12,886.91,1409.28,694.11,428.183,361.49,1145.43
2002-09-13,889.81,1403.34,688.29,421.003,357.15,1155.49
2002-09-16,891.1,1417.64,684.29,420.217,351.88,1160.12
2002-09-17,873.52,1436.48,690.48,427.183,359.3,1162.53
2002-09-18,869.46,1405.27,677.21,419.121,354,1153.3
2002-09-19,843.32,1414.09,675.56,408.696,352.34,1149.03
2002-09-20,845.39,1391.53,672.64,408.799,351.52,1142.87
2002-09-23,833.7,1386.74,662.48,410.772,347.97,1138.63
2002-09-24,819.29,1347.72,652.41,408.304,340.33,1122.07
2002-09-25,839.66,1312.04,636.75,408.647,336,1126.6
2002-09-26,854.95,1327.17,639.83,411.941,335.82,1120.99
2002-09-27,827.37,1342.8,647.36,412.973,338.72,1119.92
2002-09-30,815.28,1319.73,638.01,419.307,331.79,1129.34
2002-10-01,847.91,1321.65,644.99,407.518,333.69,1115.78
2002-10-02,827.91,1322.89,646.47,409.502,335.43,1114.7
2002-10-03,818.95,1319.25,646.42,408.431,336.55,1103.28
2002-10-04,800.58,1333.41,644.09,,340.92,1101.64
2002-10-07,785.28,1344.5,642.09,401.843,335.88,1098.01
2002-10-08,798.55,1363.22,643.74,402.052,337.84,1075.75
2002-10-09,776.76,1339.93,641.53,391.837,338.37,1081.27
2002-10-10,803.92,1320.58,635.14,384.487,333.75,1063.29
2002-10-11,835.32,1341.41,637.78,376.466,330.41,1072.19
2002-10-14,841.44,1346.27,630.01,337.475,323.86,1067.51
2002-10-15,881.27,1401.67,624.16,342.204,328.29,1047.69
2002-10-16,860.02,1411.71,634.46,357.377,332.8,1048.17
2002-10-17,879.2,1438.31,638.93,355.105,333.18,1039.58
2002-10-18,884.39,1435.55,652.25,360.905,342.46,1027.67
2002-10-21,899.72,1431.89,652.41,361.869,344.28,1014.9
2002-10-22,890.16,1427.88,654.33,353.814,346.21,1019.3
2002-10-23,896.14,1438.31,652.77,354.851,,1012.86
2002-10-24,882.5,1432.88,655.8,353.188,346.59,1027.59
2002-10-25,897.65,1445.69,655.68,353.654,348.46,1032.09
2002-10-28,890.23,1451.03,662.78,361.68,357.42,1047.05
2002-10-29,882.15,1422.21,660.94,361.919,353.95,1045.7
2002-10-30,890.71,1430.73,657.74,361.119,355,1048.53
2002-10-31,885.76,1434.92,659.57,369.044,357.22,
2002-11-01,900.96,1396.43,657.38,371.136,357.68,
2002-11-04,908.35,,,383.871,358.8,1050.98
2002-11-05,915.39,1408.64,653.94,374.914,355.77,1042.31
2002-11-06,923.76,1421.31,658.65,369.404,353.8,1060.44
2002-11-07,902.65,1398.3,655.76,369.376,357.46,1083.6
2002-11-08,894.74,1398,656.68,365.704,355,1074.12
2002-11-11,876.19,1375.4,653.17,362.573,350.36,1063.31
2002-11-12,882.95,1376.26,651.7,371.092,345.07,1055.29
2002-11-13,882.53,1363.98,646.94,367.102,343.67,1059.45
2002-11-14,904.27,1359.05,646.15,371.251,348.95,1061.86
2002-11-15,909.83,1385.92,647.88,374.15,356.24,1058.71
2002-11-18,900.36,1367.89,643.91,367.88,357.1,1034.48
2002-11-19,896.74,1362.95,637.43,369.109,353.62,1024.99
2002-11-20,914.15,1351.81,637.17,371.593,352.18,1034.2
2002-11-21,933.76,1369.86,638.21,373.226,358.44,1030.84
2002-11-22,930.55,1394.86,639.12,381.455,362.59,1054.8
2002-11-25,932.88,1394.45,643.31,381.89,364.53,1056.41
2002-11-26,913.31,1374.05,640.68,381.947,361.21,1050.85
2002-11-27,938.87,1365.01,632.42,383.043,361.35,1036.27
2002-11-28,,1377.79,630.86,389.975,364.29,1042.66
2002-11-29,936.31,1363.61,629.22,390.425,364.9,1047.22
2002-12-02,934.53,1367.96,624.26,389.27,366.67,1050.04
2002-12-03,920.75,1355.73,616.46,397.738,364.19,1042.54
2002-12-04,917.57,1336.87,618.37,397.083,364.94,1036.26
2002-12-05,906.55,1337.31,,,,1031.75
2002-12-06,912.23,,,,365.09,
2002-12-09,892,1319.13,637.77,,365.35,1027.53
2002-12-10,904.45,1339.42,633.38,,,1013.31
2002-12-11,904.96,1343.47,635.17,391.742,365.46,1013.58
2002-12-12,901.59,1351.54,634.28,393.859,360.99,1025.51
2002-12-13,889.48,1336.03,632.2,391.222,356.2,1030.18
2002-12-16,910.4,1330.61,629.47,395.296,353.93,1019.98
2002-12-17,902.99,1310.55,635.63,402.394,352.83,1015.39
2002-12-18,891.12,1300.05,635.81,406.392,350.62,1018.4
2002-12-19,884.25,1318.9,636.79,420.326,350.25,997.78
2002-12-20,895.75,1301.7,638.03,425.12,350.01,1000.78
2002-12-23,897.38,1299.21,639.2,425.606,350.55,1008.84
2002-12-24,892.47,1300,641.16,,350.93,
2002-12-25,,,,,353.41,
2002-12-26,889.66,1293.7,648.07,,355.36,1015.33
2002-12-27,875.4,1303.35,650.39,424.945,356.48,1018.41
2002-12-30,879.39,1292.75,648.43,,,
2002-12-31,879.82,1302.85,646.32,,,
2003-01-02,909.03,1299.85,632.43,409.125,351.52,1008.64
2003-01-03,908.59,1303.01,633.5,407.512,357.23,1011.5
2003-01-06,929.01,1294.97,627.89,398.247,364.15,1015.07
2003-01-07,922.93,1284.38,626.17,394.519,365.51,1019.59
2003-01-08,909.93,1299.24,625.13,389.414,360.41,1040.42
2003-01-09,927.58,1301.28,626.58,396.029,358.76,1035.31
2003-01-10,927.57,1314.77,635.82,399.665,360.37,1058.3
2003-01-13,926.26,1355.6,651.48,396.228,364.05,1055.05
2003-01-14,931.66,1373.17,661.41,407.177,373.33,1061.33
2003-01-15,918.22,1358.8,668.21,405.598,371.82,1075.47
2003-01-16,914.6,1350.11,670.14,397.109,370.48,1074.45
2003-01-17,901.78,1335.14,670.53,401.649,367.16,1081.6
2003-01-20,,1329.76,666.36,404.423,371.45,1066.7
2003-01-21,887.62,1333.71,675.87,405.164,375.91,1060.07
2003-01-22,878.36,1336.29,672.41,405.701,373.17,1052.44
2003-01-23,887.34,1330.01,670.78,406.77,376.56,1048.53
2003-01-24,861.4,1324.17,668.81,405.343,376.3,1050.42
2003-01-27,847.48,1293.87,664.62,393.558,370.8,1038.67
2003-01-28,858.54,1303.64,671.63,395.21,374.76,1035.57
2003-01-29,864.36,1267.64,665.44,391.53,369.69,1039.26
2003-01-30,844.61,1260.66,664.77,392.293,370.3,1039.88
2003-01-31,855.7,1253.98,,388.443,370.01,1056.69
2003-02-03,860.32,,,390.215,372.4,1058.14
2003-02-04,848.2,1259.07,,394.147,373.37,1049.67
2003-02-05,843.59,1254.24,668.18,392.313,373.28,1037.26
2003-02-06,838.15,1249.81,664.95,394.455,379.1,1036.56
2003-02-07,829.69,1248.72,661.25,394.631,378.95,1041.83
2003-02-10,835.97,1248.33,658.46,397.218,375.48,1038.89
2003-02-11,829.2,1260.25,659.95,395.559,379.14,1044.77
2003-02-12,818.68,,,,380.26,1041.37
2003-02-13,817.37,1232.02,656.54,395.472,370.25,1040.19
2003-02-14,834.89,1237.56,656.95,399.516,368.71,1033.73
2003-02-17,,1267.08,659.33,404.398,,1034.76
2003-02-18,851.17,1259.13,657.45,402.948,370.45,1030.64
2003-02-19,845.13,1281.6,660.96,401.953,371.18,1029.3
2003-02-20,837.1,1279.36,655.32,399.965,364.42,1023.23
2003-02-21,848.17,1281.86,654.49,402.244,359.53,1015.7
2003-02-24,832.58,1274.18,651.56,403.032,362.09,1013.93
2003-02-25,838.57,1254.58,653.13,399.108,356.76,
2003-02-26,827.55,1250.73,650.71,397.536,356.02,1000.27
2003-02-27,837.28,1234.42,652.44,398.949,358.89,1005.63
2003-02-28,841.15,1236.36,646.8,399.22,361.32,1019.33
2003-03-03,834.81,1243.08,649.22,,367.67,1024.55
2003-03-04,821.99,1230.76,,395.367,364.55,1025.99
2003-03-05,829.85,1226.87,643.07,391.182,359.9,1009.68
2003-03-06,822.1,1204.95,642.43,393.985,358.96,1015.72
2003-03-07,828.89,1184.96,635.66,389.793,358.48,1014.79
2003-03-10,807.48,1170.85,624.78,382.665,353.29,1010.7
2003-03-11,800.73,1175.41,619.22,379.351,350.98,1007.11
2003-03-12,804.19,1196.47,629.1,387.247,352.44,1000.44
2003-03-13,831.9,1195.49,627.46,383.856,353.48,1000.44
