Date,DBS.SP.Equity,OCBC.SP.Equity,UOB.SP.Equity
2019-12-05,1.2665,1.0019,1.1579
2019-12-06,1.2721,1.0075,1.1629
2019-12-09,1.2665,1.0009,1.1602
2019-12-10,1.2635,0.999,1.1534
2019-12-11,1.2686,1.0047,1.1634
2019-12-12,1.2913,1.0207,1.1775
2019-12-13,1.3075,1.032,1.2017
2019-12-16,1.3015,1.0263,1.2039
2019-12-17,1.2994,1.0244,1.1957
2019-12-18,1.307,1.031,1.2112
2019-12-19,1.3136,1.0301,1.2121
2019-12-20,1.3151,1.031,1.2039
2019-12-23,1.3121,1.0291,1.2062
2019-12-24,1.3162,1.0329,1.1998
2019-12-26,1.3167,1.0291,1.203
2019-12-27,1.3141,1.031,1.203
2019-12-30,1.308,1.0282,1.1976
2019-12-31,1.2963,1.0246,1.1825
2020-01-02,1.3078,1.0293,1.1946
2020-01-03,1.3023,1.0284,1.1924
2020-01-06,1.2953,1.019,1.1807
2020-01-07,1.3048,1.0265,1.1955
2020-01-08,1.2888,1.0274,1.1964
2020-01-09,1.2953,1.0293,1.1995
2020-01-10,1.3023,1.034,1.1986
2020-01-13,1.3073,1.0321,1.2009
2020-01-14,1.3148,1.0358,1.2063
2020-01-15,1.3063,1.0246,1.1986
2020-01-16,1.3189,1.0368,1.2022
2020-01-17,1.3199,1.0452,1.1969
2020-01-20,1.3214,1.0424,1.1933
2020-01-21,1.3173,1.0377,1.1857
2020-01-22,1.3224,1.0442,1.1888
2020-01-23,1.3148,1.0368,1.1807
2020-01-24,1.3123,1.0358,1.1798
2020-01-28,1.2948,1.0172,1.1624
2020-01-29,1.2938,1.0181,1.1561
2020-01-30,1.2868,1.019,1.1507
2020-01-31,1.2708,1.0106,1.1489
2020-02-03,1.2472,0.9994,1.1328
2020-02-04,1.2597,1.0125,1.1548
2020-02-05,1.2748,1.0265,1.1664
2020-02-06,1.2873,1.033,1.1789
2020-02-07,1.2678,1.0134,1.1619
2020-02-10,1.2577,1.0004,1.1449
2020-02-11,1.2567,1.005,1.1543
2020-02-12,1.2733,1.0284,1.1722
2020-02-13,1.2733,1.0312,1.1731
2020-02-14,1.2798,1.0321,1.1754
2020-02-17,1.2763,1.0274,1.1664
2020-02-18,1.2658,1.0237,1.1557
2020-02-19,1.2678,1.0349,1.1664
2020-02-20,1.2572,1.0302,1.1583
2020-02-21,1.2562,1.0284,1.1498
2020-02-24,1.2447,1.019,1.1319
2020-02-25,1.2487,1.0237,1.1373
2020-02-26,1.2352,1.0134,1.1252
2020-02-27,1.2432,1.0172,1.1315
2020-02-28,1.2077,0.9892,1.0961
2020-03-02,1.2046,0.9873,1.0854
2020-03-03,1.2102,0.9938,1.0867
2020-03-04,1.1976,0.9845,1.0746
2020-03-05,1.1821,0.9724,1.063
2020-03-06,1.1521,0.9528,1.0388
2020-03-09,1.0594,0.8884,0.9627
2020-03-10,1.0764,0.907,0.9824
2020-03-11,1.0524,0.8865,0.9569
2020-03-12,1.0118,0.8501,0.9192
2020-03-13,0.9692,0.8464,0.9018
2020-03-16,0.9307,0.8119,0.8709
2020-03-17,0.9016,0.8035,0.8682
2020-03-18,0.8966,0.7923,0.8597
2020-03-19,0.8716,0.754,0.8216
2020-03-20,0.9096,0.7801,0.8489
2020-03-23,0.8455,0.7288,0.7867
2020-03-24,0.9121,0.7755,0.8418
2020-03-25,0.9727,0.8296,0.8964
2020-03-26,0.9547,0.8165,0.8834
2020-03-27,0.9587,0.8315,0.9049
2020-03-30,0.9166,0.7951,0.8601
2020-03-31,0.8761,0.8182,0.8567
2020-04-01,0.8563,0.804,0.8408
2020-04-02,0.8686,0.8172,0.8532
2020-04-03,0.8454,0.7935,0.828
2020-04-06,0.8681,0.8248,0.858
2020-04-07,0.9016,0.8456,0.8875
2020-04-08,0.8884,0.8343,0.8765
2020-04-09,0.903,0.8475,0.8884
2020-04-13,0.9096,0.8447,0.8888
2020-04-14,0.937,0.8636,0.9117
2020-04-15,0.92,0.8428,0.8932
2020-04-16,0.9143,0.8399,0.8871
2020-04-17,0.9096,0.839,0.8818
2020-04-20,0.9011,0.8324,0.8769
2020-04-21,0.8888,0.8238,0.8633
2020-04-22,0.8841,0.8163,0.8633
2020-04-23,0.8841,0.8191,0.862
2020-04-24,0.8808,0.8191,0.8615
2020-04-27,0.8964,0.8295,0.8712
2020-04-28,0.8997,0.8371,0.8743
2020-04-29,0.9058,0.8399,0.8761
2020-04-30,0.9417,0.856,0.8959
2020-05-04,0.9233,0.8399,0.8725
2020-05-05,0.9294,0.8428,0.8765
2020-05-06,0.9313,0.8409,0.8756
2020-05-08,0.9294,0.8409,0.8756
2020-05-11,0.9436,0.8466,0.884
2020-05-12,0.9129,0.8418,0.8783
2020-05-13,0.9096,0.838,0.8672
2020-05-14,0.8945,0.8238,0.8545
2020-05-15,0.8964,0.8267,0.8545
2020-05-18,0.9002,0.8333,0.8593
2020-05-19,0.9252,0.8522,0.8739
2020-05-20,0.92,0.8447,0.8708
2020-05-21,0.9176,0.8418,0.8668
2020-05-22,0.9049,0.804,0.8571
2020-05-26,0.9172,0.8153,0.8672
2020-05-27,0.9172,0.8134,0.8677
2020-05-28,0.9266,0.8191,0.8739
2020-05-29,0.9186,0.8096,0.8589
2020-06-01,0.9275,0.8191,0.8712
2020-06-02,0.9535,0.8418,0.8928
2020-06-03,1.0285,0.8863,0.9514
2020-06-04,1.0375,0.8807,0.9527
2020-06-05,1.0511,0.8939,0.969
2020-06-08,1.0894,0.9242,0.9981
2020-06-09,1.0828,0.9185,0.9981
2020-06-10,1.0879,0.9214,1.0174
2020-06-11,1.045,0.8901,0.9928
2020-06-12,1.0346,0.875,0.9813
2020-06-15,1.0049,0.8466,0.917
2020-06-16,1.0219,0.8674,0.9302
2020-06-17,1.0176,0.8674,0.9263
2020-06-18,1.0153,0.8702,0.9223
2020-06-19,0.9983,0.8617,0.9153
2020-06-22,0.9931,0.8617,0.9086
2020-06-23,0.9969,0.8636,0.91
2020-06-24,0.9955,0.856,0.9086
2020-06-25,0.9761,0.8466,0.8928
2020-06-26,0.9823,0.856,0.8963
2020-06-29,0.9681,0.8437,0.8844
2020-06-30,0.9883,0.828,0.8957
2020-07-01,1.0002,0.8372,0.9055
2020-07-02,1.0111,0.8445,0.9143
2020-07-03,1.0249,0.8464,0.9232
2020-07-06,1.0439,0.8583,0.9374
2020-07-07,1.0296,0.8501,0.9241
2020-07-08,1.0353,0.8583,0.9312
2020-07-09,1.0287,0.851,0.9298
2020-07-13,1.0235,0.8455,0.9227
2020-07-14,1.0206,0.8427,0.9152
2020-07-15,1.0396,0.8528,0.9236
2020-07-16,1.0263,0.8436,0.9143
2020-07-17,1.0159,0.8436,0.9103
2020-07-20,1.0116,0.8445,0.9099
2020-07-21,1.0168,0.8473,0.9165
2020-07-22,1.0016,0.8353,0.9033
2020-07-23,1.0026,0.8372,0.9086
2020-07-24,0.9807,0.8261,0.8957
2020-07-27,0.9778,0.8271,0.8953
2020-07-28,0.974,0.8252,0.8904
2020-07-29,0.9693,0.8188,0.8864
2020-07-30,0.9394,0.7875,0.8585
2020-08-03,0.9242,0.7838,0.8444
2020-08-04,0.9356,0.7921,0.855
2020-08-05,0.9422,0.7949,0.8599
2020-08-06,0.9693,0.8096,0.8749
2020-08-07,0.9788,0.8022,0.867
2020-08-11,0.9907,0.8059,0.8701
2020-08-12,0.9983,0.8151,0.8807
2020-08-13,1.0178,0.8252,0.8891
2020-08-14,1.0011,0.8234,0.8887
2020-08-17,0.9978,0.8197,0.8891
2020-08-18,0.9854,0.8142,0.8864
2020-08-19,0.9921,0.8188,0.8882
2020-08-20,0.9845,0.8123,0.8802
2020-08-21,0.985,0.7976,0.882
2020-08-24,0.9878,0.7921,0.8789
2020-08-25,0.9973,0.8041,0.8882
2020-08-26,0.9826,0.7976,0.8661
2020-08-27,0.9721,0.7921,0.8625
2020-08-28,0.9864,0.8013,0.8705
2020-08-31,0.9916,0.7976,0.8661
2020-09-01,0.9916,0.7985,0.8683
2020-09-02,0.9916,0.7985,0.8665
2020-09-03,0.9864,0.7939,0.8674
2020-09-04,0.9826,0.7875,0.8612
2020-09-07,0.9845,0.7939,0.8647
2020-09-08,0.9812,0.7912,0.8612
2020-09-09,0.975,0.7884,0.8537
2020-09-10,0.9759,0.7893,0.8585
2020-09-11,0.9745,0.7893,0.859
2020-09-14,0.9721,0.7875,0.8577
2020-09-15,0.9669,0.7875,0.8599
2020-09-16,0.9641,0.7847,0.8546
2020-09-17,0.9512,0.782,0.8501
2020-09-18,0.9527,0.782,0.8506
2020-09-21,0.9498,0.7792,0.8501
2020-09-22,0.9379,0.7737,0.8417
2020-09-23,0.9451,0.7774,0.8461
2020-09-24,0.9408,0.77,0.8391
2020-09-25,0.9508,0.7783,0.8457
2020-09-28,0.9607,0.7838,0.8537
2020-09-29,0.9493,0.7774,0.847
2020-09-30,0.936,0.7884,0.7945
2020-10-01,0.959,0.8033,0.8091
2020-10-02,0.9576,0.8033,0.8104
2020-10-05,0.9675,0.8033,0.8116
2020-10-06,0.9736,0.8071,0.8154
2020-10-07,0.9811,0.8071,0.8171
2020-10-08,0.9882,0.8062,0.8154
2020-10-09,0.9896,0.8043,0.812
2020-10-12,1.006,0.8127,0.82
2020-10-13,1.0149,0.8193,0.8246
2020-10-14,1.0023,0.8183,0.8225
2020-10-15,0.9905,0.808,0.8125
2020-10-16,1.0055,0.8183,0.8183
2020-10-19,1.014,0.8193,0.8225
2020-10-20,1.0013,0.8155,0.8196
2020-10-21,0.999,0.8193,0.8317
2020-10-22,1.0079,0.8202,0.8342
2020-10-23,1.0131,0.8249,0.8384
2020-10-26,1.0013,0.8183,0.8287
2020-10-27,1.0023,0.8118,0.82
2020-10-28,0.9825,0.8005,0.81
2020-10-29,0.9665,0.7921,0.7979
2020-10-30,0.9567,0.7884,0.7928
2020-11-02,0.9698,0.7912,0.7945
2020-11-03,1.0074,0.8024,0.812
2020-11-04,1.0131,0.808,0.8267
2020-11-05,1.0544,0.8361,0.8534
2020-11-06,1.0573,0.8361,0.8538
2020-11-09,1.0789,0.852,0.8622
2020-11-10,1.147,0.8829,0.8876
2020-11-11,1.147,0.8988,0.8956
2020-11-12,1.1268,0.9017,0.9018
2020-11-13,1.1226,0.897,0.8964
2020-11-16,1.1386,0.9091,0.9077
2020-11-17,1.1588,0.9166,0.9202
2020-11-18,1.1579,0.9269,0.9319
2020-11-19,1.148,0.9166,0.9356
2020-11-20,1.1564,0.9326,0.9511
2020-11-23,1.1785,0.9466,0.9657
2020-11-24,1.2035,0.9625,0.9853
2020-11-25,1.2072,0.9485,0.9703
2020-11-26,1.1988,0.9429,0.9632
2020-11-27,1.2072,0.9503,0.9628
2020-11-30,1.1847,0.9438,0.9398
2020-12-01,1.1842,0.9354,0.9423
2020-12-02,1.1903,0.941,0.9498
2020-12-03,1.2025,0.9429,0.959
2020-12-04,1.2063,0.9457,0.9624
2020-12-07,1.1875,0.9344,0.9465
2020-12-08,1.1757,0.9354,0.9406
2020-12-09,1.1964,0.9438,0.9527
2020-12-10,1.1776,0.9391,0.9515
2020-12-11,1.1781,0.9316,0.9507
2020-12-14,1.1964,0.9485,0.9569
2020-12-15,1.1969,0.9466,0.9557
2020-12-16,1.2016,0.9578,0.9598
2020-12-17,1.1926,0.9447,0.954
2020-12-18,1.1795,0.9438,0.9473
2020-12-21,1.1847,0.9429,0.9436
2020-12-22,1.1776,0.9382,0.9427
2020-12-23,1.1785,0.9372,0.9448
2020-12-24,1.1832,0.9419,0.9482
2020-12-28,1.1814,0.9429,0.9469
2020-12-29,1.1847,0.9429,0.9452
2020-12-30,1.1861,0.956,0.9498
2020-12-31,1.1689,0.907,0.9809
2021-01-04,1.1829,0.9106,0.9848
2021-01-05,1.1834,0.907,0.98
2021-01-06,1.1754,0.9097,0.9796
2021-01-07,1.216,0.9305,1.0074
2021-01-08,1.28,0.9674,1.0508
2021-01-11,1.2566,0.9557,1.033
2021-01-12,1.2478,0.9503,1.0239
2021-01-13,1.2492,0.9575,1.0291
2021-01-14,1.2599,0.9674,1.0369
2021-01-15,1.2534,0.962,1.0408
2021-01-18,1.2328,0.9539,1.0365
2021-01-19,1.2412,0.9593,1.033
2021-01-20,1.2314,0.9557,1.0378
2021-01-21,1.2347,0.9683,1.0404
2021-01-22,1.2216,0.9575,1.0291
2021-01-25,1.2104,0.953,1.0252
2021-01-26,1.1997,0.9368,1.013
2021-01-27,1.2048,0.9512,1.0265
2021-01-28,1.1876,0.9368,1.0126
2021-01-29,1.1754,0.9305,1.0152
2021-02-01,1.1782,0.935,1.0226
2021-02-02,1.1796,0.9332,1.0182
2021-02-03,1.1764,0.9341,1.0213
2021-02-04,1.1782,0.9251,1.0178
2021-02-05,1.1801,0.9287,1.0221
2021-02-08,1.2207,0.9413,1.0356
2021-02-09,1.2104,0.9422,1.0352
2021-02-10,1.2137,0.9503,1.0373
2021-02-11,1.217,0.9512,1.0395
2021-02-15,1.2081,0.9557,1.0404
2021-02-16,1.2132,0.9593,1.043
2021-02-17,1.2137,0.9602,1.0399
2021-02-18,1.2025,0.9602,1.0391
2021-02-19,1.1964,0.9503,1.0247
2021-02-22,1.195,0.9584,1.0287
2021-02-23,1.1978,0.9584,1.0247
2021-02-24,1.2324,0.9783,1.0369
2021-02-25,1.2557,0.9981,1.0703
2021-02-26,1.2436,0.9909,1.0716
2021-03-01,1.2651,0.9999,1.0925
2021-03-02,1.2576,0.999,1.0851
2021-03-03,1.2828,1.0143,1.1003
2021-03-04,1.3089,1.0278,1.0986
2021-03-05,1.2926,1.036,1.1051
2021-03-08,1.3257,1.0477,1.1151
2021-03-09,1.3467,1.0639,1.1159
2021-03-10,1.2996,1.0522,1.1012
2021-03-11,1.3215,1.0594,1.1007
2021-03-12,1.3117,1.0576,1.1029
2021-03-15,1.3052,1.054,1.1068
2021-03-16,1.3024,1.0477,1.1029
2021-03-17,1.308,1.0441,1.1081
2021-03-18,1.3248,1.0459,1.112
2021-03-19,1.3309,1.0477,1.1103
2021-03-22,1.3248,1.0405,1.1051
2021-03-23,1.3164,1.0477,1.1064
2021-03-24,1.3211,1.0468,1.1046
2021-03-25,1.3304,1.0477,1.1224
2021-03-26,1.3346,1.0639,1.1151
2021-03-29,1.3453,1.0657,1.1242
2021-03-30,1.3537,1.0702,1.1259
2021-03-31,1.3135,1.0582,1.0375
2021-04-01,1.323,1.06,1.0363
2021-04-05,1.3372,1.0645,1.0411
2021-04-06,1.3367,1.0699,1.0475
2021-04-07,1.3153,1.0663,1.0447
2021-04-08,1.3093,1.0636,1.0423
2021-04-09,1.3071,1.0618,1.0471
2021-04-12,1.3089,1.0627,1.0451
2021-04-13,1.3157,1.0663,1.0459
2021-04-14,1.3089,1.0627,1.0427
2021-04-15,1.3208,1.0672,1.0479
2021-04-16,1.323,1.0762,1.0499
2021-04-19,1.3239,1.0771,1.0535
2021-04-20,1.3239,1.0735,1.0551
2021-04-21,1.2957,1.0555,1.0359
2021-04-22,1.3217,1.078,1.0503
2021-04-23,1.3208,1.0762,1.0583
2021-04-26,1.323,1.0825,1.0624
2021-04-27,1.3367,1.0852,1.0676
2021-04-28,1.3413,1.0942,1.072
2021-04-29,1.3408,1.0915,1.068
2021-04-30,1.3645,1.0987,1.068
2021-05-03,1.3499,1.0933,1.0636
2021-05-04,1.3413,1.1005,1.0616
2021-05-05,1.339,1.0987,1.0563
2021-05-06,1.349,1.1167,1.0455
2021-05-07,1.3623,1.1311,1.0676
2021-05-10,1.3518,1.132,1.066
2021-05-11,1.3431,1.1086,1.0515
2021-05-12,1.3458,1.0834,1.0479
2021-05-14,1.3363,1.0555,1.019
2021-05-17,1.3322,1.0717,1.0114
2021-05-18,1.3577,1.096,1.0342
2021-05-19,1.339,1.0771,1.0202
2021-05-20,1.3513,1.0726,1.023
2021-05-21,1.3609,1.0744,1.029
2021-05-24,1.3582,1.0843,1.0318
2021-05-25,1.3673,1.1005,1.0399
2021-05-27,1.3714,1.1167,1.0447
2021-05-28,1.3874,1.1257,1.0555
2021-05-31,1.37,1.1131,1.0471
2021-06-01,1.3846,1.1311,1.0567
2021-06-02,1.365,1.114,1.0495
2021-06-03,1.3604,1.1185,1.0483
2021-06-04,1.3554,1.1131,1.0483
2021-06-07,1.3842,1.123,1.0551
2021-06-08,1.37,1.1212,1.0567
2021-06-09,1.3559,1.1131,1.0455
2021-06-10,1.3636,1.1158,1.0483
2021-06-11,1.3563,1.1104,1.0499
2021-06-14,1.3531,1.1014,1.0435
2021-06-15,1.3718,1.1104,1.0487
2021-06-16,1.365,1.0987,1.0463
2021-06-17,1.3641,1.0915,1.0419
2021-06-18,1.3582,1.0852,1.0379
2021-06-21,1.3518,1.0708,1.0294
2021-06-22,1.3413,1.0627,1.0318
2021-06-23,1.3381,1.0636,1.0322
2021-06-24,1.3458,1.0636,1.031
2021-06-25,1.3468,1.0681,1.0314
2021-06-28,1.3504,1.0717,1.0342
2021-06-29,1.3312,1.0528,1.0194
2021-06-30,1.3293,1.0398,1.0919
2021-07-01,1.3382,1.0355,1.0894
2021-07-02,1.3413,1.0337,1.0932
2021-07-05,1.3377,1.0372,1.0961
2021-07-06,1.3765,1.0616,1.1152
2021-07-07,1.3417,1.0346,1.0966
2021-07-08,1.3172,1.0215,1.0818
2021-07-09,1.3226,1.0363,1.0885
2021-07-12,1.3351,1.0442,1.0999
2021-07-13,1.3524,1.0572,1.1109
2021-07-14,1.3386,1.0555,1.1071
2021-07-15,1.3324,1.0485,1.0999
2021-07-16,1.3431,1.0503,1.1033
2021-07-19,1.319,1.032,1.0864
2021-07-21,1.3235,1.0355,1.0839
2021-07-22,1.3466,1.0546,1.0961
2021-07-23,1.3471,1.0546,1.0999
2021-07-26,1.3377,1.0433,1.0949
2021-07-27,1.3333,1.0477,1.097
2021-07-28,1.3408,1.0503,1.0961
2021-07-29,1.36,1.072,1.1114
2021-07-30,1.356,1.0703,1.1114
2021-08-02,1.3538,1.0703,1.105
2021-08-03,1.3471,1.0651,1.0932
2021-08-04,1.3636,1.0842,1.1126
2021-08-05,1.3734,1.0816,1.1202
2021-08-06,1.3823,1.0807,1.1262
2021-08-10,1.4126,1.0842,1.1401
2021-08-11,1.3948,1.0694,1.1329
2021-08-12,1.393,1.0694,1.1329
2021-08-13,1.3814,1.0416,1.1376
2021-08-16,1.3676,1.0346,1.1118
2021-08-17,1.3587,1.025,1.0999
2021-08-18,1.3565,1.025,1.1029
2021-08-19,1.3342,1.0146,1.086
2021-08-20,1.3449,1.0155,1.0936
2021-08-23,1.3404,1.0102,1.0982
2021-08-24,1.3431,1.0163,1.1012
2021-08-25,1.3449,1.0137,1.0991
2021-08-26,1.36,1.0137,1.0999
2021-08-27,1.3422,1.005,1.086
2021-08-30,1.3556,1.0128,1.0919
2021-08-31,1.3364,0.9946,1.0818
2021-09-01,1.348,1.0102,1.0847
2021-09-02,1.3422,1.0094,1.0809
2021-09-03,1.3431,1.0111,1.0809
2021-09-06,1.3551,1.0181,1.0919
2021-09-07,1.356,1.0181,1.0911
2021-09-08,1.3404,1.0076,1.0767
2021-09-09,1.3484,1.0094,1.0763
2021-09-10,1.3573,1.0233,1.0885
2021-09-13,1.3507,1.012,1.0813
2021-09-14,1.3529,1.0137,1.0923
2021-09-15,1.3408,1.0094,1.0826
2021-09-16,1.3413,1.0094,1.0809
2021-09-17,1.3489,1.012,1.0894
2021-09-20,1.3275,0.9989,1.0788
2021-09-21,1.3221,0.9998,1.0856
2021-09-22,1.3065,0.9911,1.072
2021-09-23,1.3177,0.9963,1.0784
2021-09-24,1.3087,0.9902,1.0741
2021-09-27,1.3377,1.0111,1.0902
2021-09-28,1.3359,1.0007,1.0839
2021-09-29,1.3426,0.9972,1.0822
2021-09-30,1.3559,1.0193,1.0342
2021-10-01,1.3403,1.0078,1.0254
2021-10-04,1.3568,1.0264,1.0402
2021-10-05,1.3519,1.0193,1.0382
2021-10-06,1.3546,1.0229,1.0426
2021-10-07,1.3622,1.0246,1.0486
2021-10-08,1.3609,1.03,1.0518
2021-10-11,1.3528,1.0291,1.053
2021-10-12,1.3474,1.0282,1.0458
2021-10-13,1.364,1.0495,1.0634
2021-10-14,1.3604,1.053,1.0642
2021-10-15,1.36,1.0521,1.0686
2021-10-18,1.3631,1.0557,1.0642
2021-10-19,1.3962,1.0619,1.071
2021-10-20,1.4007,1.0619,1.0742
2021-10-21,1.3962,1.0548,1.0722
2021-10-22,1.4029,1.0636,1.0754
2021-10-25,1.4083,1.0627,1.0754
2021-10-26,1.4105,1.061,1.0698
2021-10-27,1.4203,1.0619,1.0742
2021-10-28,1.4141,1.0512,1.0722
2021-10-29,1.41,1.0459,1.0702
2021-11-01,1.4253,1.0592,1.075
2021-11-02,1.4355,1.0601,1.0958
2021-11-03,1.4405,1.0521,1.0882
2021-11-05,1.444,1.061,1.1038
2021-11-08,1.4579,1.0636,1.1186
2021-11-09,1.4445,1.053,1.1162
2021-11-10,1.4355,1.0495,1.1078
2021-11-11,1.4414,1.0477,1.117
2021-11-12,1.4329,1.0459,1.103
2021-11-15,1.4396,1.0521,1.1074
2021-11-16,1.4329,1.053,1.1058
2021-11-17,1.4405,1.0468,1.1034
2021-11-18,1.4521,1.0468,1.1058
2021-11-19,1.4525,1.045,1.1054
2021-11-22,1.4548,1.0468,1.1086
2021-11-23,1.4485,1.0424,1.1042
2021-11-24,1.4481,1.0424,1.0994
2021-11-25,1.436,1.0406,1.1026
2021-11-26,1.4118,1.0237,1.0846
2021-11-29,1.377,1.0051,1.0614
2021-11-30,1.3358,0.9732,1.019
2021-12-01,1.4033,0.9989,1.0454
2021-12-02,1.4109,1.0016,1.0482
2021-12-03,1.4074,1.0007,1.053
2021-12-06,1.4226,1.006,1.0642
2021-12-07,1.4337,1.0122,1.0686
2021-12-08,1.4306,1.0096,1.073
2021-12-09,1.4288,1.0051,1.075
2021-12-10,1.4266,1.006,1.0714
2021-12-13,1.4239,1.0016,1.0622
2021-12-14,1.4239,1.0034,1.0658
2021-12-15,1.4266,1.0007,1.0674
2021-12-16,1.4458,1.0087,1.0814
2021-12-17,1.4507,1.0078,1.0782
2021-12-20,1.4378,0.9927,1.0658
2021-12-21,1.4373,0.9936,1.0662
2021-12-22,1.4481,0.998,1.0694
2021-12-23,1.4534,1.0025,1.0694
2021-12-24,1.4583,1.0051,1.0758
2021-12-27,1.4534,1.0034,1.0694
2021-12-28,1.4646,1.0122,1.0762
2021-12-29,1.4659,1.014,1.0822
2021-12-30,1.4606,1.0087,1.0802
2021-12-31,1.4573,0.9724,1.1173
2022-01-03,1.4631,0.9724,1.1185
2022-01-04,1.5041,0.998,1.1443
2022-01-05,1.4831,0.9877,1.1418
2022-01-06,1.509,0.9963,1.1505
2022-01-07,1.5336,1.0133,1.175
2022-01-10,1.5648,1.0321,1.2111
2022-01-11,1.5804,1.0329,1.2182
2022-01-12,1.5844,1.0423,1.2228
2022-01-13,1.584,1.044,1.212
2022-01-14,1.6009,1.0517,1.2431
2022-01-17,1.6063,1.0492,1.2535
2022-01-18,1.6027,1.0449,1.2452
2022-01-19,1.6032,1.0432,1.2414
2022-01-20,1.6058,1.0492,1.2585
2022-01-21,1.5862,1.05,1.2614
2022-01-24,1.5911,1.0492,1.2464
2022-01-25,1.5706,1.0364,1.2348
2022-01-26,1.5755,1.0534,1.2468
2022-01-27,1.5733,1.056,1.2514
2022-01-28,1.5536,1.0594,1.2439
2022-01-31,1.5706,1.0637,1.2444
2022-02-03,1.5929,1.0909,1.2876
2022-02-04,1.604,1.0918,1.3
2022-02-07,1.6277,1.1055,1.3258
2022-02-08,1.6322,1.12,1.3561
2022-02-09,1.65,1.1276,1.3623
2022-02-10,1.6442,1.1293,1.3515
2022-02-11,1.6621,1.137,1.354
2022-02-14,1.6598,1.1379,1.3582
2022-02-15,1.6299,1.131,1.3573
2022-02-16,1.642,1.143,1.3602
2022-02-17,1.6299,1.1438,1.3648
2022-02-18,1.6264,1.1319,1.3528
2022-02-21,1.629,1.1387,1.3565
2022-02-22,1.6174,1.1225,1.3374
2022-02-23,1.6286,1.0713,1.3449
2022-02-24,1.5505,1.0236,1.2772
2022-02-25,1.5594,1.0108,1.2697
2022-02-28,1.509,0.9954,1.2423
2022-03-01,1.5358,1.0005,1.261
2022-03-02,1.4871,0.986,1.2398
2022-03-03,1.4827,0.9963,1.2402
2022-03-04,1.4546,0.9912,1.2265
2022-03-07,1.4238,0.9792,1.2095
2022-03-08,1.3934,0.9656,1.1742
2022-03-09,1.4394,0.9792,1.2174
2022-03-10,1.4675,0.9997,1.2444
2022-03-11,1.484,0.9997,1.251
2022-03-14,1.4796,0.998,1.2502
2022-03-15,1.5121,0.998,1.268
2022-03-16,1.5425,1.0176,1.3125
2022-03-17,1.5492,1.0355,1.3332
2022-03-18,1.551,1.0261,1.332
2022-03-21,1.5706,1.0372,1.3374
2022-03-22,1.5634,1.0347,1.3345
2022-03-23,1.5697,1.0406,1.3249
2022-03-24,1.5902,1.0492,1.3303
2022-03-25,1.5884,1.0534,1.3353
2022-03-28,1.6134,1.0585,1.3449
2022-03-29,1.6049,1.0568,1.3357
2022-03-30,1.6121,1.0619,1.342
2022-03-31,1.6321,1.0771,1.2482
2022-04-01,1.6194,1.0788,1.2458
2022-04-04,1.6184,1.0736,1.238
2022-04-05,1.6358,1.0762,1.2462
2022-04-06,1.6285,1.0727,1.2377
2022-04-07,1.6093,1.0666,1.2377
2022-04-08,1.5656,1.0614,1.231
2022-04-11,1.551,1.0562,1.2279
2022-04-12,1.5141,1.0449,1.2123
2022-04-13,1.5296,1.0492,1.2049
2022-04-14,1.5251,1.0466,1.1991
2022-04-18,1.5032,1.0405,1.1804
2022-04-19,1.5032,1.0353,1.1862
2022-04-20,1.5141,1.0527,1.2127
2022-04-21,1.521,1.051,1.2143
2022-04-22,1.5324,1.0536,1.2135
2022-04-25,1.5214,1.0431,1.1998
2022-04-26,1.505,1.0362,1.1956
2022-04-27,1.4986,1.0327,1.1913
2022-04-28,1.5037,1.0405,1.1749
2022-04-29,1.5451,1.0779,1.1691
2022-05-04,1.551,1.0719,1.1788
2022-05-05,1.5305,1.0745,1.1655
2022-05-06,1.5064,1.0388,1.1523
2022-05-09,1.4986,1.0336,1.1402
2022-05-10,1.4781,1.0214,1.1215
2022-05-11,1.454,1.0284,1.1102
2022-05-12,1.4148,1.0179,1.0946
2022-05-13,1.4226,1.0188,1.1106
2022-05-17,1.4139,1.0214,1.116
2022-05-18,1.4212,1.0284,1.1262
2022-05-19,1.4071,1.0118,1.1114
2022-05-20,1.4212,1.0223,1.1468
2022-05-23,1.3984,1.0197,1.139
2022-05-24,1.3893,1.0092,1.139
2022-05-25,1.3893,1.0057,1.1238
2022-05-26,1.4135,1.0144,1.1347
2022-05-27,1.4167,1.0179,1.1453
2022-05-30,1.4198,1.0197,1.1437
2022-05-31,1.4094,1.0292,1.1503
2022-06-01,1.4217,1.0362,1.132
2022-06-02,1.4144,1.0284,1.1266
2022-06-03,1.4121,1.0318,1.1273
2022-06-06,1.3989,1.0318,1.1199
2022-06-07,1.4034,1.0353,1.1156
2022-06-08,1.3898,1.0344,1.1071
2022-06-09,1.3829,1.0231,1.0934
2022-06-10,1.3725,1.0101,1.079
2022-06-13,1.362,0.9962,1.0607
2022-06-14,1.3583,0.9944,1.056
2022-06-15,1.3634,0.997,1.0505
2022-06-16,1.362,0.9988,1.0517
2022-06-17,1.3615,0.9936,1.0459
2022-06-20,1.3624,0.9918,1.0463
2022-06-21,1.3779,1.0005,1.0467
2022-06-22,1.3647,0.9883,1.0377
2022-06-23,1.3597,0.9857,1.0311
2022-06-24,1.3579,0.9857,1.0291
2022-06-27,1.3761,0.9909,1.035
2022-06-28,1.3734,0.997,1.0326
