Date,MXWD.Index,ES1.Index,BCOM.Index,CO1.Comdty,HG1.Comdty,VIX.Index,USOSFRF.Curncy,USOSFR1.Curncy,USGG2YR.Index,USGG5YR.Index,USGG10YR.Index,USGG30YR.Index,GDBR10.Index,GJGB10.Index,GCNY10YR.Index,DXY.Index,EURUSD.Curncy,USDJPY.Curncy,SOFRRATE.Index,GCNY2YR.Index,EUSA2.BGN.Curncy,GJGB2.Index,CCSWO2.BGN.Curncy,STI.Index,MXWO.Index,MXEF.Index
2010-11-04,326.91,1218.5,152.1576,88,391.2,18.52,0.21095,0.2091,0.3276,1.0308,2.489,4.0713,2.396,0.925,3.79,75.882,1.4207,80.75,,2.48,1.565,0.141,2.89,3240.31,1263.41,1151.08
2010-11-05,327.39,1222,153.2126,88.11,394.85,18.26,0.22095,0.2231,0.3671,1.0915,2.5304,4.1192,2.417,0.936,3.82,76.548,1.4032,81.26,,2.44,1.5775,0.144,2.89,,1264.73,1155.94
2010-11-08,326.57,1220,153.7981,88.46,395.65,18.29,0.2097,0.2241,0.3988,1.114,2.5502,4.1201,2.39,0.964,3.82,77.027,1.392,81.18,,2.45,1.592,0.145,2.81,3300.4,1261.37,1154.18
2010-11-09,326.01,1211,155.874,88.33,404.3,19.08,0.2072,0.2281,0.4387,1.2467,2.6558,4.2466,2.407,0.98,3.85,77.443,1.3773,81.69,,2.43,1.626,0.145,2.91,3313.61,1258.77,1154.62
2010-11-10,323.88,1214,154.1853,88.96,396.9,18.47,0.2082,0.2291,0.4229,1.198,2.6286,4.2311,2.441,1,3.81,77.634,1.3783,82.28,,2.48,1.619,0.145,2.97,3289.24,1250.41,1147.95
2010-11-11,323.02,1211,153.7357,88.81,402.25,18.64,0.2092,0.2411,0.4231,1.2076,2.6447,4.243,2.435,1.01,3.97,78.217,1.3667,82.49,,2.57,1.639,0.149,3.03,3293.39,1248.13,1138.84
2010-11-12,319.7,1195.5,147.7965,86.34,389.35,20.61,0.21395,0.2491,0.5036,1.3645,2.7871,4.2844,2.512,1.003,3.9,78.082,1.3691,82.53,,2.59,1.666,0.154,3.02,3252,1236.35,1121.17
2010-11-15,319.24,1195.75,148.8645,86.7,392.5,20.2,0.21745,0.2581,0.5358,1.526,2.9593,4.4153,2.563,1.055,3.92,78.518,1.3587,83.07,,2.54,1.675,0.16,3.06,3236.8,1235.37,1115.05
2010-11-16,313.59,1174.75,143.1461,84.73,372.75,22.58,0.2162,0.2521,0.4957,1.4666,2.84,4.2648,2.622,1.036,3.85,79.21,1.3489,83.29,,2.53,1.67,0.155,3.03,3212.1,1212.56,1100.57
2010-11-17,313.77,1177.5,143.1195,83.28,372.95,21.76,0.2172,0.2431,0.4798,1.4667,2.8766,4.2853,2.601,1.065,3.89,79.084,1.3529,83.18,,2.58,1.6695,0.16,3.05,,1214.57,1093.82
2010-11-18,318.81,1197.75,146.5572,85.05,383.1,18.75,0.2167,0.2461,0.4961,1.4966,2.895,4.2807,2.704,1.115,3.88,78.617,1.3643,83.52,,2.51,1.693,0.166,3.07,3215.22,1234.12,1110.98
2010-11-19,319.12,1198.25,145.1012,84.34,383.35,18.04,0.22145,0.2511,0.5047,1.5169,2.8713,4.2444,2.703,1.071,3.81,78.504,1.3673,83.55,,2.6,1.697,0.165,3.26,3197.37,1235.33,1112.02
2010-11-22,318.31,1198,144.9981,83.96,375.15,18.37,0.2197,0.2501,0.4642,1.4177,2.8019,4.2048,2.65,1.134,3.86,78.682,1.3627,83.33,,2.61,1.6395,0.169,3.27,3190.92,1231.42,1113.65
2010-11-23,312.75,1178.25,145.1331,83.25,370.25,20.63,0.21895,0.2396,0.4529,1.3946,2.7729,4.1901,2.552,1.135,3.94,79.681,1.3367,83.16,,2.68,1.587,0.17,3.27,3126.3,1210.65,1090.01
2010-11-24,315.52,1196.5,147.0931,85.84,375.55,19.56,0.22645,0.2556,0.5315,1.5609,2.912,4.2797,2.711,1.134,3.9,79.867,1.3335,83.54,,2.63,1.621,0.17,3.29,3137.01,1221.91,1096.72
2010-11-25,316.02,,,86.1,,,0.2282,0.2636,0.5315,1.5641,2.9085,4.275,2.712,1.16,3.99,79.73,1.336,83.6,,2.7,1.615,0.175,3.4,3159.23,1223.73,1099.06
2010-11-26,312.33,1183.25,146.3423,85.58,375.1,22.22,0.2342,0.2521,0.5079,1.5281,2.8663,4.2093,2.734,1.195,3.99,80.357,1.3242,84.1,,2.78,1.6065,0.204,3.55,3158.08,1210.36,1081.06
2010-11-29,310.2,1186.5,146.7156,87.34,375.8,21.53,0.2192,0.2496,0.5079,1.502,2.8205,4.1401,2.757,1.183,4.02,80.835,1.3125,84.26,,2.77,1.61725,0.21,3.46,3158.21,1200.86,1080.69
2010-11-30,308.38,1179.5,146.7299,85.92,382.3,23.54,0.2387,0.2721,0.4528,1.4661,2.7968,4.1104,2.67,1.194,4.01,81.195,1.2983,83.69,,2.78,1.553,0.2,3.39,3144.7,1193.56,1075.85
2010-12-01,314.39,1204.5,150.7229,88.87,394.6,21.36,0.2327,0.2636,0.5315,1.6367,2.9642,4.2397,2.78,1.154,3.98,80.713,1.3139,84.19,,3.12,1.585,0.191,3.34,3181.94,1216.68,1097.5
2010-12-02,319.66,1222.75,151.8226,90.69,397.7,19.39,0.2362,0.2706,0.5395,1.6698,2.9885,4.2545,2.819,1.21,3.9,80.303,1.3209,83.82,,3.1,1.587,0.193,3.36,3197.96,1237.41,1114.03
2010-12-03,322.13,1223.5,153.8095,91.42,399.5,18.01,0.2232,0.2496,0.4683,1.6141,3.0055,4.3143,2.857,1.215,3.89,79.377,1.3414,82.53,,3.1,1.57038,0.194,3.32,3172.44,1247.15,1121.78
2010-12-06,321.78,1222,154.2106,91.45,400.4,18.02,0.2157,0.2331,0.4207,1.5155,2.9201,4.2397,2.853,1.165,3.92,79.571,1.3308,82.66,,3.09,1.537,0.187,3.18,3181.41,1244.75,1126.43
2010-12-07,322.97,1223.25,153.5708,91.39,404.4,17.99,0.2147,0.2471,0.5318,1.7236,3.1257,4.3674,2.948,1.178,3.91,79.857,1.3261,83.49,,3.09,1.591,0.189,3.21,3191.88,1249.36,1130.48
2010-12-08,321.74,1228.75,154.2075,90.77,409.45,17.74,0.2242,0.2771,0.6275,1.8806,3.2723,4.4561,3.014,1.25,3.86,79.997,1.3262,84.04,,3.08,1.642,0.21,3.3,3202.8,1246.56,1115.25
2010-12-09,322.83,1233,153.8604,90.99,408.15,17.25,0.2157,0.2741,0.6197,1.8875,3.2037,4.398,2.947,1.267,3.87,80.069,1.3239,83.76,,3.1,1.679,0.226,3.38,3210.2,1251.22,1116.56
2010-12-10,323.94,1241,153.4196,90.48,410.5,17.61,0.2182,0.2796,0.6363,1.9826,3.319,4.4289,2.954,1.205,3.91,80.07,1.3226,83.95,,3.09,1.738,0.227,3.3,3185.42,1256.52,1114.79
2010-12-13,326.22,1241.25,155.9916,91.19,419.95,17.55,0.2102,0.2726,0.5802,1.8752,3.275,4.4076,2.976,1.256,3.89,79.284,1.3391,83.39,,3.07,1.702,0.238,3.32,3182.32,1265.32,1122.85
2010-12-14,326.99,1241.75,155.465,91.21,420.15,17.61,0.2232,0.2781,0.6528,2.0679,3.4727,4.5288,3.026,1.255,3.88,79.367,1.3378,83.66,,3.1,1.7515,0.236,3.29,3176.91,1267.7,1128.89
2010-12-15,324.86,1237,154.6124,92.2,412.65,17.94,0.2252,0.2891,0.6691,2.1193,3.5318,4.5947,3.03,1.265,3.85,80.261,1.3214,84.24,,3.1,1.749,0.235,3.35,3147.2,1259.68,1120.29
2010-12-16,324.6,1243.5,153.511,91.71,411.05,17.39,0.2242,0.2871,0.637,2.0245,3.4224,4.5338,3.065,1.279,3.84,80.181,1.3244,83.91,,3.1,1.735,0.225,3.33,3147.67,1260.04,1111.85
2010-12-17,324.26,1242.35,155.1857,91.67,415.3,16.11,0.2222,0.2791,0.6052,1.9544,3.3279,4.4367,3.029,1.201,3.86,80.373,1.3188,83.98,,3.1,1.741,0.207,3.3,3153.01,1257.84,1115.42
2010-12-20,324.52,1241.25,156.967,92.74,420.05,16.41,0.2237,0.2771,0.5972,1.9479,3.3358,4.4415,2.967,1.19,3.84,80.628,1.3131,83.77,,3.12,1.74,0.205,3.22,3132.96,1259.82,1111.01
2010-12-21,327.6,1250.75,157.8518,93.2,427.05,16.49,0.2232,0.2776,0.6055,1.9449,3.3031,4.4183,2.986,1.183,3.83,80.718,1.31,83.75,,3.11,1.72,0.214,3.28,3139.85,1271.28,1124.34
2010-12-22,328.23,1254.5,158.6797,93.65,426.9,15.45,0.2257,0.2811,0.63,2.0028,3.3458,4.4464,2.952,1.149,3.83,80.727,1.31,83.57,,3.15,1.674,0.22,3.27,3144.31,1273.73,1126.49
2010-12-23,328.23,1253,158.8899,94.25,425.2,16.47,0.2222,0.2861,0.6554,2.0485,3.3892,4.4698,2.977,1.149,3.83,80.522,1.3114,82.91,,3.17,1.661,0.222,3.3,3137.78,1273.48,1127.78
2010-12-24,328.4,,,93.77,,,0.2272,0.2881,0.6474,2.0556,3.3933,4.4698,2.982,1.161,3.83,80.474,1.3122,82.88,,3.23,1.6545,0.231,3.32,3143.8,1274.42,1126.83
2010-12-27,328,1253.25,159.0601,93.85,427.5,17.67,0.2282,0.2831,0.6394,2.0219,3.3294,4.4019,3.031,1.17,3.87,80.366,1.3165,82.81,,3.34,1.659,0.216,3.36,3159.36,1272.94,1124.96
2010-12-28,328.61,1254,160.5842,94.38,432.4,17.52,0.2272,0.2901,0.7433,2.145,3.4795,4.5319,2.976,1.141,3.93,80.365,1.3115,82.38,,3.31,1.654,0.21,3.41,3183.7,1275.54,1125.9
2010-12-29,329.84,1255.75,160.6539,94.14,430.9,17.28,0.2212,0.2646,0.6329,2.0292,3.3489,4.4309,3.018,1.169,3.93,79.796,1.3225,81.62,,3.41,1.585,0.206,3.39,3207.91,1279.09,1136.89
2010-12-30,329.66,1254.5,159.6898,93.09,436.25,17.52,0.2232,0.2606,0.6408,2.0622,3.3646,4.4231,2.959,1.128,3.9,79.521,1.3291,81.53,,3.3,1.5855,0.183,3.38,3212.46,1276.69,1145.79
2010-12-31,330.64,1253,162.3929,94.75,444.7,17.75,0.2222,0.2561,0.5934,2.006,3.2935,4.3341,2.963,1.128,3.91,79.028,1.3384,81.12,,3.4,1.5505,0.18,3.36,3190.04,1280.07,1151.38
2011-01-03,332.87,1265.25,162.444,94.84,445.75,17.61,0.2212,0.2551,0.5933,2.0026,3.3324,4.3971,2.922,1.13,,79.127,1.3361,81.74,,,1.5325,0.18,3.36,3235.77,1287.94,1163.5
2011-01-04,333.22,1265.25,160.0123,93.53,436.9,17.38,0.2207,0.2616,0.6171,2.0059,3.3287,4.4106,2.891,1.17,3.88,79.444,1.3308,82.04,,3.4,1.574,0.185,3.35,3250.29,1289.26,1165.05
2011-01-05,332.15,1271.75,160.7289,95.5,440.8,17.02,0.22245,0.2886,0.7045,2.1383,3.4654,4.5439,2.938,1.164,3.86,80.258,1.3149,83.25,,3.37,1.64675,0.179,3.32,3254.25,1285.14,1160.98
2011-01-06,331.58,1270.25,158.9091,94.52,432.95,17.4,0.2272,0.2921,0.6648,2.0652,3.3932,4.5112,2.913,1.221,3.83,80.791,1.3003,83.33,,3.32,1.638,0.19,3.39,3279.7,1283.66,1154.99
2011-01-07,330.76,1267.5,157.8586,93.33,428.25,17.14,0.2167,0.2611,0.5931,1.9593,3.3237,4.4846,2.869,1.205,3.86,81.012,1.2907,83.15,,3.32,1.6095,0.182,3.38,3261.35,1281.41,1147.14
2011-01-10,329.04,1265.5,158.7072,95.7,426.45,17.54,0.21145,0.2476,0.5691,1.913,3.2832,4.4611,2.87,1.205,3.85,80.881,1.2951,82.71,,3.29,1.6235,0.181,3.42,3229.27,1275.61,1136.2
2011-01-11,330.79,1270.5,160.3728,97.61,434.9,16.89,0.21395,0.2576,0.585,1.9624,3.3396,4.4876,2.925,1.195,3.86,80.846,1.2974,83.24,,3.27,1.633,0.175,3.43,3241.49,1282.23,1143.14
2011-01-12,335.19,1283.5,162.6079,98.12,441.15,16.24,0.21195,0.2546,0.6009,1.9788,3.365,4.531,3.052,1.18,3.88,80.031,1.3131,83,,3.28,1.6845,0.18,3.43,3244.94,1298.46,1163.07
2011-01-13,336.72,1281.25,161.8781,98.06,437.7,16.39,0.2067,0.2471,0.5768,1.8995,3.2972,4.4984,3.044,1.195,3.9,79.191,1.3364,82.81,,3.25,1.80413,0.185,3.48,3255.87,1305.34,1163.03
2011-01-14,337.42,1289.5,161.6715,98.68,441.2,15.46,0.2047,0.2491,0.5685,1.9188,3.3231,4.5301,3.028,1.205,3.9,79.162,1.3388,82.87,,3.25,1.821,0.19,3.49,3245.96,1309,1160.03
2011-01-17,336.85,,,97.43,,,0.2047,0.2471,0.5765,1.9253,3.3291,4.5281,3.038,1.21,3.95,79.337,1.3294,82.68,,3.24,1.818,0.19,3.59,3238.63,1307.42,1154.55
2011-01-18,338.97,1294.75,162.0757,97.8,442.8,15.87,0.20495,0.2471,0.5845,1.9517,3.3663,4.563,3.115,1.23,3.99,78.962,1.3387,82.56,,3.25,1.838,0.2,3.63,3249.58,1316.17,1159
2011-01-19,337.42,1278.5,161.8292,98.16,437,17.31,0.2012,0.2381,0.5683,1.9318,3.339,4.5271,3.105,1.269,3.97,78.64,1.3473,82.02,,3.26,1.83,0.201,3.6625,3241.96,1308.81,1161.19
2011-01-20,333.65,1276.25,160.9676,96.58,427.2,17.99,0.2037,0.2521,0.625,2.0447,3.4488,4.6093,3.163,1.214,4,78.823,1.3473,83.01,,3.27,1.911,0.191,3.68,3205.48,1295.09,1143.16
2011-01-21,335.05,1279.75,161.9116,97.6,430.9,18.47,0.19945,0.2486,0.6087,2.0112,3.4042,4.565,3.176,1.218,4,78.213,1.3621,82.57,,3.29,1.942,0.19,3.75,3184.6,1302.54,1136.65
2011-01-24,337.19,1288.5,160.8751,96.61,434.85,17.65,0.19795,0.2506,0.625,2.0078,3.4044,4.557,3.15,1.239,4.01,78.05,1.3638,82.53,,3.29,1.905,0.2,3.68,3185.76,1312.18,1136.69
2011-01-25,336.88,1287.5,158.1179,95.25,422.6,17.59,0.1997,0.2461,0.576,1.9378,3.3284,4.4896,3.144,1.259,4.01,78.002,1.3681,82.25,,3.31,1.897,0.205,3.74,3181.15,1310.93,1135.92
2011-01-26,338.79,1293.5,160.4835,97.91,426.7,16.64,0.20195,0.2476,0.625,1.9843,3.4146,4.5861,3.185,1.24,3.98,77.898,1.3713,82.17,,3.32,1.95,0.203,3.71,3220.78,1318.32,1142.49
2011-01-27,339.39,1295.75,159.4605,97.39,433.85,16.15,0.1837,0.2291,0.5778,1.9802,3.3873,4.5691,3.206,1.235,4.02,77.727,1.3734,82.92,,3.32,1.9765,0.2,3.76,3219.83,1321.14,1141.82
2011-01-28,334.54,1271.5,161.29,99.42,437.3,20.04,0.19095,0.2261,0.5385,1.9144,3.3214,4.5282,3.148,1.224,4.02,78.133,1.3611,82.12,,3.35,1.9835,0.205,3.87,3229.69,1302.13,1126.29
2011-01-31,335.58,1282.5,163.9999,101.01,445.85,19.53,0.19595,0.2326,0.562,1.9407,3.3704,4.5711,3.155,1.219,4.02,77.735,1.3694,82.04,,3.34,2.013,0.205,3.84,3179.72,1308.08,1119.08
2011-02-01,340.98,1302.75,164.5835,101.74,454.7,17.63,0.19795,0.2441,0.6013,2.0132,3.4394,4.6165,3.221,1.236,4.03,77.067,1.3829,81.35,,3.34,2.0375,0.206,3.75,3184.74,1330.27,1130.74
2011-02-02,341.72,1300,165.3377,102.34,454.4,17.3,0.2002,0.2611,0.6566,2.0927,3.4771,4.6196,3.259,1.231,,77.158,1.3811,81.55,,,2.079,0.205,3.75,3211.12,1332.77,1135.32
2011-02-03,341,1303.25,164.2549,101.76,454.45,16.69,0.20395,0.2711,0.7042,2.176,3.5488,4.6645,3.216,1.246,,77.748,1.3634,81.63,,,1.992,0.21,3.75,,1329.93,1133.12
2011-02-04,341.25,1307.25,163.9771,99.83,457.95,15.93,0.2047,0.2836,0.7444,2.2601,3.6356,4.7275,3.261,1.29,,78.044,1.3581,82.18,,,2.065,0.215,3.75,3211.12,1331.65,1129.69
2011-02-07,342.92,1315.75,162.7616,99.25,457.5,16.28,0.2052,0.2881,0.7606,2.2636,3.6299,4.6965,3.253,1.295,,78.029,1.3583,82.33,,,2.029,0.225,3.75,3192.18,1339.44,1128.27
2011-02-08,344.63,1321.75,162.8766,99.92,457.4,15.81,0.20895,0.3096,0.8488,2.3987,3.7373,4.7652,3.255,1.324,,77.999,1.3625,82.36,,,2.08888,0.23,3.75,3185.36,1347.36,1126.94
2011-02-09,342.85,1319.25,163.8046,101.82,452.4,15.87,0.20595,0.2981,0.793,2.3278,3.6465,4.711,3.306,1.339,4.11,77.641,1.3733,82.36,,3.35,2.09375,0.245,4.06,3150.56,1342.34,1110.32
2011-02-10,341.02,1318.75,163.2628,100.87,454.35,16.09,0.2047,0.3011,0.8334,2.3889,3.6928,4.7642,3.301,1.314,4.13,78.25,1.3603,83.23,,3.38,2.106,0.245,4,3103.39,1337.85,1089.28
2011-02-11,341.79,1327.25,162.4584,101.43,453.6,15.69,0.2062,0.3011,0.8342,2.3556,3.6288,4.6876,3.294,1.315,4.13,78.46,1.3554,83.43,,3.37,2.07225,0.245,4.01,3077.27,1340.99,1091.16
2011-02-14,343.22,1327.75,162.9754,103.08,462.85,15.95,0.2002,0.3016,0.8426,2.3558,3.6194,4.6711,3.296,1.314,4.14,78.614,1.3489,83.32,,3.38,2.067,0.241,3.92,3104.42,1344.83,1105.58
2011-02-15,343.04,1326.25,161.6437,101.64,453.6,16.37,0.20345,0.3041,0.8186,2.3255,3.6044,4.6615,3.282,1.309,4.06,78.573,1.3487,83.77,,3.34,2.059,0.24,4,3080.66,1344.27,1104.1
2011-02-16,344.94,1333,161.7192,103.78,447,16.72,0.1972,0.2941,0.827,2.346,3.6193,4.6798,3.237,1.355,4.07,78.223,1.3569,83.68,,3.34,2.035,0.254,4.05,3094.72,1352.03,1108.58
2011-02-17,346.78,1337.75,163.0455,102.59,448.4,16.59,0.1927,0.2726,0.7624,2.2683,3.5725,4.6682,3.183,1.345,4.07,77.995,1.3609,83.31,,3.34,1.989,0.245,4.03,3082.83,1359.68,1111.92
2011-02-18,347.83,1342.5,162.9797,102.52,448.2,16.43,0.1897,0.2631,0.7469,2.2688,3.5799,4.6836,3.254,1.309,4.05,77.664,1.3693,83.18,,3.32,2.0375,0.236,4.12,3086.92,1362.62,1122.01
2011-02-21,346.76,,,105.74,,,0.1902,0.2541,0.7553,2.269,3.5874,4.6836,3.184,1.318,4.06,77.689,1.3678,83.14,,3.33,2.046,0.24,4.14,3070.6,1358.1,1120.48
2011-02-22,341.57,1314.5,161.8695,105.78,434.7,20.8,0.18995,0.2571,0.6902,2.134,3.4533,4.6031,3.146,1.284,4.06,77.768,1.365,82.77,,3.34,2.093,0.23,4.02,3019.12,1338.12,1101.66
2011-02-23,339.52,1305.5,163.4702,111.25,427.55,22.13,0.18795,0.2486,0.7433,2.1711,3.4848,4.5822,3.14,1.255,4.06,77.409,1.3749,82.51,,3.35,2.114,0.23,3.96,3001.85,1329.9,1096
2011-02-24,338.53,1302.75,162.3528,111.36,432.65,21.32,0.18695,0.2471,0.7354,2.1913,3.4477,4.5417,3.131,1.235,4.03,77.057,1.38,81.89,,3.35,2.103,0.234,3.9,2973.08,1327.06,1087.1
2011-02-25,342.19,1318.75,165.3397,112.14,443.6,19.22,0.1842,0.24435,0.7117,2.1615,3.4125,4.496,3.152,1.253,3.98,77.275,1.3754,81.68,,3.33,2.08475,0.251,3.86,3025.16,1341.3,1099.46
2011-02-28,344.82,1326,166.1437,111.8,447.8,18.35,0.1842,0.2381,0.6802,2.1382,3.4272,4.5007,3.17,1.264,4.03,76.889,1.3806,81.78,,3.33,2.0965,0.25,3.86,3010.51,1351.65,1107.77
2011-03-01,342.61,1301,166.9841,115.42,449.05,21.01,0.18745,0.2346,0.6408,2.0952,3.3921,4.4794,3.179,1.285,3.96,77.049,1.3777,81.86,,3.31,2.09125,0.251,3.92,3067.6,1340.89,1112.15
2011-03-02,342,1305.75,167.8785,116.35,448,20.7,0.18645,0.2451,0.6883,2.1715,3.4697,4.5661,3.197,1.275,3.95,76.671,1.3866,81.87,,3.31,2.126,0.241,3.95,3027.51,1337.94,1113.31
2011-03-03,345.7,1329.75,168.255,114.79,447.5,18.6,0.1882,0.2661,0.7598,2.2815,3.5554,4.6191,3.326,1.299,3.96,76.483,1.3969,82.45,,3.3,2.294,0.241,3.95,3037.35,1352.05,1127.45
2011-03-04,345.34,1320.25,169.2792,115.97,447.2,19.06,0.1822,0.2421,0.6807,2.1815,3.49,4.5963,3.273,1.305,3.98,76.4,1.3987,82.32,,3.31,2.28325,0.241,3.91,3061.31,1348.44,1138.47
2011-03-07,342.96,1309,168.4538,115.04,431.3,20.66,0.18445,0.2451,0.6967,2.1949,3.5123,4.6219,3.273,1.283,3.95,76.496,1.3968,82.24,,3.3,2.29625,0.232,3.85,3066.52,1338.87,1132.02
2011-03-08,343.59,1320,167.4094,113.06,432.5,19.82,0.18695,0.2561,0.7207,2.2116,3.5477,4.6632,3.305,1.3,3.95,76.798,1.3905,82.67,,3.3,2.3025,0.23,3.69,3103.84,1341.05,1135.77
2011-03-09,343.26,1315.5,166.7164,115.94,419.95,20.22,0.18495,0.2476,0.6889,2.1449,3.4675,4.6067,3.29,1.305,3.94,76.721,1.3909,82.74,,3.29,2.28475,0.235,3.62,3092.9,1339.58,1135.67
2011-03-10,336.68,1294.25,164.3951,115.43,418.45,21.88,0.1832,0.2381,0.633,2.0253,3.3584,4.4986,3.25,1.31,3.94,77.276,1.3798,82.98,,3.27,2.263,0.232,3.69,3075.44,1313.55,1115.69
2011-03-11,336.73,1306,163.349,113.84,419.5,20.08,0.1792,0.2416,0.641,2.055,3.4025,4.548,3.214,1.255,3.95,76.776,1.3903,81.84,,3.27,2.231,0.223,3.66,3043.49,1315.07,1108.52
2011-03-14,334.01,1295.5,163.1375,113.67,417.35,21.13,0.18245,0.2351,0.5928,1.9754,3.3563,4.5349,3.227,1.213,3.95,76.349,1.3992,81.63,,3.26,2.2175,0.187,3.56,3030.86,1301.31,1116.91
2011-03-15,326.49,1280,157.5752,108.52,412.5,24.32,0.1842,0.2316,0.6008,1.9654,3.303,4.4542,3.137,1.221,3.94,76.328,1.3998,80.72,,3.26,2.154,0.225,3.39,2946.08,1271.87,1092.65
2011-03-16,324.03,1258.75,157.7832,110.62,418.7,29.4,0.18395,0.2261,0.5445,1.8399,3.17,4.3553,3.09,1.229,3.92,76.681,1.39,79.59,,3.26,2.0445,0.236,3.45,2971,1260.15,1096.33
2011-03-17,328.18,1273.75,162.8822,114.9,433.6,26.37,0.18795,0.2371,0.5845,1.9119,3.255,4.4358,3.169,1.211,3.9,76.041,1.4021,78.89,,3.26,2.1525,0.232,3.37,2942.88,1279.69,1091.45
2011-03-18,330.12,1291,164.8079,113.93,432.95,24.44,0.1882,0.2421,0.5845,1.9351,3.2678,4.4166,3.188,1.215,3.9,75.718,1.4182,80.58,,3.26,2.2125,0.22,3.54,2935.78,1287.13,1098.6
2011-03-21,335.09,1293,165.5269,114.96,427.55,20.61,0.1972,0.2551,0.6331,2.028,3.3282,4.4514,3.233,1.215,3.91,75.401,1.4226,81.03,,3.26,2.2835,0.22,3.5813,2983.51,1307.42,1110.15
2011-03-22,336.29,1288.25,166.804,115.7,430.35,20.21,0.1972,0.2621,0.6494,2.0346,3.3263,4.4367,3.257,1.255,3.91,75.434,1.4196,80.97,,3.25,2.25625,0.22,3.63,3002.75,1311.01,1120.09
2011-03-23,336.56,1292,167.5835,115.55,441.85,19.17,0.2017,0.2601,0.6575,2.0513,3.3501,4.4477,3.236,1.225,3.92,75.794,1.4088,80.92,,3.26,2.23,0.221,3.55,3022.19,1311.62,1123.62
2011-03-24,339.77,1305.25,168.3446,115.72,441.4,18,0.1987,0.2751,0.6902,2.1081,3.4037,4.4826,3.245,1.214,3.92,75.656,1.4177,80.97,,3.25,2.263,0.211,3.52,3043.03,1324.04,1134.71
2011-03-25,340.54,1310,168.7355,115.59,440.85,17.91,0.2012,0.2861,0.7315,2.1551,3.4388,4.5002,3.28,1.225,3.92,76.217,1.4088,81.34,,3.25,2.286,0.206,3.51,3070.84,1325.85,1143.94
2011-03-28,339.38,1302.25,166.6232,114.8,434.05,19.44,0.19845,0.2911,0.7481,2.1753,3.4313,4.4946,3.291,1.246,3.93,76.128,1.4087,81.69,,3.26,2.29,0.205,3.53,3057.38,1321.61,1138.36
2011-03-29,340.04,1316.5,166.5502,115.16,433.75,18.16,0.1957,0.2941,0.8131,2.226,3.4872,4.5441,3.332,1.235,3.92,76.249,1.4113,82.48,,3.25,2.328,0.205,3.56,3056.95,1323.81,1142.56
2011-03-30,343.42,1324,166.5768,115.13,427.4,17.71,0.1902,0.2861,0.7816,2.2002,3.4349,4.502,3.339,1.25,3.91,76.118,1.4127,82.89,,3.23,2.302,0.201,3.6,3095.32,1335.98,1159.52
2011-03-31,343.64,1321,169.5579,117.36,430.75,17.74,0.19645,0.3001,0.8211,2.2766,3.4703,4.5076,3.354,1.26,,75.857,1.4158,83.13,,3.26,2.3525,0.21,3.63,3105.85,1334.93,1170.87
2011-04-01,345.66,1327.75,170.0157,118.7,425.85,17.4,0.1842,0.2806,0.7976,2.2367,3.4422,4.4853,3.372,1.285,3.92,75.833,1.4237,84.06,,3.22,2.373,0.217,3.62,3120.47,1341.45,1185.12
2011-04-04,346.91,1329.25,170.8514,121.06,425.5,17.5,0.1707,0.2626,0.7579,2.1868,3.4179,4.476,3.369,1.301,,75.912,1.4221,84.06,,,2.373,0.215,3.64,3140.62,1345.62,1193.13
2011-04-05,346.54,1326.75,171.2484,122.22,426.45,17.25,0.1927,0.2956,0.8136,2.2633,3.4795,4.5038,3.392,1.28,,75.882,1.4223,84.87,,,2.394,0.215,3.64,3146.75,1343.64,1194.83
2011-04-06,348.05,1329,171.4384,122.3,437,16.9,0.1817,0.2941,0.8297,2.3134,3.5452,4.5949,3.431,1.301,3.94,75.514,1.4331,85.49,,3.23,2.403,0.215,3.61,3170.33,1348.86,1203.47
2011-04-07,347.18,1328.5,171.4017,122.67,441.65,17.11,0.18045,0.2796,0.7819,2.27,3.5451,4.6159,3.422,1.316,3.93,75.585,1.4308,84.91,,3.22,2.386,0.211,3.64,3171.65,1345.2,1202.24
2011-04-08,348.72,1323.75,173.8811,126.65,450.15,17.87,0.1802,0.2826,0.8061,2.3068,3.5772,4.6417,3.481,1.325,3.92,75.066,1.4483,84.76,,3.22,2.45125,0.21,3.65,3187.31,1351.43,1206.03
2011-04-11,347.87,1319.5,172.8619,123.98,446,16.59,0.1832,0.2946,0.8222,2.3169,3.5847,4.6542,3.491,1.329,3.93,75.056,1.4436,84.6,,3.22,2.465,0.21,3.64,3160.44,1348.65,1200.24
2011-04-12,343.66,1308.25,169.2417,120.92,438.35,17.09,0.17545,0.2676,0.742,2.1998,3.4904,4.575,3.441,1.338,3.91,74.853,1.4477,83.58,,3.2,2.4095,0.206,3.59,3138,1333.85,1177.31
2011-04-13,345.07,1308.75,169.3991,122.88,429.45,16.92,0.1742,0.2661,0.7259,2.1698,3.4585,4.5429,3.435,1.324,3.91,74.98,1.4443,83.84,,3.21,2.397,0.206,3.59,3172.08,1338.75,1185.32
2011-04-14,344.45,1310.25,169.8973,122.36,428.4,16.27,0.18045,0.2881,0.7661,2.2265,3.4979,4.5485,3.428,1.298,3.89,74.685,1.4488,83.5,,3.18,2.421,0.21,3.66,3158.92,1336.54,1182.21
