Date,STI.Index
2019-08-19,10.06
2019-08-20,9.91
2019-08-21,9.93
2019-08-22,9.86
2019-08-23,9.76
2019-08-26,10.29
2019-08-27,10.35
2019-08-28,10.15
2019-08-29,10.64
2019-08-30,11.13
2019-09-02,10.95
2019-09-03,11.04
2019-09-04,11.8
2019-09-05,12.02
2019-09-06,11.88
2019-09-09,11.89
2019-09-10,11.96
2019-09-11,13.01
2019-09-12,12.34
2019-09-13,12.47
2019-09-16,12.2
2019-09-17,10.69
2019-09-18,10.56
2019-09-19,10.49
2019-09-20,10.39
2019-09-23,10.29
2019-09-24,10.35
2019-09-25,10.54
2019-09-26,10.48
2019-09-27,10.4
2019-09-30,10.39
2019-10-01,10.61
2019-10-02,11.38
2019-10-03,11.36
2019-10-04,10.5
2019-10-07,10.69
2019-10-08,10.66
2019-10-09,10.61
2019-10-10,10.32
2019-10-11,10.33
2019-10-14,10.35
2019-10-15,9.63
2019-10-16,9.67
2019-10-17,9.7
2019-10-18,9.76
2019-10-21,10.03
2019-10-22,9.08
2019-10-23,9.16
2019-10-24,9.35
2019-10-25,9.48
2019-10-29,9.34
2019-10-30,9.24
2019-10-31,9.38
2019-11-01,9.38
2019-11-04,9.21
2019-11-05,9.2
2019-11-06,8.66
2019-11-07,8.8
2019-11-08,9.13
2019-11-11,9.46
2019-11-12,9.46
2019-11-13,8.84
2019-11-14,8.69
2019-11-15,8.57
2019-11-18,8.53
2019-11-19,8.82
2019-11-20,8.56
2019-11-21,9.42
2019-11-22,9.62
2019-11-25,9.63
2019-11-26,9.69
2019-11-27,9.58
2019-11-28,9.66
2019-11-29,9.6
2019-12-02,9.37
2019-12-03,9.28
2019-12-04,9.23
2019-12-05,9.04
2019-12-06,9.11
2019-12-09,9.15
2019-12-10,9.2
2019-12-11,9
2019-12-12,9.27
2019-12-13,9.44
2019-12-16,9.38
2019-12-17,9.27
2019-12-18,9.02
2019-12-19,8.84
2019-12-20,8.62
2019-12-23,8.2
2019-12-24,7.83
2019-12-26,7.81
2019-12-27,7.78
2019-12-30,7.55
2019-12-31,7.34
2020-01-02,7.78
2020-01-03,6.99
2020-01-06,6.55
2020-01-07,7.07
2020-01-08,6.95
2020-01-09,6.93
2020-01-10,6.78
2020-01-13,6.76
2020-01-14,6.9
2020-01-15,6.86
2020-01-16,6.87
2020-01-17,6.79
2020-01-20,6.6
2020-01-21,7.2
2020-01-22,6.95
2020-01-23,7.22
2020-01-24,6.97
2020-01-28,8.75
2020-01-29,8.73
2020-01-30,8.79
2020-01-31,8.86
2020-02-03,9.49
2020-02-04,10.33
2020-02-05,11.18
2020-02-06,11.55
2020-02-07,12.47
2020-02-10,12.56
2020-02-11,12.64
2020-02-12,13.46
2020-02-13,13.17
2020-02-14,13.11
2020-02-17,13
2020-02-18,12.77
2020-02-19,12.89
2020-02-20,12.96
2020-02-21,13
2020-02-24,13.45
2020-02-25,13.41
2020-02-26,13.84
2020-02-27,13.62
2020-02-28,16.46
2020-03-02,16.45
2020-03-03,16.42
2020-03-04,16.41
2020-03-05,16.38
2020-03-06,17.07
2020-03-09,24.25
2020-03-10,25.14
2020-03-11,25.45
2020-03-12,27.42
2020-03-13,27.56
2020-03-16,30.46
2020-03-17,29.79
2020-03-18,29.22
2020-03-19,31.38
2020-03-20,35.19
2020-03-23,40.23
2020-03-24,44.45
2020-03-25,49.05
2020-03-26,48.98
2020-03-27,49.53
2020-03-30,50.76
2020-03-31,51.72
2020-04-01,51.76
2020-04-02,51.93
2020-04-03,52.18
2020-04-06,53.59
2020-04-07,55.5
2020-04-08,55.51
2020-04-09,55.21
2020-04-13,55.21
2020-04-14,55.94
2020-04-15,55.93
2020-04-16,55.98
2020-04-17,55.83
2020-04-20,52.87
2020-04-21,52.68
2020-04-22,52.51
2020-04-23,51.35
2020-04-24,51.2
2020-04-27,48.69
2020-04-28,48.41
2020-04-29,48.24
2020-04-30,45.85
2020-05-04,45.02
2020-05-05,37.87
2020-05-06,34.43
2020-05-08,29.77
2020-05-11,29.71
2020-05-12,29.52
2020-05-13,25.91
2020-05-14,25.56
2020-05-15,24.99
2020-05-18,25.01
2020-05-19,23.89
2020-05-20,22.07
2020-05-21,18.49
2020-05-22,19.26
2020-05-26,19.24
2020-05-27,19.27
2020-05-28,17.43
2020-05-29,17.18
2020-06-01,17.9
2020-06-02,19.33
2020-06-03,21.65
2020-06-04,20.82
2020-06-05,21.22
2020-06-08,21.54
2020-06-09,21.21
2020-06-10,21.04
2020-06-11,23.94
2020-06-12,24.07
2020-06-15,24.85
2020-06-16,24.49
2020-06-17,24.48
2020-06-18,24.41
2020-06-19,24.7
2020-06-22,24.62
2020-06-23,24.46
2020-06-24,24.39
2020-06-25,24.06
2020-06-26,24.1
2020-06-29,24.34
2020-06-30,23.9
2020-07-01,23.89
2020-07-02,24.03
2020-07-03,22.98
2020-07-06,23.05
2020-07-07,23.29
2020-07-08,23.26
2020-07-09,23.37
2020-07-13,23.14
2020-07-14,22.11
2020-07-15,19.87
2020-07-16,20.02
2020-07-17,19.29
2020-07-20,18.46
2020-07-21,18.59
2020-07-22,18.84
2020-07-23,16.13
2020-07-24,16.4
2020-07-27,14.39
2020-07-28,12.96
2020-07-29,12.97
2020-07-30,13.81
2020-08-03,14.34
2020-08-04,14.97
2020-08-05,15.14
2020-08-06,15.53
2020-08-07,15
2020-08-11,14.88
2020-08-12,14.68
2020-08-13,15.07
2020-08-14,14.97
2020-08-17,14.64
2020-08-18,14.49
2020-08-19,13.74
2020-08-20,13.9
2020-08-21,13.84
2020-08-24,13.87
2020-08-25,14
2020-08-26,14.07
2020-08-27,13.75
2020-08-28,13.82
2020-08-31,13.82
2020-09-01,13.86
2020-09-02,13.75
2020-09-03,13.24
2020-09-04,13.22
2020-09-07,12.76
2020-09-08,12.77
2020-09-09,12.72
2020-09-10,12.71
2020-09-11,11.7
2020-09-14,10.43
2020-09-15,9.72
2020-09-16,9.79
2020-09-17,9.21
2020-09-18,9.11
2020-09-21,9.19
2020-09-22,9.14
2020-09-23,8.48
2020-09-24,9
2020-09-25,9.5
2020-09-28,9.63
2020-09-29,9.69
2020-09-30,8.98
2020-10-01,9.99
2020-10-02,9.9
2020-10-05,9.94
2020-10-06,9.87
2020-10-07,9.56
2020-10-08,9.29
2020-10-09,9.33
2020-10-12,9.58
2020-10-13,9.73
2020-10-14,9.8
2020-10-15,10.18
2020-10-16,10.24
2020-10-19,10.26
2020-10-20,10.41
2020-10-21,10.37
2020-10-22,10.37
2020-10-23,10.34
2020-10-26,10.51
2020-10-27,10.36
2020-10-28,10.94
2020-10-29,11.62
2020-10-30,11.97
2020-11-02,11.97
2020-11-03,13.53
2020-11-04,13.12
2020-11-05,15.35
2020-11-06,15.41
2020-11-09,15.61
2020-11-10,18.6
2020-11-11,18.31
2020-11-12,18.28
2020-11-13,18.22
2020-11-16,18.5
2020-11-17,18.66
2020-11-18,18.65
2020-11-19,18.66
2020-11-20,18.84
2020-11-23,19.03
2020-11-24,19.15
2020-11-25,18.8
2020-11-26,18.97
2020-11-27,19.03
2020-11-30,19.9
2020-12-01,19.84
2020-12-02,19.88
2020-12-03,19.88
2020-12-04,19.69
2020-12-07,19.72
2020-12-08,19.15
2020-12-09,18.35
2020-12-10,18.02
2020-12-11,18.1
2020-12-14,17.51
2020-12-15,17.55
2020-12-16,15.9
2020-12-17,15.96
2020-12-18,15.87
2020-12-21,12.16
2020-12-22,12.42
2020-12-23,12.4
2020-12-24,12.4
2020-12-28,11.86
2020-12-29,11.47
2020-12-30,11.61
2020-12-31,11.89
2021-01-04,11.38
2021-01-05,10.74
2021-01-06,9.73
2021-01-07,10.51
2021-01-08,13.48
2021-01-11,13.54
2021-01-12,12.25
2021-01-13,12.26
2021-01-14,12.33
2021-01-15,12.32
2021-01-18,12.42
2021-01-19,12.24
2021-01-20,12.23
2021-01-21,12.23
2021-01-22,12.38
2021-01-25,12.58
2021-01-26,12.54
2021-01-27,12.57
2021-01-28,13.19
2021-01-29,13.23
2021-02-01,13.21
2021-02-02,13.35
2021-02-03,13.16
2021-02-04,13.41
2021-02-05,13.39
2021-02-08,13.57
2021-02-09,13.56
2021-02-10,13.47
2021-02-11,13.14
2021-02-15,13.08
2021-02-16,13.08
2021-02-17,13.2
2021-02-18,12.47
2021-02-19,8.96
2021-02-22,8.95
2021-02-23,9.04
2021-02-24,9.8
2021-02-25,10.83
2021-02-26,11.07
2021-03-01,11.29
2021-03-02,11.27
2021-03-03,11.59
2021-03-04,11.54
2021-03-05,11.23
2021-03-08,12.35
2021-03-09,12.32
2021-03-10,12.74
2021-03-11,12.09
2021-03-12,11.95
2021-03-15,11.87
2021-03-16,11.8
2021-03-17,11.8
2021-03-18,11.58
2021-03-19,11.62
2021-03-22,11.56
2021-03-23,11.56
2021-03-24,11.45
2021-03-25,11.43
2021-03-26,11.45
2021-03-29,11.48
2021-03-30,11.24
2021-03-31,11.53
2021-04-01,10.86
2021-04-05,10.93
2021-04-06,11
2021-04-07,10.92
2021-04-08,10.21
2021-04-09,9.71
2021-04-12,9.72
2021-04-13,9.72
2021-04-14,9.62
2021-04-15,9.58
2021-04-16,9.61
2021-04-19,8.09
2021-04-20,7.66
2021-04-21,7.98
2021-04-22,8.16
2021-04-23,8.05
2021-04-26,8.05
2021-04-27,8.06
2021-04-28,8.06
2021-04-29,7.69
2021-04-30,7.69
2021-05-03,8.38
2021-05-04,8.4
2021-05-05,8.79
2021-05-06,8.94
2021-05-07,9.16
2021-05-10,9.2
2021-05-11,9.76
2021-05-12,9.67
2021-05-14,11.47
2021-05-17,11.42
2021-05-18,13.13
2021-05-19,13.56
2021-05-20,13.57
2021-05-21,13.61
2021-05-24,13.6
2021-05-25,13.72
2021-05-27,13.84
2021-05-28,13.89
2021-05-31,13.85
2021-06-01,14.01
2021-06-02,14.13
2021-06-03,13.69
2021-06-04,13.38
2021-06-07,13.59
2021-06-08,13.56
2021-06-09,13.57
2021-06-10,13.59
2021-06-11,13.59
2021-06-14,13.59
2021-06-15,13.43
2021-06-16,13.82
2021-06-17,13.62
2021-06-18,13.49
2021-06-21,13.41
2021-06-22,13.35
2021-06-23,12.93
2021-06-24,12.77
2021-06-25,10.79
2021-06-28,10.55
2021-06-29,9.31
2021-06-30,9.45
2021-07-01,9.47
2021-07-02,9.45
2021-07-05,9.5
2021-07-06,10.38
2021-07-07,11.27
2021-07-08,11.62
2021-07-09,11.82
2021-07-12,11.71
2021-07-13,11.61
2021-07-14,11.68
2021-07-15,11.67
2021-07-16,11.48
2021-07-19,12.1
2021-07-21,12.07
2021-07-22,12.68
2021-07-23,12.67
2021-07-26,12.78
2021-07-27,12.59
2021-07-28,12.14
2021-07-29,12.68
2021-07-30,12.76
2021-08-02,12.49
2021-08-03,12.52
2021-08-04,12.87
2021-08-05,12.9
2021-08-06,12.9
2021-08-10,13.17
2021-08-11,12.89
2021-08-12,12.33
2021-08-13,12.44
2021-08-16,12.59
2021-08-17,12.81
2021-08-18,11.91
2021-08-19,11.78
2021-08-20,11.46
2021-08-23,11.29
2021-08-24,11.36
2021-08-25,11.17
2021-08-26,11.12
2021-08-27,11.38
2021-08-30,11.52
2021-08-31,11.76
2021-09-01,12.21
2021-09-02,11.51
2021-09-03,11.51
2021-09-06,11.56
2021-09-07,11.59
2021-09-08,12.17
2021-09-09,11.49
2021-09-10,11.82
2021-09-13,12.01
2021-09-14,12.01
2021-09-15,11.62
2021-09-16,11.65
2021-09-17,11.69
2021-09-20,11.47
2021-09-21,11.57
2021-09-22,11.6
2021-09-23,11.97
2021-09-24,11.91
2021-09-27,12.33
2021-09-28,12.44
2021-09-29,11.69
2021-09-30,11.65
2021-10-01,12.07
2021-10-04,12.52
2021-10-05,12.68
2021-10-06,12.79
2021-10-07,12.59
2021-10-08,12.47
2021-10-11,11.52
2021-10-12,11.1
2021-10-13,11.85
2021-10-14,11.84
2021-10-15,11.77
2021-10-18,11.76
2021-10-19,11.17
2021-10-20,11.18
2021-10-21,11.01
2021-10-22,10.72
2021-10-25,10.75
2021-10-26,10.43
2021-10-27,10.46
2021-10-28,10.61
2021-10-29,10.1
2021-11-01,10.07
2021-11-02,9.88
2021-11-03,9.77
2021-11-05,9.69
2021-11-08,9.23
2021-11-09,9.14
2021-11-10,9.25
2021-11-11,9.23
2021-11-12,8.4
2021-11-15,7.76
2021-11-16,7.32
2021-11-17,7.33
2021-11-18,7.23
2021-11-19,7.24
2021-11-22,7.24
2021-11-23,7.33
2021-11-24,6.15
2021-11-25,6.16
2021-11-26,8.13
2021-11-29,9.21
2021-11-30,11.54
2021-12-01,13.04
2021-12-02,13.03
2021-12-03,12.96
2021-12-06,13.07
2021-12-07,13.22
2021-12-08,13.13
2021-12-09,13.17
2021-12-10,13.17
2021-12-13,13.04
2021-12-14,12.94
2021-12-15,12.92
2021-12-16,12.79
2021-12-17,12.62
2021-12-20,12.96
2021-12-21,13.06
2021-12-22,13.03
2021-12-23,13.1
2021-12-24,13.1
2021-12-27,13.09
2021-12-28,13.38
2021-12-29,13.42
2021-12-30,13.44
2021-12-31,13.42
2022-01-03,13.47
2022-01-04,14.29
2022-01-05,14.36
2022-01-06,13.55
2022-01-07,12.87
2022-01-10,9.97
2022-01-11,8.67
2022-01-12,8.6
2022-01-13,8.59
2022-01-14,8.73
2022-01-17,8.64
2022-01-18,8.67
2022-01-19,8.64
2022-01-20,8.58
2022-01-21,8.34
2022-01-24,8.48
2022-01-25,9.23
2022-01-26,9.36
2022-01-27,9.24
2022-01-28,8.35
2022-01-31,8.33
2022-02-03,9.99
2022-02-04,10.01
2022-02-07,10.28
2022-02-08,10.45
2022-02-09,10.38
2022-02-10,10.38
2022-02-11,10.21
2022-02-14,10.27
2022-02-15,10.31
2022-02-16,9.67
2022-02-17,9.34
2022-02-18,9.48
2022-02-21,9.39
2022-02-22,10.04
2022-02-23,10.03
2022-02-24,14.84
2022-02-25,14.93
2022-02-28,15.53
2022-03-01,15.9
2022-03-02,16.19
2022-03-03,16.22
2022-03-04,16.35
2022-03-07,16.7
2022-03-08,17.02
2022-03-09,17.42
2022-03-10,17.82
2022-03-11,17.81
2022-03-14,17.84
2022-03-15,17.84
2022-03-16,17.51
2022-03-17,17.7
2022-03-18,17.41
2022-03-21,17.26
2022-03-22,17.17
2022-03-23,17.21
2022-03-24,17.53
2022-03-25,17.57
2022-03-28,17.64
2022-03-29,17.57
2022-03-30,17.59
2022-03-31,17.81
2022-04-01,17.82
2022-04-04,17.53
2022-04-05,17.68
2022-04-06,14.03
2022-04-07,14.12
2022-04-08,13.3
2022-04-11,13.12
2022-04-12,13.08
2022-04-13,13.09
2022-04-14,12.81
2022-04-18,12.6
2022-04-19,11.89
2022-04-20,11.4
2022-04-21,10.74
2022-04-22,10.76
2022-04-25,10.82
2022-04-26,10.98
2022-04-27,9.82
2022-04-28,9.47
2022-04-29,9.64
2022-05-04,9.41
2022-05-05,9.41
2022-05-06,10.39
2022-05-09,9.86
2022-05-10,10.27
2022-05-11,10.02
2022-05-12,11.19
2022-05-13,11.56
2022-05-17,11.46
2022-05-18,11.71
2022-05-19,11.99
2022-05-20,12.76
2022-05-23,12.84
2022-05-24,12.84
2022-05-25,12.81
2022-05-26,13.2
2022-05-27,13.16
2022-05-30,13.13
2022-05-31,13.13
2022-06-01,12.91
2022-06-02,12.97
2022-06-03,12.67
2022-06-06,12.58
2022-06-07,12.51
2022-06-08,12.41
2022-06-09,12.41
2022-06-10,12.61
2022-06-13,12.96
2022-06-14,12.88
2022-06-15,12.88
2022-06-16,12.88
2022-06-17,12.26
2022-06-20,12.23
2022-06-21,12.04
2022-06-22,12.2
2022-06-23,10.91
2022-06-24,10.76
2022-06-27,11.04
2022-06-28,10.77
2022-06-29,10.33
2022-06-30,9.46
2022-07-01,9.23
2022-07-04,9.51
2022-07-05,9.53
2022-07-06,9
2022-07-07,9.15
2022-07-08,9.09
2022-07-12,9.25
2022-07-13,9.24
2022-07-14,9.74
2022-07-15,9.78
2022-07-18,10.12
2022-07-19,10.08
2022-07-20,11.42
2022-07-21,11.45
2022-07-22,11.52
2022-07-25,10.75
2022-07-26,10.31
2022-07-27,10.33
2022-07-28,10.32
2022-07-29,10.39
2022-08-01,10.6
2022-08-02,10.48
2022-08-03,10.12
2022-08-04,10.16
2022-08-05,10.1
2022-08-08,10.02
2022-08-10,10.07
2022-08-11,10.06
2022-08-12,10
2022-08-15,10.07
2022-08-16,9.92
2022-08-17,9.71
2022-08-18,9.7
2022-08-19,9.94
2022-08-22,10
2022-08-23,10.13
2022-08-24,10.05
2022-08-25,9.19
2022-08-26,9.19
2022-08-29,9.49
2022-08-30,9.55
2022-08-31,8.48
2022-09-01,8.25
2022-09-02,8.05
2022-09-05,8.09
2022-09-06,8.06
2022-09-07,8.08
2022-09-08,8.23
2022-09-09,8.59
2022-09-12,8.3
2022-09-13,8.4
2022-09-14,8.87
2022-09-15,8.76
2022-09-16,8.68
2022-09-19,8.68
2022-09-20,8.61
2022-09-21,8.48
2022-09-22,7.95
2022-09-23,8.55
2022-09-26,9.49
2022-09-27,9.51
2022-09-28,10.37
2022-09-29,10.17
2022-09-30,10.17
2022-10-03,10.27
2022-10-04,10.82
2022-10-05,10.82
2022-10-06,10.81
2022-10-07,10.57
2022-10-10,10.93
2022-10-11,10.86
2022-10-12,10.97
2022-10-13,11.53
2022-10-14,11.44
2022-10-17,11.48
2022-10-18,11.59
2022-10-19,11.25
2022-10-20,10.71
2022-10-21,11.42
2022-10-25,11.43
2022-10-26,11.74
2022-10-27,11.71
2022-10-28,12.78
2022-10-31,13.38
2022-11-01,13.93
2022-11-02,14
2022-11-03,14.38
2022-11-04,14.41
2022-11-07,13.89
2022-11-08,13.82
2022-11-09,13.08
2022-11-10,13.09
2022-11-11,13.96
2022-11-14,13.95
2022-11-15,13.73
2022-11-16,13.75
2022-11-17,13.82
2022-11-18,13.89
2022-11-21,13.47
2022-11-22,13.45
2022-11-23,13.21
2022-11-24,12.31
2022-11-25,12.37
2022-11-28,12.02
2022-11-29,12.3
2022-11-30,12.25
2022-12-01,12.24
2022-12-02,11.25
2022-12-05,11.24
2022-12-06,11.36
2022-12-07,11.83
2022-12-08,11.23
2022-12-09,10.87
2022-12-12,10.43
2022-12-13,10.73
2022-12-14,9.84
2022-12-15,9.65
2022-12-16,10.23
2022-12-19,10.29
2022-12-20,10.19
2022-12-21,10.18
2022-12-22,8.9
2022-12-23,8.47
2022-12-27,8.4
2022-12-28,8.35
2022-12-29,8.29
2022-12-30,8.21
2023-01-03,7.98
2023-01-04,7.94
2023-01-05,9.19
2023-01-06,9.32
2023-01-09,9.62
2023-01-10,10.44
2023-01-11,9.91
2023-01-12,9.82
2023-01-13,10.12
2023-01-16,9.66
2023-01-17,9.64
2023-01-18,9.56
2023-01-19,9.28
2023-01-20,9.35
2023-01-25,10.66
2023-01-26,10.77
2023-01-27,10.52
2023-01-30,10.67
2023-01-31,10.74
2023-02-01,10.2
2023-02-02,10.27
2023-02-03,10.36
2023-02-06,10.36
2023-02-07,10.36
2023-02-08,10.26
2023-02-09,10.67
2023-02-10,10.67
2023-02-13,11.08
2023-02-14,11.11
2023-02-15,11.66
2023-02-16,11.95
2023-02-17,11.15
2023-02-20,11.2
2023-02-21,10.89
2023-02-22,10.14
2023-02-23,10.64
2023-02-24,10.76
2023-02-27,10.62
2023-02-28,10.59
2023-03-01,10.6
2023-03-02,10.71
2023-03-03,10.65
2023-03-06,10.53
2023-03-07,8.91
2023-03-08,8.62
2023-03-09,8.4
2023-03-10,8.85
2023-03-13,9.57
2023-03-14,9.4
2023-03-15,10.58
2023-03-16,10.32
2023-03-17,10.82
2023-03-20,11.36
2023-03-21,11.97
2023-03-22,12.83
2023-03-23,12.82
2023-03-24,12.49
2023-03-27,12.8
2023-03-28,12.49
2023-03-29,12.17
2023-03-30,12.04
2023-03-31,11.94
2023-04-03,12.14
2023-04-04,12.44
2023-04-05,11.99
2023-04-06,12.04
2023-04-10,11.91
2023-04-11,11.91
2023-04-12,11.94
2023-04-13,11.78
2023-04-14,11.79
2023-04-17,11.85
2023-04-18,11.9
2023-04-19,11.78
2023-04-20,11.76
2023-04-21,11.09
2023-04-24,9.95
2023-04-25,10.41
2023-04-26,9.75
2023-04-27,9.64
2023-04-28,9.47
2023-05-02,8.32
2023-05-03,8.11
2023-05-04,6.91
2023-05-05,6.91
2023-05-08,6.94
2023-05-09,6.67
2023-05-10,6.49
2023-05-11,6.54
2023-05-12,6.79
2023-05-15,6.82
2023-05-16,6.44
2023-05-17,6.64
2023-05-18,6.67
2023-05-19,6.92
2023-05-22,7.01
2023-05-23,7.04
2023-05-24,6.99
2023-05-25,6.93
2023-05-26,6.85
2023-05-29,6.64
2023-05-30,6.63
2023-05-31,6.78
2023-06-01,6.88
2023-06-05,7.26
2023-06-06,7.25
2023-06-07,6.94
2023-06-08,7.02
2023-06-09,6.98
2023-06-12,7.03
2023-06-13,6.91
2023-06-14,7.34
2023-06-15,7.69
2023-06-16,7.87
2023-06-19,8.02
2023-06-20,8.14
2023-06-21,8.15
2023-06-22,8.06
2023-06-23,8.34
2023-06-26,8.32
2023-06-27,8.46
2023-06-28,7.52
2023-06-30,7.49
2023-07-03,7.25
2023-07-04,7.21
2023-07-05,7.37
2023-07-06,8.03
2023-07-07,8.07
2023-07-10,8.15
2023-07-11,8.23
2023-07-12,8.29
2023-07-13,9.75
2023-07-14,9.77
2023-07-17,9.58
2023-07-18,9.58
2023-07-19,9.65
2023-07-20,9.65
2023-07-21,9.64
2023-07-24,9.74
2023-07-25,9.84
2023-07-26,9.64
2023-07-27,9.8
2023-07-28,10.1
2023-07-31,9.86
2023-08-01,9.57
2023-08-02,10.73
2023-08-03,10.95
2023-08-04,10.55
2023-08-07,10.61
2023-08-08,10.55
2023-08-10,10.56
2023-08-11,10.96
2023-08-14,11.87
2023-08-15,11.96
2023-08-16,11.96
2023-08-17,11.58
2023-08-18,11.74
2023-08-21,11.88
2023-08-22,11.81
2023-08-23,11.84
2023-08-24,10.17
2023-08-25,10.16
2023-08-28,10.43
2023-08-29,10.47
2023-08-30,10.26
2023-08-31,10.36
2023-09-04,10.37
2023-09-05,10.36
2023-09-06,10.14
2023-09-07,9.97
2023-09-08,9.51
2023-09-11,8.95
2023-09-12,8.92
2023-09-13,8.96
2023-09-14,8.62
2023-09-15,8.97
2023-09-18,9.05
2023-09-19,9.09
2023-09-20,9.07
2023-09-21,9.62
2023-09-22,9.36
2023-09-25,8.48
2023-09-26,8.37
2023-09-27,8.3
2023-09-28,8.17
2023-09-29,7.9
2023-10-02,7.69
2023-10-03,7.86
2023-10-04,8.87
2023-10-05,8.88
2023-10-06,9.04
2023-10-09,8.75
2023-10-10,9.27
2023-10-11,9.29
2023-10-12,9.53
2023-10-13,9.98
2023-10-16,10.12
2023-10-17,10.16
2023-10-18,10.63
2023-10-19,11.03
2023-10-20,11.09
2023-10-23,11.24
2023-10-24,11.74
2023-10-25,11.24
2023-10-26,10.67
2023-10-27,10.63
2023-10-30,10.56
2023-10-31,10.58
2023-11-01,10.18
2023-11-02,10.21
2023-11-03,11.93
2023-11-06,12.5
2023-11-07,12.44
2023-11-08,13.07
2023-11-09,13.03
2023-11-10,13.26
2023-11-14,13.2
2023-11-15,12.85
2023-11-16,12.83
2023-11-17,12.69
2023-11-20,12.73
2023-11-21,12.33
2023-11-22,12.51
2023-11-23,12.2
2023-11-24,11.95
2023-11-27,11.82
2023-11-28,11.9
2023-11-29,11.67
2023-11-30,11.19
2023-12-01,11.1
2023-12-04,10.86
2023-12-05,10.46
2023-12-06,10.5
2023-12-07,10.55
2023-12-08,11.07
2023-12-11,11.28
2023-12-12,11.33
2023-12-13,11.3
2023-12-14,11.42
2023-12-15,9.76
2023-12-18,9.03
2023-12-19,9.03
2023-12-20,8.07
2023-12-21,8.06
2023-12-22,8.02
2023-12-26,8.01
2023-12-27,8.11
2023-12-28,9.03
2023-12-29,9.2
2024-01-02,9.15
2024-01-03,9.53
2024-01-04,9.79
2024-01-05,9.8
2024-01-08,9.61
2024-01-09,9.56
2024-01-10,9.49
2024-01-11,9.52
2024-01-12,9.49
2024-01-15,9.4
2024-01-16,9.51
2024-01-17,10.43
2024-01-18,10.41
2024-01-19,10.35
2024-01-22,9.79
2024-01-23,9.66
2024-01-24,9.74
2024-01-25,9.76
2024-01-26,9.67
2024-01-29,9.84
2024-01-30,9.86
2024-01-31,9.86
2024-02-01,9.88
2024-02-02,10.43
2024-02-05,11.05
2024-02-06,11.08
2024-02-07,11.08
2024-02-08,10.27
2024-02-09,9.9
2024-02-13,9.9
2024-02-14,9.54
2024-02-15,9.97
2024-02-16,10.8
2024-02-19,10.8
2024-02-20,10.88
2024-02-21,11.05
2024-02-22,10.88
2024-02-23,11.44
2024-02-26,11.48
2024-02-27,11.47
2024-02-28,10.87
2024-02-29,10.87
2024-03-01,10.81
2024-03-04,10.88
2024-03-05,10.9
2024-03-06,11.13
2024-03-07,11.12
2024-03-08,11.14
2024-03-11,11.02
2024-03-12,10.98
2024-03-13,11.13
2024-03-14,11.33
2024-03-15,10.87
2024-03-18,9.92
2024-03-19,9.88
2024-03-20,9.46
2024-03-21,10.14
2024-03-22,10.13
2024-03-25,10.34
2024-03-26,10.78
2024-03-27,10.35
2024-03-28,9.85
2024-03-29,9.85
2024-04-01,9.75
2024-04-02,9.48
2024-04-03,9.77
2024-04-04,9.1
2024-04-05,9.15
2024-04-08,9.03
2024-04-09,8.98
2024-04-11,9.06
2024-04-12,9.11
2024-04-15,9.6
2024-04-16,10.24
2024-04-17,9.9
2024-04-18,10.35
2024-04-19,10.36
2024-04-22,11.22
2024-04-23,11.95
2024-04-24,11.95
2024-04-25,11.8
2024-04-26,11.74
2024-04-29,11.73
2024-04-30,11.74
2024-05-02,11.74
2024-05-03,11.14
2024-05-06,11.15
2024-05-07,10.95
2024-05-08,11.07
2024-05-09,10.94
2024-05-10,10.82
2024-05-13,10.86
2024-05-14,10.85
2024-05-15,11.06
2024-05-16,10.83
2024-05-17,10.81
2024-05-20,10.65
2024-05-21,10.67
2024-05-23,10.58
2024-05-24,10.55
2024-05-27,10.46
2024-05-28,9.86
2024-05-29,8.96
2024-05-30,8.97
2024-05-31,8.6
2024-06-03,8.47
2024-06-04,7.5
2024-06-05,6.31
2024-06-06,6.07
2024-06-07,6.04
2024-06-10,6.05
2024-06-11,6.19
2024-06-12,6.12
2024-06-13,6.29
2024-06-14,6.77
2024-06-18,6.72
2024-06-19,6.71
2024-06-20,5.83
2024-06-21,5.85
2024-06-24,5.45
2024-06-25,5.44
2024-06-26,5.39
2024-06-27,4.96
2024-06-28,4.9
2024-07-01,4.88
2024-07-02,5.5
2024-07-03,6.76
2024-07-04,6.93
2024-07-05,7.47
2024-07-08,7.51
2024-07-09,7.65
2024-07-10,8.03
2024-07-11,8.07
2024-07-12,8.18
2024-07-15,8.16
2024-07-16,8.18
2024-07-17,8.08
2024-07-18,8.34
2024-07-19,8.69
2024-07-22,8.7
2024-07-23,8.72
2024-07-24,8.71
2024-07-25,9.17
2024-07-26,8.75
2024-07-29,8.82
2024-07-30,8.84
2024-07-31,8.84
2024-08-01,9.55
2024-08-02,10.24
2024-08-05,16.24
2024-08-06,16.68
2024-08-07,17.42
2024-08-08,17.46
2024-08-12,17.58
2024-08-13,17.51
2024-08-14,17.13
2024-08-15,17.22
2024-08-16,17.46
2024-08-19,17.46
2024-08-20,17.4
2024-08-21,17.11
2024-08-22,17.03
2024-08-23,16.96
2024-08-26,16.98
2024-08-27,16.97
2024-08-28,16.97
2024-08-29,16.98
2024-08-30,17.23
2024-09-02,17.29
2024-09-03,17.23
2024-09-04,17.57
2024-09-05,17.43
2024-09-06,17.43
2024-09-09,17.73
